root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels
1.0,PHYSICAL,0.05148473567957458,0.05818312290089991,0.06180137305999469,7.722104194323544,93214.47709546577,0.06403599774687009,4.016732407657989,4.0085312946002745,0.0020417374685152705,True,1004,0.9991487063576795,0.0
0.995,PHYSICAL,0.05702309109748185,0.0698033152062128,0.07354947092302974,7.669282091788942,93964.50902813468,0.0585572369572503,4.092604712311215,4.021727535503203,0.017318353906694704,True,1007,1.0071881596551067,0.0
0.99,PHYSICAL,0.06601715952860117,0.08988402361295914,0.09368413430983744,7.61673843650879,93290.69984634075,0.05336477774742769,4.110404505936997,4.0277593616194505,0.02010632875625147,True,993,0.9999657238994264,0.5078125
