reuse_step,step_factor,source_objective,source_curvature_energy,source_maximum_turning_angle_deg,source_root_relative_mismatch,root_gate_limit,root_feasibility_repair,candidate_objective,relative_decrease,maximum_displacement_ratio,condition_number,root_relative_mismatch,hard_root_pass,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason,outer_shape_dipole_coefficient
26,0.125,0.01181587025318221,21.11565753802616,7.815314995911981,0.0011782366280265824,0.0011782366280265824,True,0.011554765885378362,0.02209776869659924,0.03127327589289778,190005.79638816178,0.0011609971110891086,False,21.115585656709115,0.9999965958286208,7.815407277643041,True,,
27,1.0,0.010793304498299667,21.1153704546853,7.815679823203046,0.001109443286595944,0.001109443286595944,True,0.00892575648819354,0.17302838166016105,0.2501863107179634,189948.5408649871,0.0009718387500807262,True,21.114800617487276,0.9999730131564943,7.816404065347102,False,displacement_limit,
27,0.5,0.010793304498299667,21.1153704546853,7.815679823203046,0.001109443286595944,0.001109443286595944,True,0.009829963276240597,0.08925359441224243,0.12509318811375578,189969.3631125496,0.0010406245790255883,False,21.11508494302952,0.999986478491751,7.816043602292649,True,,7.6306417068141705
27,0.25,0.010793304498299667,21.1153704546853,7.815679823203046,0.001109443286595944,0.001109443286595944,True,0.010304284713413464,0.04530769839424444,0.06254660199926292,189979.77346829776,0.0010750075903380736,False,21.115227550976776,0.9999932322424164,7.815862562869606,True,,
27,0.125,0.010793304498299667,21.1153704546853,7.815679823203046,0.001109443286595944,0.001109443286595944,True,0.010547000205700608,0.022820100427803237,0.03127330295407648,189984.97845210865,0.0010921966239882488,False,21.115298966077596,0.9999966143806068,7.8157718412142785,True,,
28,1.0,0.009829963276240597,21.11508494302952,7.816043602292649,0.0010406245790255883,0.0010406245790255883,True,0.008080857842349898,0.1779361107195949,0.25018651964054106,189927.71728025062,0.000902970352561202,True,21.11451825506809,0.9999731619378773,7.816765744977465,False,displacement_limit,
28,0.5,0.009829963276240597,21.11508494302952,7.816043602292649,0.0010406245790255883,0.0010406245790255883,True,0.008925841157611074,0.09197614408334784,0.12509329361761498,189948.5415869395,0.0009717804938994905,True,21.114801004810683,0.9999865528261145,7.816406331605318,True,,7.629706455019767
28,0.25,0.009829963276240597,21.11508494302952,7.816043602292649,0.0010406245790255883,0.0010406245790255883,True,0.009370549111692474,0.046736101818258595,0.0625466550120504,189958.95296832532,0.0010061756588817825,False,21.11494282574891,0.9999932693957427,7.816225816092386,True,,
28,0.125,0.009829963276240597,21.11508494302952,7.816043602292649,0.0010406245790255883,0.0010406245790255883,True,0.009598457422763542,0.02355103950760561,0.031273329525731315,189964.1584648757,0.001023370766655281,False,21.115013847565542,0.9999966329539205,7.816135356188184,True,,
29,1.0,0.008925841157611074,21.114801004810683,7.816406331605318,0.0009717804938994905,0.001,False,0.007295167892685857,0.18269127089884862,0.25018672464179526,189906.8916550203,0.000834076546519126,True,21.114237469741074,0.9999733108983845,7.817126371681167,False,displacement_limit,
29,0.5,0.008925841157611074,21.114801004810683,7.816406331605318,0.0009717804938994905,0.001,False,0.008080932740267072,0.0946586884557706,0.12509339716090068,189927.71800845588,0.0009029110116439937,True,21.114518641827352,0.9999866272486647,7.816768009539087,True,,7.62875642516119
29,0.25,0.008925841157611074,21.114801004810683,7.816406331605318,0.0009717804938994905,0.001,False,0.008496029722594039,0.04815360562970968,0.06254670704462367,189938.1304184834,0.0009373183347688797,True,21.114659674850365,0.9999933065928357,7.8165880187745485,True,,
29,0.125,0.008925841157611074,21.114801004810683,7.816406331605318,0.0009717804938994905,0.001,False,0.008709132113093054,0.024278837220090138,0.031273355607255596,189943.33642812434,0.0009545195200510381,True,21.114730302933168,0.9999966515489538,7.8164978209900555,True,,
30,1.0,0.008080932740267072,21.114518641827352,7.816768009539087,0.0009029110116439937,0.001,False,0.006568681271349827,0.18713823237034713,0.2501869257172066,189886.06398201684,0.0007651573120539387,True,21.113958263397958,0.999973460042405,7.817485943865564,False,displacement_limit,
30,0.5,0.008080932740267072,21.114518641827352,7.816768009539087,0.0009029110116439937,0.001,False,0.007295232635014754,0.09722888811302632,0.12509349874141198,189906.8923892369,0.0008340161186243006,True,21.114237855922873,0.999986701761511,7.817128634544346,True,,7.6277916179023535
30,0.25,0.008080932740267072,21.114518641827352,7.816768009539087,0.0009029110116439937,0.001,False,0.00768072115282562,0.04952541993663785,0.06254675809584793,189917.30582145703,0.0008684356070076269,True,21.11437810010173,0.9999933438347326,7.816949169286329,True,,
30,0.125,0.008080932740267072,21.114518641827352,7.816768009539087,0.0009029110116439937,0.001,False,0.007879018876669726,0.024986455163921208,0.03127338119814265,189922.51234654654,0.0008856428751899857,True,21.114448333992645,0.9999966701663485,7.816859234021943,True,,
31,1.0,0.007295232635014754,21.114237855922873,7.817128634544346,0.0008340161186243006,0.001,False,0.005901392640351845,0.1910617610702266,0.2501871228620723,189865.23426440282,0.0006962126382630034,True,21.113680637975897,0.9999736093743578,7.817844459977194,False,displacement_limit,
31,0.5,0.007295232635014754,21.114237855922873,7.817128634544346,0.0008340161186243006,0.001,False,0.006568735479456661,0.09958519377040038,0.12509359835679093,189886.06472104441,0.0007650957954655819,True,21.11395864898824,0.9999867763668981,7.817488205046458,True,,7.626812035388232
31,0.25,0.007295232635014754,21.114237855922873,7.817128634544346,0.0008340161186243006,0.001,False,0.006924618023573023,0.05080230199416815,0.06254680816452761,189896.4791837362,0.0007995274572515644,True,21.11409810336988,0.9999933811225418,7.817309266037289,True,,
31,0.125,0.007295232635014754,21.114237855922873,7.817128634544346,0.0008340161186243006,0.001,False,0.007108112330576084,0.025649669284095674,0.03127340629776821,189901.68621631822,0.0008167408077497476,True,21.11416794259747,0.9999966888065824,7.817219593725138,True,,
32,1.0,0.006568735479456661,21.11395864898824,7.817488205046458,0.0007650957954655819,0.001,False,0.005293296677037327,0.19416808705544547,0.25018731607150857,189844.40250754365,0.0006272425028617826,True,21.113404595462672,0.9999737588988034,7.818201918462514,False,displacement_limit,
32,0.5,0.006568735479456661,21.11395864898824,7.817488205046458,0.0007650957954655819,0.001,False,0.005901435929536264,0.10158721598812095,0.12509369600458636,189865.23501752297,0.000696150028598646,True,21.113681022962005,0.9999868510670665,7.817846719448961,True,,7.625817678425733
32,0.25,0.006568735479456661,21.11395864898824,7.817488205046458,0.0007650957954655819,0.001,False,0.006227714979636187,0.051915699891858326,0.0625468572494457,189875.65049925688,0.00073059386375708,True,21.11381968656964,0.999993418457386,7.817668307531878,True,,
32,0.125,0.006568735479456661,21.11395864898824,7.817488205046458,0.0007650957954655819,0.001,False,0.006396407113576988,0.026234633198219066,0.03127343090550755,189880.85804932105,0.0007478133029440319,True,21.11388913065096,0.9999967074702364,7.817578898513587,True,,
