outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction
0,4.325694868606904,0.3995549578891334,0.030541561416048746,0.015270780708024373,0.0009699271677691117,-0.34977007808271665,0.0037364273659674396,0.5245623882734777,0.5245623882734777
1,4.3457583392556876,0.3740777083932686,0.03463156486359266,0.047857343847845076,0.003039670260663324,0.2080871168072731,0.0014995553534956313,0.21052472336078112,0.7350871116342588
2,4.37308934951958,0.3495127261454106,0.03906924142111077,0.08470774699019679,0.005380232137256157,-0.0054097522872922355,1.1433777518417176e-06,0.00016052043983720186,0.7352476320740959
3,4.407437161462287,0.3264258152659143,0.04388404294282856,0.12618438917216646,0.008014630656186583,0.03231455303294206,4.5825048982657295e-05,0.006433444245708718,0.7416810763198046
4,4.448597714112571,0.30495172579653546,0.0490644742079572,0.17265864774755935,0.010966453935956008,0.01647800666626109,1.3322216821185344e-05,0.001870325096232308,0.743551401416037
5,4.496346528294975,0.2848527158365612,0.05461992623718756,0.2245008479701317,0.014259223270687953,0.01776574403943121,1.723923185767646e-05,0.0024202404461625463,0.7459716418621997
6,4.550740945435662,0.2660330181499978,0.060543562638730467,0.28208259240809075,0.017916541083428644,0.013539050110186635,1.1097990899847282e-05,0.0015580628341624085,0.747529704696362
7,4.611908621770917,0.24835802012468983,0.06683160065394722,0.34577017405442956,0.021961672558326834,0.012475246812880592,1.0401121173343904e-05,0.0014602282953782059,0.7489899329917402
8,4.680053476581565,0.2317476967471678,0.07347386254132164,0.415922905652064,0.026417439527333567,0.010744624453897123,8.482333677156533e-06,0.0011908469711867952,0.7501807799629271
9,4.7554078397533806,0.2161274939706996,0.08045795973033328,0.4928888167878915,0.031305947170136336,0.009771607238745927,7.68247261022065e-06,0.0010785533306411502,0.7512593332935682
10,4.838221539481504,0.20144383353490747,0.0877675308392957,0.577001562072706,0.03664838763649148,0.008866405771712604,6.899682181856911e-06,0.0009686562614888952,0.7522279895550571
11,4.9287462696607225,0.18765015812095504,0.09538305919220837,0.668576857088458,0.04246481367459025,0.008192429057527373,6.401719277036147e-06,0.000898746536224707,0.7531267360912818
12,5.027227383644893,0.1747076150994297,0.10328170576584307,0.7679092395674837,0.048773932916608614,0.007618147828525879,5.994075288240872e-06,0.0008415168129132222,0.753968252904195
13,5.133896462041548,0.16258113162916998,0.11143759783838651,0.8752688913695985,0.05559290602584757,0.007158294970748269,5.710194777213289e-06,0.000801662421468263,0.7547699153256633
14,5.248965827383046,0.15123865870788294,0.11982199941446348,0.9908986899960234,0.0629371594229583,0.006803489576443944,5.5462572531765754e-06,0.0007786469977189316,0.7555485623233822
15,5.372623882445351,0.14064977603023138,0.1284035794057213,1.1150114794061157,0.0708202119412358,0.0065538529871674855,5.515317530873189e-06,0.000774303325800722,0.7563228656491829
16,5.505031267379383,0.1307845956596386,0.13714868896419719,1.2477876135910748,0.07925351880613479,0.006380211809652647,5.582925771777551e-06,0.0007837949435526913,0.7571066605927357
17,5.646317662046265,0.121612686033262,0.14602167355893153,1.389372794852639,0.08824633433304126,0.006242665964072636,5.69059287512097e-06,0.0007989104823646409,0.7579055710751003
18,5.7965792120183774,0.11310282654531331,0.15498520267257712,1.5398762329683935,0.09780559500623136,0.0061237104865157765,5.811918771748183e-06,0.000815943598724368,0.7587215146738246
19,5.95587649408597,0.105223618806233,0.1640006153013137,1.699369141955339,0.1079358240004619,0.006041807331618354,5.986585937125179e-06,0.0008404653721857376,0.7595619800460104
20,6.124232926225522,0.09794406638534775,0.173028273908571,1.8678835865602812,0.11863905791554062,0.006017086619639733,6.2645459963962745e-06,0.0008794885829308314,0.7604414686289412
