time_s,vertical_force_per_length_n_m,potential_bvp_relative_residual,pressure_bvp_relative_residual,free_surface_pressure_max_abs_pa,contact_constraint_max_abs_m
2.127120025868089,391.0798981634221,3.1837750222246362e-15,6.044303159793475e-16,4.9636130709102e-16,0.0
2.1598449493429825,390.26862678360686,2.2551074584993603e-15,8.72802134685507e-16,8.063753657860939e-16,0.0
2.1925698728178764,389.40682745512186,2.554482297981682e-15,6.018867074164011e-16,4.472333961502706e-16,0.0
2.22529479629277,388.5098345735873,1.8875059543658135e-15,6.774141828221856e-16,3.9979955110402976e-16,0.0
2.2580197197676637,387.59364678449265,1.3407389966375922e-15,1.421082863732804e-15,7.318364664277155e-16,0.0
2.290744643242557,386.67464870190446,2.089849543547543e-15,1.2071473794832878e-15,9.0801931945661e-16,0.0
2.323469566717451,385.76932743570126,2.5663691422216245e-15,9.453185785009286e-16,1.3616848720500929e-15,0.0
2.356194490192345,384.8939885571226,1.4709726546290218e-15,1.2882860026700307e-15,9.50370966819325e-16,0.0
2.3889194136672383,384.0644760472204,1.5364144448661866e-15,8.304496923324698e-16,1.5026364484291288e-15,0.0
2.421644337142132,383.2959006281531,1.3712541053099283e-15,1.479274521667493e-15,1.5373647992665551e-15,0.0
2.4543692606170255,382.60238067992117,1.817781529981848e-15,1.2813429393622573e-15,8.017166845761953e-16,0.0
2.4870941840919194,381.99679970285564,3.1939874520294044e-15,1.3028412697793943e-15,2.744386749103933e-16,0.0
2.5198191075668133,381.49058400708793,1.586688411700962e-15,1.0836399351148727e-15,6.505213034913027e-16,0.0
2.5525440310417067,381.09350400209865,1.7542260541265166e-15,1.3354148714863349e-15,7.047314121155779e-16,0.0
2.5852689545166005,380.8135021287874,1.2992444930637746e-15,8.552214859918209e-16,7.182839392716467e-16,0.0
2.617993877991494,380.6565501277753,1.6723417209390517e-15,7.2547256362408465e-16,4.2012834183813297e-16,0.0
2.650718801466388,380.6265379726944,1.839842583837666e-15,1.043181498410938e-15,8.233160247311799e-16,0.0
2.6834437249412812,380.72519641496507,2.7837311023806175e-15,6.123261227351859e-16,6.085931726022148e-16,0.0
2.716168648416175,380.9520546831754,2.482515789455334e-15,7.044805002786121e-16,5.082197683525802e-16,0.0
2.748893571891069,381.30443444963834,1.2583759930000592e-15,7.228263159132468e-16,5.277015261394291e-16,0.0
2.7816184953659624,381.7774807118031,1.5794986892875118e-15,1.048414541520382e-15,1.119777556270185e-15,0.0
2.8143434188408563,382.36422972990704,1.4172015096571864e-15,8.327709673429725e-16,1.2705494208814505e-15,0.0
2.8470683423157497,383.05571360931265,1.4717357478977891e-15,1.0127969544375366e-15,7.301424005332069e-16,0.0
2.8797932657906435,383.8411005145174,1.964230254572085e-15,1.4932003369109112e-15,1.0299920638612292e-15,0.0
2.912518189265537,384.70786885493106,1.991824655456389e-15,1.066515901693755e-15,3.6253010142484055e-16,0.0
2.945243112740431,385.64201309928916,1.6833958010265807e-15,6.880647803951476e-16,9.859463506040056e-16,0.0
2.9779680362153247,386.6282781718114,1.1597661410692138e-15,1.0413584584802546e-15,6.505213034913027e-16,0.0
3.010692959690218,387.6504186812548,1.2816330133164747e-15,8.659426952343366e-16,8.809142651444724e-16,0.0
3.043417883165112,388.69147856183486,1.5463662719668742e-15,1.26544015634192e-15,6.76779324856186e-16,0.0
3.0761428066400054,389.7340860945936,1.4564792183031256e-15,6.906929891456637e-16,1.4594377681191595e-15,0.0
3.1088677301148993,390.7607587627157,1.4371883991209509e-15,1.1236387466957542e-15,1.294266343404571e-15,0.0
3.141592653589793,391.75421200691045,1.078077014861746e-15,1.0957115038532403e-15,1.001192943654583e-15,0.0
3.1743175770646865,392.69766571534734,1.2279649480557802e-15,1.6355517274520694e-15,1.0232158002831948e-15,0.0
3.2070425005395804,393.5751422277194,1.4388393644340322e-15,8.118118479901845e-16,1.4162390878091902e-15,0.0
3.239767424014474,394.37174976631314,9.416343930190504e-16,1.4418188988539104e-15,1.6200563907422562e-15,0.0
3.2724923474893677,395.0739455289923,1.4365334828125753e-15,1.2069152719724672e-15,2.1675573120237546e-15,0.0
3.305217270964261,395.66977317885693,9.70589177667872e-16,1.0185997929356505e-15,1.9985742390465217e-15,0.0
3.337942194439155,396.149070121365,1.0304508458492106e-15,1.0283968078951782e-15,6.632267977001172e-16,0.0
3.370667117914049,396.50364074128106,1.2076472094285562e-15,1.1859499331854405e-15,7.894347068410079e-16,0.0
3.4033920413889422,396.7273926420291,1.306990596069144e-15,9.07654459587262e-16,1.3772755722354924e-15,0.0
3.436116964863836,396.81643384880516,1.2015578250273693e-15,1.0071166941603996e-15,9.715467905006825e-16,0.0
3.4688418883387295,396.7691298643326,1.202646207493421e-15,8.929377000782784e-16,4.0996394647108136e-16,0.0
3.5015668118136234,396.58612036589255,1.6335349338303406e-15,9.230286843325568e-16,6.911788849595091e-16,0.0
3.534291735288517,396.27029617350803,1.0945409712094248e-15,9.995393419769949e-16,8.470329472543003e-16,0.0
3.5670166587634107,395.8267378786528,1.4004063935860282e-15,1.1400890827759957e-15,8.216219588366713e-16,0.0
3.5997415822383045,395.2626181853972,1.104282754585103e-15,1.1229426253077624e-15,1.6093625997831706e-15,0.0
3.632466505713198,394.58707057429893,1.4427849569412554e-15,1.1937883984753692e-15,1.1824579943670033e-15,0.0
3.665191429188092,393.8110273532075,1.141162469964051e-15,1.0274204240215101e-15,1.0486267887008238e-15,0.0
3.6979163526629852,392.9470305135164,1.7787415614041143e-15,1.2782765754853228e-15,8.876905287225068e-16,0.0
3.730641276137879,392.00901907391454,1.3354891190071826e-15,1.0190434578659516e-15,7.995991022080595e-16,0.0
3.7633661996127725,391.01209677684705,1.3000244312642626e-15,8.549993965152125e-16,5.692061405548898e-16,0.0
3.7960911230876664,389.97228411657534,2.0783802238824085e-15,8.560772596385137e-16,7.386127300057499e-16,0.0
3.8288160465625602,388.9062587320756,1.6417215431380858e-15,1.2624556722208328e-15,6.911788849595091e-16,0.0
3.8615409700374537,387.83108820177546,1.720915537866034e-15,2.1834140915444352e-15,1.0655674476459098e-15,0.0
3.8942658935123475,386.7639592374812,1.9855448090867214e-15,1.128360649856705e-15,1.1655173354219173e-15,0.0
3.926990816987241,385.721907197469,1.853783510864848e-15,1.4422915305419135e-15,7.047314121155779e-16,0.0
3.959715740462135,384.72154972818095,1.476147517558124e-15,1.0034067202507786e-15,1.057520634646994e-15,0.0
3.9924406639370287,383.7788282041459,1.3734092857137194e-15,8.528240707287385e-16,1.0109338225480075e-15,0.0
4.025165587411922,382.9087604701675,1.5336258547703125e-15,1.4532865063946777e-15,1.2349740370967699e-15,0.0
4.057890510886816,382.12520820188877,1.4744914795238404e-15,1.2359132782662405e-15,7.456007518205979e-16,0.0
4.09061543436171,381.44066199382127,1.8752517227815815e-15,9.61577939745108e-16,1.0812375571701144e-15,0.0
4.123340357836603,380.8660470607418,1.3763702251748923e-15,1.0027913634140395e-15,9.64770526922648e-16,0.0
4.156065281311497,380.4105522012051,2.5899308440195624e-15,1.1993972015692256e-15,7.538593230563273e-16,0.0
4.1887902047863905,380.08148442179834,1.3927585534705307e-15,1.0840254184988395e-15,9.215718466126788e-16,0.0
4.221515128261284,379.8841513570721,1.843264660704278e-15,9.094771665614254e-16,1.0316861297557378e-15,0.0
4.254240051736178,379.8217733403016,1.748015117818047e-15,1.2594633059871988e-15,1.5246593050577406e-15,0.0
4.286964975211071,379.89542667990526,1.63214847346581e-15,8.457412142237206e-16,1.209986565152768e-15,0.0
4.319689898685965,380.10401936939354,1.382214948133367e-15,1.3210971658337548e-15,7.470830594782929e-16,0.0
4.352414822160859,380.4443000980213,1.3889614529462923e-15,1.073797271086439e-15,1.2332799712022613e-15,0.0
4.385139745635753,380.91090102776934,1.228473999301282e-15,7.942614920001465e-16,1.4230153513872246e-15,0.0
4.417864669110647,381.4964143539977,1.4559595316691928e-15,1.5499017038008938e-15,1.2739375526704677e-15,0.0
4.45058959258554,382.19150216882565,1.5630455837193826e-15,8.381907590066818e-16,1.0638733817514012e-15,0.0
4.4833145160604335,382.98503859871727,1.4042598422457445e-15,1.2114447198379754e-15,5.785235029746871e-16,0.0
4.516039439535327,383.8642825967115,1.4183582323516176e-15,1.3597586458091745e-15,5.827586677109586e-16,0.0
4.548764363010221,384.8150791469546,1.5296566456643133e-15,9.9099165080453e-16,4.87890977618477e-16,0.0
4.581489286485114,385.82208600239744,1.3136037426717068e-15,1.1811348304823907e-15,5.260074602449205e-16,0.0
4.614214209960008,386.869022449022,1.4821939446179486e-15,1.335917742835703e-15,7.792703114739563e-16,0.0
4.646939133434902,387.9389359993261,1.3597457608967736e-15,1.2692197297151315e-15,5.008082300641051e-16,0.0
4.679664056909796,389.01448239401236,1.3274475914793329e-15,1.3628394906440615e-15,1.028086239729907e-15,0.0
4.71238898038469,390.0782138638155,1.103603246738897e-15,1.4737990745645198e-15,5.937700960252645e-16,0.0
