frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,lambda_over_l
0,5.655284970861961,24.40765469798883,3.2612816916742378,1.9265999999999999,0.01,0.01868345704948238,-0.006522888697165488,0.04645461505190719,0.04012368696482754,0.019789382109491497,0.06138356062719361,0.018821913109775334,0.08545853313467937,70.75455546112374,130.81776273525168,119.24158771164792,-70.75455546112374,130.81776273525168,11.78920000133342,50.910520266425955,0.012021638379399102,0.05191428292681594,6.239060314655928,2.539000781283159e-16,0.013995610492069628,0.3166142589302131,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.014
1,5.620244580566254,24.140953241113948,3.2209928105300336,1.9506983333333334,0.01,0.01993281888745551,-0.005946362514974627,0.046662365388267645,0.04231012408318797,0.020800877288220283,0.06298827623901897,0.019555546983246408,0.08835741777545314,73.38909512189721,132.19951136021268,120.58126686908571,-73.38909512189721,132.19951136021268,12.122452237467071,51.493432799367206,0.012361461087595733,0.05250868828740416,6.245820645622088,4.676722901721979e-16,0.02665369519297985,0.3278739711187729,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0266833333333334
2,5.585847557002136,23.88054904506215,3.181687215314785,1.9747966666666668,0.01,0.02127601998436606,-0.00528620371599711,0.04679184638380252,0.044580177939058364,0.021922887038484818,0.0646287022388929,0.020312713936117936,0.0913985632708307,76.04692359455623,133.6134210170464,121.9334154209298,-76.04692359455623,133.6134210170464,12.502197671548986,52.122829575391435,0.012748693663533405,0.053150494384312116,6.253417974011566,3.8583184511448276e-16,0.03927383644233807,0.3389410362575901,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0393666666666668
3,5.552074450332887,23.626218172880904,3.1433293430518296,1.9988949999999999,0.01,0.022710503286948597,-0.004541643708324313,0.046843114753931624,0.04693470189119378,0.023160170273982546,0.0663109616991432,0.02109577281353614,0.0945869515459434,78.6911760165633,135.05595731423614,123.29304851101136,-78.6911760165633,135.05595731423614,12.92796501476151,52.79826469205949,0.013182855526363751,0.05383924652359316,6.261841285271293,2.2120743355530846e-16,0.051840678746535564,0.349814767996201,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.05205
4,5.518906624083483,23.377747244558073,3.105885325299929,2.022993333333333,0.01,0.024233749041913163,-0.0037119876345939142,0.04681625326848758,0.04937449123097843,0.024516391349988793,0.06804117837322587,0.02190717661691366,0.09792740469946574,81.29144567060229,136.52344900691264,124.65550427158223,-81.29144567060229,136.52344900691264,13.398675307935976,53.51919377472267,0.013662846443929351,0.05457438959759212,6.271080800301209,1.286797065085113e-16,0.06434045463354054,0.3604950129221303,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0647333333333333
5,5.486326211925033,23.13493282029998,3.0693228884130344,2.0470916666666668,0.01,0.02584329317264292,-0.002796603563490785,0.04671136845787286,0.05190029399905081,0.025994168451760512,0.06982544278696032,0.022749461469354543,0.10142457675804464,83.82383352275622,138.01211424367273,126.01646664118067,-83.82383352275622,138.01211424367273,13.912731840508187,54.284980921409115,0.014187038224580449,0.055355275166758394,6.281127909335098,1.8825499709432605e-16,0.07676085680614177,0.3709820890156251,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0774166666666667
6,5.45431607723286,22.897580826619745,3.033611260762936,2.07119,0.01,0.02753674245037548,-0.0017949125780952384,0.04652858806642514,0.054512820875443256,0.027595178853222088,0.0716697784791696,0.023625234850013395,0.10508294830461089,86.27059601802966,139.51809070883996,127.37197964605923,-86.27059601802966,139.51809070883996,14.468130409403802,55.094906540104844,0.01475338714994805,0.05618116945144861,6.291975111922115,3.0581285647585114e-16,0.08909091913558503,0.3812767299824449,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.0901
7,5.422859775210269,22.66550602180447,2.998721086364209,2.0952883333333334,0.01,0.029311786904174894,-0.0007063796899252396,0.046268058340888665,0.057212754226707525,0.029320297129839898,0.0735801091929165,0.024537163368577405,0.10890682414678098,88.61950610637166,141.0374689409448,128.71845397536083,-88.61950610637166,141.0374689409448,15.062574428816513,55.948176011062046,0.015359551354250957,0.057051262165022765,6.303615962471509,2.842035548454059e-16,0.10132090608094489,0.39138003495199986,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1027833333333334
8,5.391941517387847,22.438531497641236,2.9646243443918934,2.1193866666666663,0.01,0.031166209859952932,0.00046949448861089235,0.04592994122551756,0.06000075638817012,0.031169745942331056,0.07556222778698386,0.025487960365003094,0.11290033400276257,90.86305066561249,142.56632794077848,130.0526667556851,-90.86305066561249,142.56632794077848,15.693583562260452,56.84392901878632,0.016003001598160895,0.05796467602982295,6.316045020880972,1.3081257347919877e-16,0.1134422100990699,0.40129342306686006,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1154666666666666
9,5.361546138324173,22.216488214561057,2.931294274128154,2.143485,0.01,0.03309789595070784,0.001733181376660853,0.0455144115214382,0.06287747725414763,0.03314324416903521,0.07762176757835833,0.026480373623165195,0.1170674360402156,92.99757299474658,144.1007720584489,131.37175547522787,-92.99757299474658,144.1007720584489,16.35858886432731,57.781249349513125,0.016681118286394753,0.0589204767678189,6.329257807820731,3.154340401431786e-16,0.125447256600573,0.41101859252668527,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.12815
10,5.331659064348433,21.999214567612107,2.8987053049154214,2.1675833333333334,0.01,0.035104837397483095,0.003085131421598805,0.04502165405615585,0.06584356124375959,0.035240142516628166,0.0797641767412721,0.02751717347948879,0.1214119230038107,95.02244247105466,145.63696807801693,132.6732070204435,-95.02244247105466,145.63696807801693,17.05501113481921,58.75917493105333,0.017391271366694248,0.05991768333840133,6.343250764291038,2.149654751796287e-16,0.13732941600655907,0.42055748368469137,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1408333333333334
11,5.302266284198574,21.786555980899944,2.866832990730673,2.1916816666666668,0.01,0.03718513882279656,0.0045257805153195605,0.0444518608992205,0.06889965370497288,0.03745954135522081,0.08199469628011821,0.028601141589074616,0.12593743060426282,96.93930423387877,147.17118140592333,133.95484277074166,-96.93930423387877,147.17118140592333,17.780321948134024,59.776707894809746,0.01813088256247957,0.060955278198783235,6.358021215111117,1.9137810732083735e-16,0.1490829224665656,0.4299122458278014,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1535166666666667
12,5.273354321420639,21.578364528337673,2.8356539490290493,2.2157799999999996,0.01,0.039337020824959726,0.006055555881740045,0.043805228651809615,0.07204640681474635,0.03980038899835266,0.08431834196752952,0.02973506058325657,0.13064744780939197,98.75143604778867,148.6998103161061,135.21480065266383,-98.75143604778867,148.6998103161061,18.532088593244566,60.83282445769965,0.01889747119887481,0.06203221738075659,6.37356733603393,3.750743200878073e-16,0.16070279880884,0.4390852073025213,faltinsen_ch9_reduced_order_planing_plus_matched_bie_replace_with_matched_bie,heave_pitch_2x2_v1,FnB=2.82,1.1662
