step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_leading_panel_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.9985357159117879,0.0014642840882118648,0.9983829784345714,0.9055439454352046,0.998535715911788,1.0,1.869027700858175e-09,252982.00757653802,0.9999892427260033,0.028177124936516276,21.6946442765165,0.9988072186867821,7.162407572414834,7.6755291690071505,False,True,
0.75,0.9986228953137661,0.0013771046862336436,0.9985035314251778,0.9202362878869332,0.9986228953137664,1.0,1.0497842087703443e-09,252982.6890342461,0.9999919363973201,0.021130723276115933,21.701105528504677,0.9991046904980407,7.165050403241749,7.675624752407801,False,True,
0.5,0.99890229254847,0.001097707451529817,0.998813219349618,0.9249455248336501,0.9989022925484701,1.0,4.751136645372321e-10,252983.3699768779,0.9999946280326393,0.014083568660674712,21.707577251536943,0.9994026443893136,7.167689686866322,7.6757202213988425,False,True,
0.25,0.9993739350347646,0.0006260649652352069,0.9993120422078922,0.9100339765281273,0.9993739350347647,1.0,1.1879056531144115e-10,252984.0504058311,0.9999973176374857,0.007035666592209968,21.714059455867762,0.9997010808327096,7.170325382357231,7.675815573962766,False,True,
