root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels
1.0,PHYSICAL,0.05183366985305912,0.059107367677653136,0.06265767499284124,8.012359721585527,98081.42019436652,0.062188641929047245,3.961184091562686,3.952815579220271,0.002112628988953077,True,985,0.9992432939719219,0.0
0.995,PHYSICAL,0.057356893691121826,0.06908188417510672,0.07280590164256596,7.963049574029252,98169.20943224775,0.055349876478458473,4.062717937231398,3.9742103627138325,0.021785311184531975,True,979,1.000137681584396,0.05078125
0.99,PHYSICAL,0.06805808572723918,0.09138307421724737,0.09512009767640381,7.913682861370795,98166.38037014012,0.04903879051150306,4.050362850053121,3.9835344236031878,0.0164993678156654,True,975,1.0001088593942844,1.05859375
