reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.0030417274495229446,-6.847966556895712e-05,6.847966556895712e-05,47774.30324548781
1,1.0,160,0.0021551947812026274,0.0006053718716092805,0.0006053718716092805,47332.0722634351
1,1.0,320,0.0018676841550453386,0.0008945138741028045,0.0008945138741028045,110953.32439330833
1,0.5,80,0.0027526424507815354,-5.132601020543878e-05,5.132601020543878e-05,47312.65093676628
1,0.5,160,0.0018312949624274954,0.0006227511822402661,0.0006227511822402661,47334.29145701955
1,0.5,320,0.0015239331572694903,0.0009119932742209124,0.0009119932742209124,110958.76722311386
1,0.25,80,0.002680394735129334,-4.274340560035307e-05,4.274340560035307e-05,47086.391358406356
1,0.25,160,0.001751019571056063,0.0006314349028201982,0.0006314349028201982,47335.400583800736
1,0.25,320,0.0014393516525948175,0.000920720105383255,0.000920720105383255,110961.48742821945
1,0.125,80,0.0026623382935861235,-3.84506565220392e-05,3.84506565220392e-05,46974.37820723127
1,0.125,160,0.001731296981684451,0.0006357752822165665,0.0006357752822165665,47335.95502943403
1,0.125,320,0.0014188807177058424,0.0009250803066986273,0.0009250803066986273,110962.84722875468
