reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1,1.0,13.964169760972695,14.01562291106691,1.2387238650043146,-0.23872386500431464,0.0008945138741028045,110953.32439330833,0.9999019284167,0.0063846410457394425,13.95608331282669,0.9994209145058803,14.011580500939376,2.514735036895246,False,insufficient_objective_decrease
1,0.5,13.964169760972695,14.01562291106691,1.0587698105748564,-0.05876981057485642,0.0009119932742209124,110958.76722311386,0.9999509787362677,0.003192441582536833,13.960121118516303,0.9997100692324934,14.013600084600094,2.515270319497913,False,insufficient_objective_decrease
1,0.25,13.964169760972695,14.01562291106691,1.0142393720644411,-0.014239372064441147,0.000920720105383255,110961.48742821945,0.9999754929934622,0.001596340027323577,13.962144056697655,0.9998549355737065,14.014610001747005,2.515519917389689,False,insufficient_objective_decrease
1,0.125,13.964169760972695,14.01562291106691,1.003333462819373,-0.0033334628193730786,0.0009250803066986273,110962.84722875468,0.9999877474003028,0.0007982890041790578,13.963156534740442,0.9999274409972382,14.015114991625538,2.51564020460259,False,insufficient_objective_decrease
