configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,11.761673583467084,1.3147004160447735,1.7970667506658433,0.37149736973027137,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,zarnick_full
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,11.270445680157074,1.5206858599314934,1.149785668246893,0.3265097459921459,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,zarnick_full
