iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,jacobian_condition_number
1,0,0,-0.2918673278128781,0.001500268322773191,0.642581272705132,445.9334856320677
1,0,1,-0.4129150126776607,0.00106184797332621,0.8819656922936132,445.9334856320677
1,0,2,-0.4138987096816464,0.0010648503813590407,0.8034833690620667,445.9334856320677
1,0,3,-0.41745282542998907,0.001069881890048567,0.6792737666899622,445.9334856320677
1,0,4,-0.4261448846832468,0.0010769842918736223,0.5182531224956701,445.9334856320677
1,0,5,-0.44283170983058984,0.001086217215101059,0.3306896442040883,445.9334856320677
1,0,6,-0.47036388890141045,0.0010976592897795076,0.12726855663256967,445.9334856320677
1,0,7,-0.5113857596732942,0.001111409717298987,-0.0815657734069619,445.9334856320677
1,0,8,-0.568233384828472,0.0011275903018567646,-0.2859996547655221,445.9334856320677
1,0,9,-0.6427833691418494,0.0011463480218479548,-0.4773693520810794,445.9334856320677
1,0,10,-0.7364217893900973,0.0011678582437934825,-0.64834117826089,445.9334856320677
1,0,11,-0.8499191788230663,0.0011923287127744116,-0.7933450955438566,445.9334856320677
1,0,12,-0.9834898581118533,0.0012200044939788776,-0.9084786712268489,445.9334856320677
1,0,13,-1.136695383344639,0.0012511740933805638,-0.9918269398850103,445.9334856320677
1,0,14,-1.3085965259161307,0.0012861770566747557,-1.0430658092123968,445.9334856320677
1,0,15,-1.497669733729438,0.001325413441418149,-1.0636919111788803,445.9334856320677
1,0,16,-1.7020495350699714,0.0013693556880025974,-1.0563258412391578,445.9334856320677
1,0,17,-1.9193567630654937,0.001418563595524789,-1.0251340529706219,445.9334856320677
1,0,18,-2.1471186992237077,0.001473703360935674,-0.9746066042921085,445.9334856320677
1,0,19,-2.3824796645319815,0.0015355719975141495,-0.9102702878100533,445.9334856320677
1,0,20,-2.6226437609035753,0.0016051289630770315,-0.837401483069247,445.9334856320677
1,0,21,-2.8646407687804274,0.0016835375797100622,-0.7615768145766776,445.9334856320677
1,0,22,-3.10571459260324,0.0017722199431511384,-0.6875660958451518,445.9334856320677
1,0,23,-3.3434385342093775,0.0018014732849089463,-0.6208624905895709,445.9334856320677
1,0,24,-3.5757507439354894,0.0017295535467203424,-0.5657035975596253,445.9334856320677
1,0,25,-3.7993652240415967,0.001687031512574204,-0.5242056621578297,445.9334856320677
1,0,26,-4.01238047619933,0.0016701143056909325,-0.4976585789779998,445.9334856320677
1,0,27,-4.212704325606626,0.001677084389163651,-0.48758684887660597,445.9334856320677
1,0,28,-4.39897693939974,0.0017079400961097814,-0.4932893165915165,445.9334856320677
1,0,29,-4.569640060018936,0.0017643502930725587,-0.5144012131061476,445.9334856320677
1,0,30,-4.723796650747288,0.0018498994732883117,-0.5486484947152079,445.9334856320677
1,0,31,-4.8603588786911445,0.001970697280628554,-0.5941319275234247,445.9334856320677
1,1,0,-0.03418405084157197,0.001500268322773191,0.642581272705132,445.9334856320677
1,1,1,-0.04479139250319017,0.00106184797332621,0.8819656922936132,445.9334856320677
1,1,2,-0.034260023460957544,0.0010648503813590407,0.8034833690620667,445.9334856320677
1,1,3,-0.01712608949547037,0.001069881890048567,0.6792737666899622,445.9334856320677
1,1,4,0.006034543821757845,0.0010769842918736223,0.5182531224956701,445.9334856320677
1,1,5,0.03449936982778984,0.001086217215101059,0.3306896442040883,445.9334856320677
1,1,6,0.06743566651978311,0.0010976592897795076,0.12726855663256967,445.9334856320677
1,1,7,0.1039247256438023,0.001111409717298987,-0.0815657734069619,445.9334856320677
1,1,8,0.1429833288068238,0.0011275903018567646,-0.2859996547655221,445.9334856320677
1,1,9,0.1835848815855163,0.0011463480218479548,-0.4773693520810794,445.9334856320677
1,1,10,0.22467494156761242,0.0011678582437934825,-0.64834117826089,445.9334856320677
1,1,11,0.2651897004448233,0.0011923287127744116,-0.7933450955438566,445.9334856320677
1,1,12,0.3040632459014892,0.0012200044939788776,-0.9084786712268489,445.9334856320677
1,1,13,0.34024258098506377,0.0012511740933805638,-0.9918269398850103,445.9334856320677
1,1,14,0.3726860982451798,0.0012861770566747557,-1.0430658092123968,445.9334856320677
1,1,15,0.40037578205283253,0.001325413441418149,-1.0636919111788803,445.9334856320677
1,1,16,0.42230674076471597,0.0013693556880025974,-1.0563258412391578,445.9334856320677
1,1,17,0.4375044844851736,0.001418563595524789,-1.0251340529706219,445.9334856320677
1,1,18,0.44500160269379485,0.001473703360935674,-0.9746066042921085,445.9334856320677
1,1,19,0.4438622723832913,0.0015355719975141495,-0.9102702878100533,445.9334856320677
1,1,20,0.4331573207512424,0.0016051289630770315,-0.837401483069247,445.9334856320677
1,1,21,0.4119865964580741,0.0016835375797100622,-0.7615768145766776,445.9334856320677
1,1,22,0.37946057246042114,0.0017722199431511384,-0.6875660958451518,445.9334856320677
1,1,23,0.3345775024136236,0.0018014732849089463,-0.6208624905895709,445.9334856320677
1,1,24,0.2762734075156837,0.0017295535467203424,-0.5657035975596253,445.9334856320677
1,1,25,0.20396248773829104,0.001687031512574204,-0.5242056621578297,445.9334856320677
1,1,26,0.11684591600822922,0.0016701143056909325,-0.4976585789779998,445.9334856320677
1,1,27,0.014220064454466087,0.001677084389163651,-0.48758684887660597,445.9334856320677
1,1,28,-0.10456685524927867,0.0017079400961097814,-0.4932893165915165,445.9334856320677
1,1,29,-0.24002949784644786,0.0017643502930725587,-0.5144012131061476,445.9334856320677
1,1,30,-0.3925737708973704,0.0018498994732883117,-0.5486484947152079,445.9334856320677
1,1,31,-0.5624077344134445,0.001970697280628554,-0.5941319275234247,445.9334856320677
1,2,0,-0.29293857039868537,0.001500268322773191,0.642581272705132,445.9334856320677
1,2,1,-0.4185267333154538,0.00106184797332621,0.8819656922936132,445.9334856320677
1,2,2,-0.43161700128660524,0.0010648503813590407,0.8034833690620667,445.9334856320677
1,2,3,-0.45485373528985196,0.001069881890048567,0.6792737666899622,445.9334856320677
1,2,4,-0.4901397583911,0.0010769842918736223,0.5182531224956701,445.9334856320677
1,2,5,-0.5393899847140196,0.001086217215101059,0.3306896442040883,445.9334856320677
1,2,6,-0.6042142211186585,0.0010976592897795076,0.12726855663256967,445.9334856320677
1,2,7,-0.6857325338134828,0.001111409717298987,-0.0815657734069619,445.9334856320677
1,2,8,-0.7844991410338303,0.0011275903018567646,-0.2859996547655221,445.9334856320677
1,2,9,-0.900384338431498,0.0011463480218479548,-0.4773693520810794,445.9334856320677
1,2,10,-1.0325861626907151,0.0011678582437934825,-0.64834117826089,445.9334856320677
1,2,11,-1.179542569120642,0.0011923287127744116,-0.7933450955438566,445.9334856320677
1,2,12,-1.3390495130492668,0.0012200044939788776,-0.9084786712268489,445.9334856320677
1,2,13,-1.5082036875377138,0.0012511740933805638,-0.9918269398850103,445.9334856320677
1,2,14,-1.6836287717693097,0.0012861770566747557,-1.0430658092123968,445.9334856320677
1,2,15,-1.8614276458484342,0.001325413441418149,-1.0636919111788803,445.9334856320677
1,2,16,-2.037510308444773,0.0013693556880025974,-1.0563258412391578,445.9334856320677
1,2,17,-2.20742846621449,0.001418563595524789,-1.0251340529706219,445.9334856320677
1,2,18,-2.3669256143163167,0.001473703360935674,-0.9746066042921085,445.9334856320677
