scope,metric,eligible_point_count,median_relative_error,nrmse,median_limit,nrmse_limit,status
three-speed frozen frequency-dependent candidate,heave_motion,21,0.1540440820506023,0.23834559818218307,0.15,0.2,FAIL
three-speed frozen frequency-dependent candidate,pitch_motion,21,0.22049945548015396,0.404039683168448,0.15,0.2,FAIL
