node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.398703118838813,0.6009970046312378,-20.14920541319637,-26.21211742453592,6.062912011339549
1,4.528744848282443,0.3937817610643028,-6.47300215936456,-11.65774677434576,5.1847446149812
2,4.705493456552383,0.2540389967293641,-4.668311642764639,-5.2758907081994675,0.6075790654348285
3,4.936811861656983,0.2059138042865855,-1.0547967692195912,-0.8896853868941252,-0.16511138232546596
4,5.168275239130433,0.1758704996978669,-1.635428618083476,-1.6641895150997135,0.028760897016237408
5,5.3995011263735915,0.1417832626308883,-0.5508649878977897,-0.47791965946501497,-0.07294532843277474
6,5.633455352395138,0.14248619913884414,-0.9694277020688269,-1.0257457830652728,0.05631808099644586
7,5.892252980196225,0.10576552305864427,-0.3249120701694833,-0.2296083163277419,-0.09530375384174142
8,6.184404163403619,0.10940695322900083,-0.6852672048831758,-0.7428483434828264,0.05758113859965053
9,6.507618109797567,0.06602877614427706,-0.17003980325636303,-0.11603650140999837,-0.05400330184636466
10,6.870760050686873,0.10018858779820636,-0.5036567027043064,-0.5760054055015166,0.07234870279721017
11,7.274935259476823,0.047921887501790425,-0.10500486808635578,-4.914951681592172e-05,-0.10495571856953986
12,7.729510607991485,0.072610531286036,-0.3609295083469185,-0.40413996439170313,0.04321045604478463
13,8.235490198118239,0.021888741456992232,-0.04353316638854409,-0.04313645694959814,-0.00039670943894595107
14,8.800493760523945,0.08190512412726945,-0.29713891763151823,-0.3436290145758857,0.046490096944367454
15,9.429114935714251,-0.006376196393235892,0.0027401464437154742,0.0864264621510109,-0.08368631570729541
16,10.134360741623563,0.06744971662135035,-0.22136419155737358,-0.2934804526656446,0.07211626110827102
17,10.923035859401766,-0.007294615428042997,0.0048151787148255,0.058306880403983824,-0.05349170168915832
18,11.805447892273286,0.061780170557138685,-0.16677672120770032,-0.1959936202539853,0.029216899046284994
19,12.7898433053379,-0.03285677946659332,0.026455380757728235,0.031117792404569064,-0.004662411646840829
20,13.889063962807024,0.07784673551488615,-0.14160390695612185,-0.18578902433314004,0.04418511737701819
21,15.116439404616482,-0.05111461129200233,0.034359582356484106,0.1034070823001188,-0.0690474999436347
22,16.489783368734475,0.06975988633383907,-0.1009981298129643,-0.18495983121440945,0.08396170140144515
23,18.02635644858638,-0.03757848821807058,0.016174855829208606,0.11400432005973353,-0.09782946423052492
24,19.745554906338768,0.04198690997674251,-0.056391577842943685,-0.13354199835782238,0.07715042051487869
25,21.6676541697556,-0.01595289635535535,-0.0016389956269475987,0.06248738096627464,-0.06412637659322223
26,23.81587609543414,0.019263485285267914,-0.027996305932574093,-0.0703678850949524,0.042371579162378305
27,26.216209042196528,-0.003214617279191407,-0.00847717052212502,0.019093402549259453,-0.027570573071384472
28,28.898046579810508,0.007938199046971007,-0.014622252195194637,-0.0304938387341789,0.015871586538984263
29,31.894299766327254,0.0011232514848764877,-0.00847357296904911,0.00021044374276605118,-0.008684016711815162
30,35.241810442682905,0.0035880429190635,-0.008704939541842713,-0.013096416696811386,0.004391477154968673
31,38.981747848130574,0.0017656090254105552,-0.006509045328159887,-0.004412850888475806,-0.002096194439684081
32,43.160115131390185,0.001984327358393608,-0.005685868152185809,-0.006622612541191321,0.0009367443890055116
33,47.82830848284665,0.0014300301838236832,-0.004594724808751104,-0.0041989155352439266,-0.0003958092735071774
34,53.04374976693578,0.0012611602026696752,-0.0038353506880917728,-0.003991481825594846,0.00015613113750307306
35,58.870592313318724,0.0010109365827133958,-0.0031498655492719334,-0.0030913441204742224,-5.852142879771106e-05
36,65.3805101176761,0.0008438018709863374,-0.0026053089872813805,-0.0026251819135779285,1.9872926296547917e-05
37,72.65357944620658,0.0006984606749940098,-0.002165166151575493,-0.0021584580191148497,-6.708132460643383e-06
38,80.77926383180278,0.0005909666564652344,-0.0018412030096136712,-0.0018427574866678397,1.554477054168486e-06
39,89.8575145329491,0.0005171037331887611,-0.0016136699752090423,-0.0016126420359006946,-1.0279393083476984e-06
40,100.00000000000001,0.000535694644454305,-0.0016850004874402924,-0.0016855843069943997,5.838195541072681e-07
