root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels
1.0025,PHYSICAL,0.008344092784352643,0.0012776999411958849,0.0019028424045737069,8.098310967416317,252348.77831526072,0.08863318488764083,3.1059152393465808,3.105915247607364,2.6596936915642023e-09,True,2936,0.9974542784957467,0.0
1.00125,PHYSICAL,0.0065310465704625795,0.0006790762731956563,0.0013086398394574765,8.084374478260147,252676.30362631148,0.08740416401041755,3.118107579715258,3.118107587926936,2.6335454420061833e-09,True,2936,0.9987488816438352,0.0
1.0,PHYSICAL,0.005660933008788528,0.0004471537801507351,0.0010810949945310334,8.070439857518368,253007.13463066876,0.08617514313319423,3.130490967828981,3.1304909761110675,2.6456190601478165e-09,True,2935,1.000056551143796,0.0
0.99875,PHYSICAL,0.006169388277209838,0.0005847228261310592,0.0012231378308794202,8.056507422385033,253335.26475201163,0.08494612225597135,3.143066448816186,3.143066457322857,2.7064877761108357e-09,True,2935,1.0013535449141715,0.0
0.9975,PHYSICAL,0.007806285924387958,0.001094305819982096,0.0017372035305655226,8.042577105789041,253664.45012680758,0.08371710137874808,3.155841835526495,3.155841844110154,2.719926764422872e-09,True,2934,1.00265470976506,0.0
