case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-7.482099114861175e-15,-2.087184274834094e-14,2.5439136990527994e-11,7.096426534435919e-11
fn167,1.7902623815836317e-05,1,-4.5704023661505724e-15,-1.4739437696203874e-14,1.5539368044911945e-11,5.0114088167093175e-11
fn167,1.7902623815836317e-05,2,-3.1840811202341545e-15,-1.3495001208666988e-14,1.0825875808796126e-11,4.588300410946776e-11
fn167,1.7902623815836317e-05,3,-1.3368605575244092e-15,-8.493006298740588e-15,4.545325895582992e-12,2.8876221415718e-11
fn167,1.7902623815836317e-05,4,9.222331544917399e-17,-5.649041780071494e-15,-3.135592725271916e-13,1.920674205224308e-11
fn167,1.7902623815836317e-05,5,9.453297677284468e-16,-3.5336502304709157e-15,-3.214121210276719e-12,1.2014410783601113e-11
fn167,1.7902623815836317e-05,6,1.4012706712429356e-15,-4.3907114483433594e-15,-4.764320282225981e-12,1.492841892436742e-11
fn167,1.7902623815836317e-05,7,2.0088176252506655e-15,-4.0608692568319135e-15,-6.829979925852263e-12,1.3806955473228505e-11
fn167,1.7902623815836317e-05,8,2.8139903186264884e-15,-2.2787189783103186e-15,-9.56756708333006e-12,7.747644526255084e-12
fn167,1.7902623815836317e-05,9,2.8097078280442987e-15,-2.8385591136863504e-15,-9.553006615350615e-12,9.651100986533591e-12
fn167,1.7902623815836317e-05,10,3.4665930403162757e-15,-9.513306294126926e-16,-1.1786416337075337e-11,3.2345241400031546e-12
fn167,1.7902623815836317e-05,11,3.736020683903136e-15,1.4208297205631878e-16,-1.2702470325270662e-11,-4.830821049914839e-13
fn167,1.7902623815836317e-05,12,4.755278837025705e-15,6.558936769740371e-16,-1.6167948045887397e-11,-2.230038501711726e-12
fn167,1.7902623815836317e-05,13,4.082734584014966e-15,-3.0096727564654185e-16,-1.3881297585650884e-11,1.0232887371982423e-12
fn167,1.7902623815836317e-05,14,3.615995249474708e-15,4.382625932087547e-16,-1.2294383848214008e-11,-1.490092816909766e-12
fn167,1.7902623815836317e-05,15,5.913155635660762e-15,1.5826682059267341e-15,-2.0104729161246588e-11,-5.381071900150896e-12
fn167,1.7902623815836317e-05,16,5.843498849800268e-15,2.190957364433501e-15,-1.9867896089320913e-11,-7.449255039073903e-12
fn167,1.7902623815836317e-05,17,5.679469428826566e-15,2.177438585774786e-15,-1.9310196058010324e-11,-7.403291191634273e-12
fn167,1.7902623815836317e-05,18,5.133869144359718e-15,2.355015869907249e-15,-1.745515509082304e-11,-8.007053957684647e-12
fn167,1.7902623815836317e-05,19,5.6556503190488004e-15,2.875505073874297e-15,-1.9229211084765923e-11,-9.776717251172608e-12
fn167,1.7902623815836317e-05,20,5.424146984296241e-15,2.482358203240515e-15,-1.8442099746607217e-11,-8.440017891017752e-12
fn167,1.7902623815836317e-05,21,6.499134656235114e-15,3.6326335491614726e-15,-2.209705783119939e-11,-1.2350954067149006e-11
fn167,1.7902623815836317e-05,22,6.414510275219641e-15,3.455960181698585e-15,-2.180933493574678e-11,-1.175026461777519e-11
fn167,1.7902623815836317e-05,23,5.788398846829205e-15,3.3180618690658607e-15,-1.96805560792193e-11,-1.1281410354823927e-11
fn167,1.7902623815836317e-05,24,5.209116613764175e-15,3.134914902724157e-15,-1.7710996486798194e-11,-1.0658710669262134e-11
fn167,1.7902623815836317e-05,25,7.35569993838335e-15,4.4728386169371605e-15,-2.500937979050339e-11,-1.5207651297586345e-11
fn167,1.7902623815836317e-05,26,6.675113609534474e-15,4.172122326911625e-15,-2.2695386272417212e-11,-1.4185215911499526e-11
fn167,1.7902623815836317e-05,27,4.6791381825024325e-15,2.9261179991580344e-15,-1.5909069820508272e-11,-9.948801197137317e-12
fn167,1.7902623815836317e-05,28,3.761507910588886e-15,2.3718226688705636e-15,-1.2789126896002212e-11,-8.064197074159917e-12
fn167,1.7902623815836317e-05,29,6.698492289194938e-15,4.242574471222108e-15,-2.277487378326279e-11,-1.4424753202155167e-11
fn167,1.7902623815836317e-05,30,6.719646479939494e-15,4.255161272964365e-15,-2.2846798031794277e-11,-1.4467548328078841e-11
fn167,1.7902623815836317e-05,31,3.8408569442961156e-15,2.41618717979087e-15,-1.3058913610606793e-11,-8.215036411288958e-12
fn167,1.7902623815836317e-05,32,4.455361514657399e-15,2.8094654887524897e-15,-1.5148229149835156e-11,-9.552182661758465e-12
fn167,1.7902623815836317e-05,33,6.392950754148423e-15,4.035641490800602e-15,-2.1736032564104638e-11,-1.3721181068722048e-11
fn167,1.7902623815836317e-05,34,5.978881393474754e-15,3.7404933745583605e-15,-2.0328196737814166e-11,-1.2717677473498425e-11
fn167,1.7902623815836317e-05,35,7.206704908631642e-15,4.3838561061137305e-15,-2.4502796689347582e-11,-1.4905110760786684e-11
fn167,1.7902623815836317e-05,36,5.788398846829072e-15,3.3180618690657857e-15,-1.9680556079218846e-11,-1.1281410354823672e-11
fn167,1.7902623815836317e-05,37,5.962832308900159e-15,3.3172979680723277e-15,-2.027362985026054e-11,-1.1278813091445914e-11
fn167,1.7902623815836317e-05,38,6.924486385910181e-15,3.7393110221021836e-15,-2.3543253712094616e-11,-1.2713657475147423e-11
fn167,1.7902623815836317e-05,39,5.836869561599309e-15,3.146571021754959e-15,-1.984535650943765e-11,-1.0698341473966862e-11
fn167,1.7902623815836317e-05,40,5.349850150276805e-15,2.669040671864443e-15,-1.8189490510941138e-11,-9.074738284339107e-12
fn167,1.7902623815836317e-05,41,5.346316270092176e-15,2.160449149365129e-15,-1.81774753183134e-11,-7.345527107841438e-12
fn167,1.7902623815836317e-05,42,5.679469428827163e-15,2.1774385857745896e-15,-1.9310196058012353e-11,-7.403291191633604e-12
fn167,1.7902623815836317e-05,43,5.253087569085369e-15,2.30512403430136e-15,-1.7860497734890252e-11,-7.837421716624624e-12
