time_s,vertical_force_n,pitch_moment_nm,bem_vertical_force_n,bem_pitch_moment_nm,front_vertical_force_n,front_pitch_moment_nm,active_plane_count,max_potential_bvp_relative_residual,max_pressure_bvp_relative_residual
0.0,350.05887379238004,-46.1333058297284,337.9816676584765,-54.31677143066389,12.07720613390353,8.183465600935488,11,1.4390146441590357e-15,1.7331504799749672e-15
0.0014305431266172946,353.9798961088426,-43.962679722226525,340.66231184059825,-52.91565672908604,13.317584268244342,8.95297700685951,10,1.435159813827794e-15,1.0477069127047758e-15
0.002861086253234589,353.05743696833457,-44.57686873511895,338.43978121288154,-54.32588286308879,14.617655755453038,9.749014127969847,10,9.873223393200108e-16,1.7537845682587e-15
0.004291629379851884,357.19609291367067,-42.699914755204446,341.21882675810957,-53.27041605413899,15.977266155561118,10.570501298934545,10,9.344942144053523e-16,9.537522286369134e-16
0.005722172506469178,352.650279292594,-44.083545161491934,335.2540220916335,-55.499906994687535,17.396257200960527,11.416361833195603,10,1.4937412249789921e-15,1.0534671444406052e-15
0.007152715633086473,356.51686253595193,-42.27858252469835,337.6423955384206,-54.56410077507326,18.874466997531318,12.285518250374905,10,1.1037725698805772e-15,1.8432939018293504e-15
0.008583258759703769,351.83419303354424,-43.53608353322622,331.4224628082099,-56.71297603121636,20.411730225334356,13.176892497990137,10,1.1087402627613412e-15,1.851606183824148e-15
0.010013801886321063,355.1256792525892,-41.81884935565495,333.11780091387,-55.90825552304082,22.007878338719184,14.08940616738587,10,9.119104253087584e-16,1.1277681695140886e-15
0.011444345012938357,352.6724286259145,-42.597039184543824,329.00968886021076,-57.61901988833833,23.662739765703765,15.021980703794506,10,1.1192031765220952e-15,1.112026750910512e-15
0.012874888139555651,355.8440860199581,-40.87969178487778,330.4679459134732,-56.853229395326196,25.376140106484907,15.973537610448417,10,1.0037552539709099e-15,1.4780158686264384e-15
0.014305431266172945,354.8260603404534,-41.38072033558568,327.6781580095095,-58.32371898225898,27.147902330943896,16.942998646673303,10,9.353228811960698e-16,1.1914067517717516e-15
0.01573597439279024,358.1463322598675,-39.62831253046488,329.16848528485184,-57.55759855036513,28.97784697501568,17.929286019900246,10,9.18205141329657e-16,1.3204756601666764e-15
0.017166517519407537,357.89454975541173,-39.994003643791075,327.028757419617,-58.92532621533272,30.865792335794684,18.931322571541642,10,1.6700618372339772e-15,1.0581496840710864e-15
0.01859706064602483,361.43022132457935,-38.208389796281594,328.61866665932473,-58.156421752965116,32.8115546652546,19.948031956683526,10,8.890324080780236e-16,9.691582307685535e-16
0.020027603772642125,361.44730038596714,-38.53056347230942,326.632352023503,-59.50890228986373,34.81494836246413,20.97833881755431,10,8.096171941407921e-16,1.67380316528147e-15
0.021458146899259418,365.1673881738538,-36.72600475312517,328.29160200966834,-58.7471737038623,36.87578616418548,22.021168950737138,10,1.2587056681161588e-15,1.3908969735337789e-15
0.022888690025876714,352.3892922373235,-44.65933284557849,339.3492179448119,-53.52994835542336,13.040074292511552,8.870615509844866,11,1.1859847370144403e-15,9.287803227018303e-16
0.02431923315249401,356.3682325705352,-42.46799701305548,342.0722663936217,-52.116035978885776,14.295966176913499,9.648038965830294,10,1.2180368272184726e-15,9.09145469472118e-16
0.025749776279111302,355.6036561839348,-43.00681025115176,339.99532859250144,-53.45648809229448,15.608327591433339,10.449677841142712,10,1.623053778705749e-15,9.927253812973519e-16
0.027180319405728598,359.9469237222815,-41.03165040705815,342.96994387634044,-52.30613157798891,16.976979845941038,11.274481170930759,10,9.6902368621698e-16,1.0189885273785672e-15
0.02861086253234589,355.4062623339224,-42.42895940228212,337.00451968520247,-54.55035839923548,18.40174264871998,12.121398996953364,10,1.3864509554247879e-15,1.214252087369075e-15
0.030041405658963186,359.636111008401,-40.4468497358291,339.7536767179935,-53.43623227096478,19.882434290407467,12.98938253513568,10,1.1140592532545657e-15,8.92415895782325e-16
0.03147194878558048,354.7779011539477,-41.81697791489062,333.35902932794323,-55.69436225163898,21.418871826004473,13.877384336748358,10,1.24430299206839e-15,1.026550296889762e-15
0.032902491912197775,358.47901931485035,-39.90699299096019,335.46814805998554,-54.69135143416199,23.010871254864824,14.784358443201793,10,1.312713304392276e-15,9.697001659566415e-16
0.034333035038815074,355.7294406233529,-40.85935056328024,331.07119292477165,-56.56861109773541,24.658247698581228,15.709260534455174,10,1.0404357239064412e-15,1.6699607591593353e-15
0.035763578165432366,359.32079195118956,-38.952923998725566,332.95997637450193,-55.603972069770265,26.360815576687607,16.651048071044695,10,9.687167194551883e-16,1.6533696782106323e-15
0.03719412129204966,357.94638050943394,-39.65499625337891,329.8279917293307,-57.263676683121275,28.118388780103267,17.60868042974236,10,9.882135531500629e-16,1.7074403924185305e-15
0.03862466441866695,361.6881029961231,-37.72128908367182,331.7573221538741,-56.30240811653454,29.930780842249042,18.581119032862716,10,1.6950270641866576e-15,1.402863958832791e-15
0.04005520754528425,361.04313651400184,-38.30151964736699,329.24533140623305,-57.868847118606624,31.79780510776878,19.567327471239633,10,1.2178227688742634e-15,1.1526694375662163e-15
0.04148575067190154,364.9937940388287,-36.3461657529112,331.2745191400342,-56.912437373812395,33.71927489879446,20.566271620901198,10,9.525633000828584e-16,1.531810440611151e-15
0.042916293798518836,364.5948056705929,-36.88856319971529,328.89980199189347,-58.46548295319218,35.69500367869946,21.576919753476886,10,1.3257320274143246e-15,1.5351102714680662e-15
0.044346836925136135,368.7140767513271,-34.92974603908658,330.98927153804266,-57.52798867946038,37.724805213284476,22.598242640373797,10,1.000499950384304e-15,8.898192072809054e-16
0.04577738005175343,357.7633750904382,-41.88400100158009,344.1245019581857,-51.18728817059031,13.638873132252508,9.303287169010222,11,1.6677263775538787e-15,1.041975327540123e-15
0.04720792317837072,362.5518136059949,-39.34777102928443,347.66457059007735,-49.42167682062586,14.887243015917514,10.073905791341435,10,1.0570880426671326e-15,1.1163683053279438e-15
0.04863846630498802,361.0258821001611,-40.293578700447654,344.8370415282675,-51.160176860030475,16.18884057189358,10.866598159582818,10,1.0326183612496654e-15,1.8393915720179597e-15
0.05006900943160531,366.1350063791688,-38.00750315647764,348.59152133189474,-49.68785773080975,17.54348504727405,11.68035457433211,10,1.0313935490944718e-15,1.875076055476106e-15
0.051499552558222604,360.8487427207375,-39.79498439549687,341.89774672833585,-52.30915217292167,18.950995992401637,12.5141677774248,10,1.100921236888979e-15,1.606448895767057e-15
0.0529300956848399,365.79477799055906,-37.53627901855757,345.38358457610457,-50.90331207425044,20.41119341445449,13.367033055692865,10,9.9170635286737e-16,1.1330721118903357e-15
0.054360638811457196,360.2158508390364,-39.27703573195636,338.2919529106524,-53.51498407050016,21.923897928384015,14.237948338543806,10,1.2168495919313308e-15,1.1254089194446455e-15
0.05579118193807449,364.56025710938565,-37.13421879494486,341.07132620421504,-52.26013308435947,23.48893090517059,15.125914289414608,10,9.503918824960037e-16,1.271974613283141e-15
0.05722172506469178,361.1347309702287,-38.42937058436583,336.02861635286,-54.459304975525754,25.106114617368696,16.02993439115993,10,1.1408452215514605e-15,1.3303949257602523e-15
0.05865226819130908,365.2846218368766,-36.33708059186371,338.50934945496,-53.286095617301555,26.775272381916654,16.94901502543784,10,1.580160066992802e-15,1.2007903360408914e-15
0.06008281131792637,363.2941991146795,-37.34858118001168,334.79797041449166,-55.23074672617045,28.496228700187817,17.88216554615877,10,1.0910679308237392e-15,1.0953930486013177e-15
0.061513354444543665,367.50870604524596,-35.27391970384201,337.2398966499794,-54.10231805091041,30.268809395266526,18.828398347068397,10,1.0480726887086075e-15,1.0051746497558283e-15
0.06294389757116096,366.31554020013255,-36.12843647706205,334.22269845369976,-55.91516540059894,32.09284174643279,19.786728923536884,10,1.0603454422592688e-15,1.0533581416222828e-15
0.06437444069777826,370.6576358200721,-34.07277383755097,336.68948119922845,-54.82894976618118,33.96815462084365,20.756175928630217,10,9.85529833138076e-16,2.1021258110290648e-15
0.06580498382439555,369.77945875437246,-34.85567655289128,333.88488015196793,-56.59143777643439,35.894578602404515,21.735761223543108,10,1.061633761368254e-15,1.3292165596168796e-15
0.06723552695101284,374.2155556285549,-32.83226586599945,336.3436095107325,-55.556775788473004,37.87194611782241,22.72450992247355,10,1.2731289423405186e-15,1.6366613212861945e-15
0.06866607007763015,363.2451501189694,-39.782664720824556,349.40664832726037,-49.23597276478108,13.838501791708998,9.453308043956524,11,8.13401854816695e-16,2.0797553062760836e-15
