stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.00489191480248877,5.624743691934309e-07,5.624743691934309e-07,23207.581760402285,3.056158772865406
source,160,0.0046558896821268505,6.999479248714777e-07,6.999479248714777e-07,48976.78490561317,3.051957133828165
source,320,0.004620360985644789,1.574191265616445e-06,1.574191265616445e-06,115479.8765597488,3.0490264547564845
candidate_factor_1,80,0.004011585833333414,1.823725173605516e-06,1.823725173605516e-06,23324.435378069647,3.063001294122542
candidate_factor_1,160,0.003623801823709662,7.199708617057868e-07,7.199708617057868e-07,48988.99610329227,3.0587991326091406
candidate_factor_1,320,0.0035064023549262026,1.6601690748072491e-06,1.6601690748072491e-06,115510.6469147722,3.055869108927656
candidate_factor_0.5,80,0.004442634989882309,4.572401353803435e-07,4.572401353803435e-07,23265.270786973222,3.0595835770818276
candidate_factor_0.5,160,0.004126433626961157,7.158975902417619e-07,7.158975902417619e-07,48982.82365662377,3.0553822272367954
candidate_factor_0.5,320,0.004048959129365848,1.6351910458690247e-06,1.6351910458690247e-06,115495.15544261389,3.052452213451301
candidate_factor_0.25,80,0.0046670016386054156,1.1420507921988902e-07,1.1420507921988902e-07,23234.586548107356,3.0578716143845517
candidate_factor_0.25,160,0.004390518167578973,7.139268070152233e-07,7.139268070152233e-07,48979.73890197791,3.053670571811083
candidate_factor_0.25,320,0.004334121435951065,1.6108168948179647e-06,1.6108168948179647e-06,115487.47510257395,3.0507401944794377
candidate_factor_0.125,80,0.00477970760097513,2.841676014772149e-08,2.841676014772149e-08,23218.96397325706,3.057015078606045
candidate_factor_0.125,160,0.004523418556121705,7.059604958641689e-07,7.059604958641689e-07,48978.25223135316,3.052814009610439
candidate_factor_0.125,320,0.004477313268212827,1.5744124407765468e-06,1.5744124407765468e-06,115483.75734958432,3.049882972310292
