xi,eta,arc_length
2.750224896874077,0.4077426005681412,0.0
3.2293853164053528,0.3835532744668846,0.47977060262444293
3.708545735936628,0.32335408531563625,0.9626977710669065
4.187706155467904,0.2456982168431789,1.4481101128482003
4.66686657499918,0.169138852778295,1.933348243946126
5.146026994530455,0.11168936731143216,2.415940360568223
5.625187414061731,0.07894751525133442,2.8962181307405612
6.104347833593006,0.06409543202504227,3.3756086730143404
6.583508253124283,0.05977544352126127,3.854788566108846
7.062668672655558,0.0586298756286971,4.333950355039459
7.541829092186834,0.054773168219880326,4.8131262954177565
8.020989511718108,0.04820821710264217,5.29233168585964
8.500149931249384,0.04041003206863893,5.771555557693267
8.97931035078066,0.03285362290952691,6.2507755561958005
9.458470770311935,0.026969904907721495,6.7299720981104025
9.937631189843211,0.023175619633096063,7.209147540141955
10.416791609374487,0.02087333494298214,7.6883134906853785
10.895952028905763,0.01942152418547028,8.167476109636256
11.375112448437038,0.018178660708651043,8.646638141056746
11.854272867968314,0.016638908538475217,9.125801034530493
12.33343328749959,0.014839194412334595,9.604964833889673
12.812593707030864,0.012952135745481212,10.084128969271067
13.29175412656214,0.011150349953167084,10.563292776415794
13.770914546093415,0.009601305310307845,11.042455699840275
14.250074965624691,0.008354039864081734,11.521617742698933
14.729235385155967,0.007339161433929596,12.000779237002906
15.208395804687243,0.006482128698955871,12.479940422983674
15.687556224218518,0.005708400338265002,12.959101467206766
16.166716643749794,0.004955123116197488,13.43826247884269
16.64587706328107,0.00420619613803805,13.91742348365945
17.125037482812346,0.0034572065943074804,14.396584488574003
17.60419790234362,0.0027037416755265635,14.875745500505037
18.083358321874897,0.0019431514828826234,15.354906523693305
18.562518741406173,0.0012133330628933418,15.83406749902447
19.04167916093745,0.0005927304074067593,16.313228320454023
19.520839580468724,0.0001615504189374527,16.792388933987283
20.0,0.0,17.27154938075217
