time_s,total_vertical_force_n,total_pitch_moment_nm,raw_bem_vertical_force_n,raw_bem_pitch_moment_nm,resolved_station_bem_vertical_force_n,resolved_station_bem_pitch_moment_nm,transom_extrapolation_vertical_force_n,transom_extrapolation_pitch_moment_nm,pre_chine_bem_vertical_force_n,pre_chine_bem_pitch_moment_nm,post_chine_bem_vertical_force_n,post_chine_bem_pitch_moment_nm,bem_vertical_force_n,bem_pitch_moment_nm,front_vertical_force_n,front_pitch_moment_nm,transom_vertical_force_n,transom_pitch_moment_nm,longitudinal_bin_aft_post_chine_vertical_force_n,longitudinal_bin_aft_post_chine_pitch_moment_nm,longitudinal_bin_middle_post_chine_vertical_force_n,longitudinal_bin_middle_post_chine_pitch_moment_nm,longitudinal_bin_forward_post_chine_vertical_force_n,longitudinal_bin_forward_post_chine_pitch_moment_nm,longitudinal_bin_pre_chine_vertical_force_n,longitudinal_bin_pre_chine_pitch_moment_nm,active_plane_count,potential_bvp_relative_residual,pressure_bvp_relative_residual,free_surface_pressure_max_abs_pa,contact_constraint_max_abs_m,aftmost_resolved_station_x_m,foremost_resolved_station_x_m,transom_coverage_gap_m
0.0,185.73374938467572,2.3926539230925794,170.76550649323397,-6.159301970503748,170.76550649323397,-6.159301970503748,0.0,0.0,35.21502521960893,12.017503298898205,135.55048127362505,-18.17680526940196,170.76550649323397,-6.159301970503748,14.968242891441749,8.551955893596327,0.0,0.0,51.5639353873721,-18.32489020963289,41.53244786944859,-5.043071606515625,42.45409801680436,5.191156546746555,35.21502521960893,12.017503298898205,11,1.3715545524505936e-15,2.640048448635027e-15,2.220446049250313e-13,8.326672684688674e-17,0.0,0.954,0.0
0.0027011237483419892,193.55776641292283,3.10552644559648,176.73782519722565,-6.390184565980547,156.3576678998975,2.296949681591002,20.38015729732814,-8.68713424757155,36.08611513322488,12.232054362975543,140.65171006400075,-18.622238928956087,176.73782519722565,-6.390184565980547,16.819941215697185,9.495711011577027,0.0,0.0,53.07775702705521,-18.854546546223872,42.96035971335031,-5.20885874466126,44.613593323595246,5.441166361929032,36.08611513322488,12.232054362975543,10,1.3861780765318727e-15,1.7286046840869685e-15,2.220446049250313e-13,0.0,0.08347499999999997,0.9420749999999999,0.08347499999999997
0.0054022474966839784,198.96641816784933,2.0611303405891572,180.19334703056842,-8.409815384651921,161.49182916678018,-0.3288354031876537,18.70151786378824,-8.080979981464267,35.79991221629966,12.03924779847086,144.39343481426874,-20.449063183122774,180.19334703056842,-8.409815384651921,18.77307113728092,10.470945725241078,0.0,0.0,56.219855183239325,-19.987132393184158,45.202798753825775,-5.476623434267571,42.97078087720365,5.014692644328964,35.79991221629966,12.03924779847086,10,1.2099150889788792e-15,2.120027149095293e-15,2.220446049250313e-13,0.0,0.07155,0.9301499999999999,0.07155
0.008103371245025968,205.71758791398435,1.5327747661467548,184.89205047624068,-9.94167569647415,168.32485449917314,-2.6859044978433815,16.56719597706754,-7.255771198630768,35.26196481188152,11.710546815027417,149.63008566435914,-21.652222511501563,184.89205047624068,-9.94167569647415,20.825537437743673,11.474450462620904,0.0,0.0,59.0291612000873,-21.005707336595098,47.02623346849899,-5.698476262790393,43.57469099577286,5.0519610878839245,35.26196481188152,11.710546815027417,10,1.220253760232049e-15,1.3769971278297886e-15,2.220446049250313e-13,0.0,0.05962499999999982,0.9182249999999998,0.05962499999999982
0.010804494993367957,211.77372337976072,1.6555746272356604,188.7986820402174,-10.847386632234773,175.02109569491404,-4.732598735806846,13.777586345303348,-6.114787896427927,34.06905476970261,11.136715503173324,154.72962727051478,-21.984102135408115,188.7986820402174,-10.847386632234773,22.97504133954333,12.502961259470434,0.0,0.0,60.652070259472325,-21.59815942526412,47.97995560071125,-5.817528114450244,46.097601410331215,5.431585404306251,34.06905476970261,11.136715503173324,10,1.1661148816804893e-15,1.741916508763883e-15,4.440892098500626e-13,0.0,0.047699999999999854,0.9062999999999999,0.047699999999999854
0.013505618741709946,214.68006885390332,2.0416435348335256,189.4609840841307,-11.511525173429419,178.93541102401701,-6.778220210679521,10.525573060113686,-4.733304962749898,32.597587182575644,10.484733798181168,156.86339690155506,-21.99625897161058,189.4609840841307,-11.511525173429419,25.219084769772635,13.553168708262945,0.0,0.0,61.155558360588046,-21.78578287853068,48.19925721040054,-5.848784963926242,47.508581330566486,5.6383088708463305,32.597587182575644,10.484733798181168,10,1.4120966481648068e-15,1.473782755115348e-15,4.440892098500626e-13,0.0,0.03577499999999989,0.8943749999999999,0.03577499999999989
0.016206742490051936,214.59830126149438,2.602195374840951,187.0433261032966,-12.019531656524606,180.01201911629317,-8.81613523016,7.031306987003433,-3.2033964263646055,31.146194354759558,9.860509053527002,155.89713174853705,-21.88004071005161,187.0433261032966,-12.019531656524606,27.554975158197767,14.621727031365557,0.0,0.0,60.806682779335055,-21.661401302523764,47.942310105672696,-5.820433278055592,47.1481388635293,5.601793870527747,31.146194354759558,9.860509053527002,10,1.7334644982248848e-15,1.5254706908432876e-15,2.220446049250313e-13,0.0,0.023849999999999927,0.88245,0.023849999999999927
0.018907866238393925,216.21103461711516,3.949028188074392,186.23120385906745,-11.75623506115619,182.74527100766582,-10.147437799094646,3.4859328514016283,-1.6087972620615432,30.572348009227856,9.478491863575986,155.6588558498396,-21.23472692473218,186.23120385906745,-11.75623506115619,29.97983075804771,15.705263249230581,0.0,0.0,59.98155594832169,-21.360528534296115,47.48040020307453,-5.76358045228703,48.19689969844338,5.8893820618509665,30.572348009227856,9.478491863575986,10,1.4549225895978877e-15,1.5570745518644371e-15,2.220446049250313e-13,0.0,0.011924999999999963,0.8705249999999999,0.011924999999999963
0.021608989986735914,209.12372700412837,2.4668180470438195,194.30957798888997,-6.404230260578274,194.30957798888997,-6.404230260578274,0.0,0.0,41.723267484941296,14.640738777849727,152.58631050394868,-21.044969038428015,194.30957798888997,-6.404230260578274,14.814149015238405,8.871048307622093,0.0,0.0,58.994362261054654,-20.998285477344837,46.97169968062957,-5.699278185120001,46.62024856226445,5.65259462403683,41.723267484941296,14.640738777849727,11,1.5656070978051562e-15,3.2947563665250142e-15,2.220446049250313e-13,3.469446951953614e-18,0.0,0.9813747604322127,0.0
0.024310113735077903,203.99327056275098,2.833169724629002,187.38426815867888,-6.999808815261645,165.0857868722777,2.5056843649249743,22.29848128640117,-9.505493180186619,40.69367063340766,14.287057632143302,146.69059752527124,-21.286866447404954,187.38426815867888,-6.999808815261645,16.609002404072115,9.832978539890647,0.0,0.0,57.84820713065593,-20.56324825573835,46.484494860907084,-5.637404763553672,42.35789553370824,4.913786571887066,40.69367063340766,14.287057632143302,10,1.2781120495171037e-15,1.7115782236672882e-15,2.220446049250313e-13,0.0,0.08347499999999997,0.9694497604322128,0.08347499999999997
