component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.507126050804231,0.974586050804231,3.0647360088183366,0.08237859375762015,0.5498385937576201,1.7290521816277362,zero_diagnostic_only,False
resolved_station_bem,1.4,0.718076514784012,1.185536514784012,3.7281022477484655,0.08886601766095699,0.556326017660957,1.7494528857262799,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.4023317434832692,0.06512825651673076,0.20480583810292693,-0.4394673411630826,0.027992658836917372,0.08802722904690997,zero_diagnostic_only,False
pre_chine_bem,1.4,0.41256659696867287,0.8800265969686729,2.7673792357505436,0.3395101525932045,0.8069701525932045,2.5376419892868065,zero_diagnostic_only,False
post_chine_bem,1.4,-0.05354980327315223,0.41391019672684776,1.3016043922227916,-0.02765128846004434,0.43980871153995565,1.383046262704263,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.28149112744399546,0.18596887255600453,0.5848077753333476,-0.33720822094061764,0.13025177905938234,0.409596789494913,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.07903473066750209,0.3884252693324979,1.221463111108484,-0.10795011699792562,0.35950988300207437,1.1305342232769635,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,-0.0010533544102719913,0.466406645589728,1.4666875647475723,0.123178386027195,0.590638386027195,1.8573534151798583,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.41256659696867287,0.8800265969686729,2.7673792357505436,0.3395101525932045,0.8069701525932045,2.5376419892868065,zero_diagnostic_only,False
bem,1.4,0.507126050804231,0.974586050804231,3.0647360088183366,0.08237859375762015,0.5498385937576201,1.7290521816277362,zero_diagnostic_only,False
front,1.4,-3.2896854775895883,-2.8222254775895883,-8.87492288550185,0.5236825086340904,0.9911425086340904,3.1168003416166363,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.6497869253843648,1.1172469253843649,3.5133551112715877,0.1757206463765272,0.6431806463765272,2.0225806489827898,zero_diagnostic_only,False
