iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,jacobian_condition_number
1,0,0,-0.6564112452436555,0.000665224747913282,1.5067781415689554,177.0613748654431
1,0,1,-1.3571162287653387,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,0,2,-1.9163460962717993,0.0002288822916498768,4.070987093827198,177.0613748654431
1,0,3,-2.3238632232586993,0.00019006503793144233,4.534645172411984,177.0613748654431
1,0,4,-8.780400611682321,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,0,5,7.589829004979566,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,0,6,-6.526155000216691,0.000156323899789917,-2.467120521968729,177.0613748654431
1,0,7,4.0908420779848305,0.00022393136145291864,1.540583507666782,177.0613748654431
1,0,8,-3.8760071549044053,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,0,9,1.6355906868074364,0.0004726203417819958,0.5180788301784,177.0613748654431
1,0,10,-2.5576340688371806,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,0,11,0.2627388603432012,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,1,0,-0.07644340442924577,0.000665224747913282,1.5067781415689554,177.0613748654431
1,1,1,-0.14792180790950865,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,1,2,-0.18137996009665394,0.0002288822916498768,4.070987093827198,177.0613748654431
1,1,3,-0.16840004541608203,0.00019006503793144233,4.534645172411984,177.0613748654431
1,1,4,-0.5255407156038807,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,1,5,0.007133375466657474,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,1,6,-0.05017242623520889,0.000156323899789917,-2.467120521968729,177.0613748654431
1,1,7,-0.07420759271098903,0.00022393136145291864,1.540583507666782,177.0613748654431
1,1,8,-0.058212686689290645,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,1,9,-0.08703251950346241,0.0004726203417819958,0.5180788301784,177.0613748654431
1,1,10,-0.07946290967292219,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,1,11,-0.09891221691895567,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,2,0,-0.6563196192985719,0.000665224747913282,1.5067781415689554,177.0613748654431
1,2,1,-1.368425809759518,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,2,2,-1.9633048390301764,0.0002288822916498768,4.070987093827198,177.0613748654431
1,2,3,-2.4383055099937496,0.00019006503793144233,4.534645172411984,177.0613748654431
1,2,4,-8.955444053376258,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,2,5,8.050095603580214,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,2,6,-6.809169701414302,0.000156323899789917,-2.467120521968729,177.0613748654431
1,2,7,4.423943878587878,0.00022393136145291864,1.540583507666782,177.0613748654431
1,2,8,-3.989331342126886,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,2,9,1.8575030860796096,0.0004726203417819958,0.5180788301784,177.0613748654431
1,2,10,-2.5669837675166995,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,2,11,0.43243218635981195,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,3,0,0.04714988601972389,0.000665224747913282,1.5067781415689554,177.0613748654431
1,3,1,0.10248674818520434,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,3,2,0.15814810092989365,0.0002288822916498768,4.070987093827198,177.0613748654431
1,3,3,0.2164565461533853,0.00019006503793144233,4.534645172411984,177.0613748654431
1,3,4,0.09799937097995655,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,3,5,0.09591965045459754,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,3,6,-0.25631761148923604,0.000156323899789917,-2.467120521968729,177.0613748654431
1,3,7,0.030966156202944337,0.00022393136145291864,1.540583507666782,177.0613748654431
1,3,8,-0.21586952482904895,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,3,9,-0.0646216968401284,0.0004726203417819958,0.5180788301784,177.0613748654431
1,3,10,-0.20285994893772963,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,3,11,-0.13074406802861308,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,4,0,-0.9651591817758769,0.000665224747913282,1.5067781415689554,177.0613748654431
1,4,1,-2.0042094038113607,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,4,2,-2.8532695820713156,0.0002288822916498768,4.070987093827198,177.0613748654431
1,4,3,-3.501828509079841,0.00019006503793144233,4.534645172411984,177.0613748654431
1,4,4,-10.698881367213565,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,4,5,8.270511532784239,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,4,6,-6.597190126527429,0.000156323899789917,-2.467120521968729,177.0613748654431
1,4,7,4.476989424634706,0.00022393136145291864,1.540583507666782,177.0613748654431
1,4,8,-3.7247855631581546,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,4,9,2.0076879874407787,0.0004726203417819958,0.5180788301784,177.0613748654431
1,4,10,-2.2845645949813242,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,4,11,0.6659672197527066,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,5,0,0.09356808385612136,0.000665224747913282,1.5067781415689554,177.0613748654431
1,5,1,0.19265673674366512,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,5,2,0.2695000953447957,0.0002288822916498768,4.070987093827198,177.0613748654431
1,5,3,0.32079562354531477,0.00019006503793144233,4.534645172411984,177.0613748654431
1,5,4,0.37173018188093326,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,5,5,0.15207442433011822,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,5,6,-0.27938409782063456,0.000156323899789917,-2.467120521968729,177.0613748654431
1,5,7,0.10603183530232113,0.00022393136145291864,1.540583507666782,177.0613748654431
1,5,8,-0.21902414835665737,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,5,9,-0.006870262696500775,0.0004726203417819958,0.5180788301784,177.0613748654431
1,5,10,-0.18596545720737714,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,5,11,-0.08113676797176123,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,6,0,-1.2636913867936992,0.000665224747913282,1.5067781415689554,177.0613748654431
1,6,1,-2.604691351328867,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,6,2,-3.655907663981293,0.0002288822916498768,4.070987093827198,177.0613748654431
1,6,3,-4.391131846210061,0.00019006503793144233,4.534645172411984,177.0613748654431
1,6,4,-11.729503188166813,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,6,5,7.528928980135104,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,6,6,-5.999737566468083,0.000156323899789917,-2.467120521968729,177.0613748654431
1,6,7,4.1488037786891345,0.00022393136145291864,1.540583507666782,177.0613748654431
1,6,8,-3.3648057335265236,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,6,9,1.8904143298050846,0.0004726203417819958,0.5180788301784,177.0613748654431
1,6,10,-2.0410726989014645,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,6,11,0.6651847876222046,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,7,0,-0.03958505149821363,0.000665224747913282,1.5067781415689554,177.0613748654431
1,7,1,-0.08690851409471083,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,7,2,-0.13630974289767214,0.0002288822916498768,4.070987093827198,177.0613748654431
1,7,3,-0.19033095311817028,0.00019006503793144233,4.534645172411984,177.0613748654431
1,7,4,-1.0177484457876202,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,7,5,1.0824323846427393,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,7,6,-0.7085590444206057,0.000156323899789917,-2.467120521968729,177.0613748654431
1,7,7,0.46467019480700683,0.00022393136145291864,1.540583507666782,177.0613748654431
1,7,8,-0.365573711888762,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,7,9,0.2172664778509492,0.0004726203417819958,0.5180788301784,177.0613748654431
1,7,10,-0.20829182012714437,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,7,11,0.09266381107707644,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,8,0,-1.5391179935760138,0.000665224747913282,1.5067781415689554,177.0613748654431
1,8,1,-3.141060448518501,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,8,2,-4.3245419609287135,0.0002288822916498768,4.070987093827198,177.0613748654431
1,8,3,-5.042010377895906,0.00019006503793144233,4.534645172411984,177.0613748654431
1,8,4,-11.666107320712497,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,8,5,5.317921988779618,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,8,6,-3.819867314408572,0.000156323899789917,-2.467120521968729,177.0613748654431
1,8,7,2.7313217822624694,0.00022393136145291864,1.540583507666782,177.0613748654431
1,8,8,-1.9318003931767425,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,8,9,1.3653698122884472,0.0004726203417819958,0.5180788301784,177.0613748654431
1,8,10,-1.0395817804070053,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,8,11,0.6713884980135457,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,9,0,-0.26073265556350306,0.000665224747913282,1.5067781415689554,177.0613748654431
1,9,1,-0.5461886390254473,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,9,2,-0.7896568149542733,0.0002288822916498768,4.070987093827198,177.0613748654431
1,9,3,-0.9878570522592095,0.00019006503793144233,4.534645172411984,177.0613748654431
1,9,4,-3.0013406346863745,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,9,5,2.235957213876781,0.00010737865976150308,1.4232770323291892,177.0613748654431
1,9,6,-1.8677300030705604,0.000156323899789917,-2.467120521968729,177.0613748654431
1,9,7,1.2600686761514686,0.00022393136145291864,1.540583507666782,177.0613748654431
1,9,8,-1.1235937718865012,0.00029718780452119486,-1.78357129007372,177.0613748654431
1,9,9,0.5245326262327763,0.0004726203417819958,0.5180788301784,177.0613748654431
1,9,10,-0.7336732173901179,0.0005192465002967397,-1.2979396145984068,177.0613748654431
1,9,11,0.10816221710250683,0.0011106418498774038,-0.12748668595095353,177.0613748654431
1,10,0,-1.3064031602673813,0.000665224747913282,1.5067781415689554,177.0613748654431
1,10,1,-2.645120743015012,0.0003221710183998293,3.0356564043301684,177.0613748654431
1,10,2,-3.5859530364814503,0.0002288822916498768,4.070987093827198,177.0613748654431
1,10,3,-4.085241599171726,0.00019006503793144233,4.534645172411984,177.0613748654431
1,10,4,-8.510693506616965,6.850928367230382e-05,7.589941702964124,177.0613748654431
1,10,5,3.1149878175138745,0.00010737865976150308,1.4232770323291892,177.0613748654431
