iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.17873774794578792,7.925554203820876,0.03258800986326891,0.4629012745027462,6.910377878616591,13.928405384149777,0.44935792207779657,1.9728258027287626,48425.05447000863,,,0.5899863879081232,0.6013657516981749,,,,,,,,487.0,256.0,680.0,4.05818970160227e-06,0.004448137845790873
1,0.0008084133711805436,0.17819408585870422,7.930431318496412,0.02995560105084373,0.6429384578261214,6.297602582990401,8.795031711563206,0.4504453621905682,1.7953374106731388,48941.90728600305,0.0008084133711805436,0.24694733936481472,0.61487085788326,0.6268983169481391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,256.0,680.0,9.137783876358754e-06,0.007803257182521344
2,0.0016227874591169117,0.17855651194746858,7.934704946350623,0.027561055291849275,0.8163908350577896,5.9589116841295,6.299091842092628,0.4516051371764265,1.6516599528890736,49915.64660893083,0.0008143740879363682,0.24660211920926234,0.6365940058764479,0.6488285514705723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,8.234227109669468e-07,0.0005992735866919046
3,0.002435781481700922,0.17877907209581345,7.938927218296252,0.025424941396167692,0.9791809464110633,5.754842012716756,4.877199749249261,0.4528147169076482,1.5235562743084565,50892.06355385519,0.00081299402258401,0.24626887794659488,0.6549104281262029,0.6672188585684578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,2.1864266654861952e-06,0.0014359958383089327
4,0.0032487202966075745,0.17888403263840924,7.943098689790444,0.023535727811663163,1.131199940832992,5.622600994327835,3.9704749720791783,0.4540640695630964,1.4102598881891726,51838.81976239953,0.0008129388149066526,0.24602011205166974,0.66980996037252,0.682082778048388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,3.1574620195459943e-06,0.0019363818862147806
5,0.00406285407433455,0.1788839425270204,7.9472207243218795,0.02187791871460651,1.2728719113672136,5.528647398166358,3.3434436323038534,0.45534444769795357,1.3108372011050247,52728.337350280046,0.000814133777726976,0.245857810118283,0.6813306886615368,0.6934840693377922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,3.727175267744082e-06,0.002182731416119279
6,0.004879324125630231,0.17878775222315185,7.951294688001952,0.020433489675636383,1.4049761676440604,5.454645864593616,2.882376078834319,0.45664844854995734,1.2242051909463731,53539.96846056237,0.0008164700512956809,0.2457800504299699,0.6895927164115963,0.7015713324147689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,3.937657636141168e-06,0.002234752457834537
7,0.005699154921806012,0.1786031321939366,7.955322137951486,0.0191831123251056,1.5284899180343432,5.3904620801974925,2.526658577591204,0.45796999265604255,1.1492041706550233,54262.05970124331,0.0008198307961757814,0.2457808992238842,0.6947932793799058,0.706571232671326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,3.8484732658638385e-06,0.0021368927892555086
8,0.006523248726463005,0.17833737366458133,7.959304911214387,0.018107141494879637,1.6444618078540427,5.3306035188853595,2.241548993978513,0.45930421629682816,1.0846565502637437,54891.58364064268,0.0008240938046569928,0.24585132757544717,0.6971902898856661,0.7087697057897571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,3.520409702826527e-06,0.0019235493692700825
9,0.007352384249312164,0.1779977140489559,7.963245123893488,0.017186335516299982,1.7539227831821762,5.2722818154885,2.005994258152515,0.46064731767134015,1.0294096581011967,55432.276606550404,0.0008291355228491589,0.24598046844723703,0.6970824648777902,0.7084901385383646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,3.0078621247043844e-06,0.0016225041346925938
10,0.008187218361179336,0.17759140803193593,7.96714510911507,0.016402332512584432,1.8578313972850886,5.214290784863729,1.8066544641691098,0.4619963885922387,0.9823640110098502,55892.2905671537,0.000834834111867172,0.24615673935800522,0.6947897246567192,0.7060725628757542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,256.0,680.0,2.3572381487716914e-06,0.0012570888878664823
