root_xi_scale,status,reason,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels
1.0,REJECTED_PHYSICAL,"No shallow-water-compatible outer/jet matching surface remains. Last root error: The jet root requires thickness>0, S_lambda>0, S_tau<0 and delta_lambda>0; invalid=S_lambda<=0; thickness=0.22163047218266571, S_lambda=-3.4040280508518981, S_tau=-4.383420888102723, delta_lambda=0.0081628163204587514.",,,,,,,,,,,,,
0.98,REJECTED_PHYSICAL,"No shallow-water-compatible outer/jet matching surface remains. Last root error: The jet root requires thickness>0, S_lambda>0, S_tau<0 and delta_lambda>0; invalid=S_lambda<=0; thickness=0.19339867163730035, S_lambda=-3.2214236344278615, S_tau=-4.2974827047880151, delta_lambda=0.0082077389300990143.",,,,,,,,,,,,,
0.95,PHYSICAL,,0.17873774794578792,0.5899863879081232,0.6013657516981749,7.925554203820876,48425.05447000863,0.03258800986326891,0.4629012745027462,6.910377878616591,13.928405384149777,True,487.0,0.9924522659913733,0.0
0.93,PHYSICAL,,0.2746754082821516,1.3821738880055445,1.4137351944070025,7.739514596066858,63552.219793879725,0.0037489341243901074,1.6658560125035078,5.851298508896113,2.512487552932365,True,478.0,1.3024775136242916,0.0
0.9,PHYSICAL,,0.8085189329956524,12.056783841083213,12.66569821579713,7.468919488673538,78730.58137641719,0.03950967948392749,1.1454183869731223,17.55625995277022,14.327377447785098,True,460.0,1.6135520082530022,0.0
