reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.025637626253821787,-0.0006047896526508108,0.0006047896526508108,26660.186216322636
1,1.0,160,0.025762428480827434,0.0004652928084742975,0.0004652928084742975,48517.510508897096
1,1.0,320,0.025809405283011625,0.0008947331796917989,0.0008947331796917989,113674.94591365363
1,0.5,80,0.03186711072503364,-0.0007222636090862152,0.0007222636090862152,26901.15091308493
1,0.5,160,0.03228141427689771,0.0004487429879963456,0.0004487429879963456,48624.351433474585
1,0.5,320,0.03241665113608814,0.0008725935629256901,0.0008725935629256901,113943.10372875832
1,0.25,80,0.03531237034132278,-0.000779955887686225,0.000779955887686225,40353.46023686684
1,0.25,160,0.03589531741347328,0.00030710738602441186,0.00030710738602441186,48784.92220971239
1,0.25,320,0.03608181178596738,0.0007659960105332209,0.0007659960105332209,114261.02742114205
1,0.125,80,0.037118159258609,-0.0008086746421195988,0.0008086746421195988,35701.72052266958
1,0.125,160,0.03778784921728069,0.000322742788589219,0.000322742788589219,48810.817556802744
1,0.125,320,0.03800262677736961,0.0007537103911973422,0.0007537103911973422,114328.26871199462
2,1.0,80,0.020260335127486366,-0.0005024768424457434,0.0005024768424457434,35609.50284649222
2,1.0,160,0.020144402949121995,0.0004997830661748826,0.0004997830661748826,48409.06641311725
2,1.0,320,0.020123883812738188,0.0008898030644092573,0.0008898030644092573,113406.5063162923
2,0.5,80,0.02562939111715954,-0.0006140878665269162,0.0006140878665269162,26659.342857115844
2,0.5,160,0.025753086672633416,0.00045557876240804235,0.00045557876240804235,48517.42936522979
2,0.5,320,0.02580035444214738,0.0008846656954150351,0.0008846656954150351,113674.73898966661
2,0.25,80,0.028638717566123927,-0.0006684388460849379,0.0006684388460849379,26782.227722827305
2,0.25,160,0.028901139598798677,0.0004609341742765437,0.0004609341742765437,48570.45748659607
2,0.25,320,0.028990191068364046,0.0008815446805619595,0.0008815446805619595,113808.86769012774
2,0.125,80,0.030225250037290624,-0.0006953737069244874,0.0006953737069244874,26842.267403036836
2,0.125,160,0.030562117383560176,0.0004560447489946015,0.0004560447489946015,48597.344791124335
2,0.125,320,0.030673601803593523,0.0008806541472537237,0.0008806541472537237,113875.91305749476
3,1.0,80,0.015729771332610734,-0.0004049168305697306,0.0004049168305697306,26609.42015664454
3,1.0,160,0.015420119910609532,0.000615928278747894,0.000615928278747894,48195.720413590054
3,1.0,320,0.015349107472676917,0.0009986643545309276,0.0009986643545309276,112954.21620395953
3,0.5,80,0.020252620624451528,-0.0005117606908325609,0.0005117606908325609,35692.855630930535
3,0.5,160,0.020135404097590015,0.0004898926351421387,0.0004898926351421387,48408.9946473066
3,0.5,320,0.020115030429962547,0.0008800038076183406,0.0008800038076183406,113406.29224147546
3,0.25,80,0.022833280891416986,-0.0005632625486965526,0.0005632625486965526,29016.62665761652
3,0.25,160,0.022830039793618407,0.0004800418111581727,0.0004800418111581727,48462.84025730448
3,0.25,320,0.02284131845870179,0.0008837821669829202,0.0008837821669829202,113540.48694701427
3,0.125,80,0.024204136489257295,-0.0005886620962377377,0.0005886620962377377,26687.246730961204
3,0.125,160,0.024262837465100214,0.00046927493699026266,0.00046927493699026266,48490.064958370596
3,0.125,320,0.0242919603819297,0.0008737635450317058,0.0008737635450317058,113607.84275188459
