node_index,normal_displacement
0,-0.0009117940933330848
1,-0.0007408059464970723
2,-0.0006833074562270641
3,-0.0004610265227503532
4,-0.0006112939847460475
5,-0.0019049418435667029
6,-0.003180627096064814
7,-0.003845640794962496
8,-0.004752860520645552
9,-0.005688095893636412
10,-0.006421383803525256
11,-0.007011580273599632
12,-0.007281068875018885
13,-0.007723270452606512
14,-0.008422232519915737
15,-0.009100274865455213
16,-0.009658458901006427
17,-0.009986395094901589
18,-0.010548483958736546
19,-0.01122370048548341
20,-0.011695411853544287
21,-0.012355953242154272
22,-0.01293542804614527
23,-0.013411904592714775
24,-0.014100075653359117
25,-0.014696169421140022
26,-0.015312435224554293
27,-0.015986778716369845
28,-0.0165692912244473
29,-0.017262164403530924
30,-0.017978728005905383
31,-0.01868114899814684
32,-0.019421820385837056
33,-0.020149685352208666
34,-0.020926851731192565
35,-0.021734539118825523
36,-0.022584575504440575
37,-0.023429897642532272
38,-0.024272554525516597
39,-0.0252013122630193
40,-0.026140090438545115
41,-0.027144069287265184
42,-0.028166221598509924
43,-0.02916911983065832
44,-0.030286147994699232
45,-0.031420675133682456
46,-0.032623070195125184
47,-0.03387848127999822
48,-0.03509781176602923
49,-0.03644754437977491
50,-0.037866690474017854
51,-0.03936562904289123
52,-0.040919079306569434
53,-0.0424256896056365
54,-0.04408322358837963
55,-0.04581118249761387
56,-0.04760935564055528
57,-0.04950940304335021
58,-0.05135872618075609
59,-0.0533782090603132
60,-0.05551296020353659
61,-0.05772317518296574
62,-0.06008685307622127
63,-0.06240409111001803
64,-0.06491719391865008
65,-0.06760789506358564
66,-0.0703848779557491
67,-0.07338012652239459
68,-0.07633153048935044
69,-0.07951434706092864
70,-0.0829615435066679
71,-0.0865049994329248
72,-0.09035677116488391
73,-0.09413340620651584
74,-0.09820395442323576
75,-0.10268385826274737
76,-0.1072490790724743
77,-0.11231577938710119
78,-0.1169835256173519
79,-0.12236102976836374
80,-0.12833249648070028
