phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_direction_reuse,1,8.035535790778214,8.040110025636471,0.0022731595800869154,0.0022729166669031298,-0.00010686147418491832,0.007950975882102031,7.389738839549881e-07,253009.70468676082
pre_direction_reuse,2,8.040110025636471,8.044490335802617,0.002004227999135884,0.001999472880034613,-0.0023725439936581483,0.15155757123752742,6.162115111135572e-13,253000.757132542
pre_direction_reuse,3,8.044490335802617,8.048840832195982,0.0017719238743238732,0.0017668587278566017,-0.0028585576054751673,0.15132813690028893,3.250640203076998e-12,252990.78639442654
pre_direction_reuse,4,8.048840832195982,8.05318060260165,0.0015802722668953814,0.0015750167482571217,-0.003325704531020333,0.15109955562481137,7.968299535414762e-12,252977.55881333118
pre_direction_reuse,5,8.05318060260165,8.057511821866415,0.0014290478992041733,0.0014234991816249741,-0.003882807274892042,0.1508907785868538,4.5983719674936714e-12,252966.12698909745
pre_direction_reuse,6,8.057511821866415,8.06183468024749,0.0013180570588269525,0.0013120586240354518,-0.004550967464822169,0.15066379025374807,3.7621438211711095e-12,252957.45125832997
pre_direction_reuse,7,8.06183468024749,8.066149129553589,0.0012471438068058362,0.0012409522514834283,-0.004964588116157644,0.15041643137087396,5.101648169185599e-12,252944.2984859091
pre_direction_reuse,8,8.066149129553589,8.07045513034947,0.0012162617879629886,0.0012098000139075826,-0.005312815151603449,0.1501468764539203,1.1791591445261751e-11,252932.5837874596
final_synchronization,8,8.07045513034947,8.071432605857323,0.0012092764882940402,0.001208812356861518,-0.00038380919253370836,0.018700269801070254,7.942360847225755e-07,252926.32724696764
