case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,1.7902623815836317e-05,0,-8.137894094827699e-15,-2.2187126593886995e-14,2.7668839922414177e-11,7.543623041921579e-11
fn167,1.7902623815836317e-05,1,-4.90824459873618e-15,-1.5415477454883902e-14,1.6688031635703012e-11,5.2412623346605264e-11
fn167,1.7902623815836317e-05,2,-3.388336317995373e-15,-1.3885740966255582e-14,1.1520343481184269e-11,4.721151928526898e-11
fn167,1.7902623815836317e-05,3,-1.4383969632052356e-15,-8.66268945569453e-15,4.8905496748978006e-12,2.94531441493614e-11
fn167,1.7902623815836317e-05,4,2.9862559120708014e-17,-5.736907840832139e-15,-1.0153270101040724e-13,1.9505486658829274e-11
fn167,1.7902623815836317e-05,5,9.061020692018474e-16,-3.5798565983297026e-15,-3.080747035286281e-12,1.217151243432099e-11
fn167,1.7902623815836317e-05,6,1.356314341000742e-15,-4.4352020863316765e-15,-4.611468759402523e-12,1.50796870935277e-11
fn167,1.7902623815836317e-05,7,1.9673124926748265e-15,-4.0957971439133005e-15,-6.68886247509441e-12,1.3925710289305221e-11
fn167,1.7902623815836317e-05,8,2.784814178802245e-15,-2.299934751285244e-15,-9.468368207927633e-12,7.81977815436983e-12
fn167,1.7902623815836317e-05,9,2.7787953045542764e-15,-2.8583476041851915e-15,-9.44790403548454e-12,9.718381854229652e-12
fn167,1.7902623815836317e-05,10,3.4469416947055297e-15,-9.626332146779588e-16,-1.1719601761998801e-11,3.27295292990506e-12
fn167,1.7902623815836317e-05,11,3.72303679044244e-15,1.35226978543009e-16,-1.2658325087504297e-11,-4.597717270462306e-13
fn167,1.7902623815836317e-05,12,4.742390561689262e-15,6.495056390444727e-16,-1.612412790974349e-11,-2.2083191727512073e-12
fn167,1.7902623815836317e-05,13,4.067859146673434e-15,-3.0804284857463726e-16,-1.3830721098689677e-11,1.0473456851537667e-12
fn167,1.7902623815836317e-05,14,3.607069458740757e-15,4.3409968433797565e-16,-1.2264036159718573e-11,-1.4759389267491173e-12
fn167,1.7902623815836317e-05,15,5.903439616064671e-15,1.578133385868689e-15,-2.007169469461988e-11,-5.3656535119535425e-12
fn167,1.7902623815836317e-05,16,5.837206524949671e-15,2.1879617588457117e-15,-1.9846502184828882e-11,-7.43906998007542e-12
fn167,1.7902623815836317e-05,17,5.673979867401362e-15,2.174725061622157e-15,-1.929153154916463e-11,-7.394065209515334e-12
fn167,1.7902623815836317e-05,18,5.130701993734747e-15,2.353362650231709e-15,-1.744438677869814e-11,-8.00143301078781e-12
fn167,1.7902623815836317e-05,19,5.653399987728415e-15,2.8742434638875974e-15,-1.922155995827661e-11,-9.772427777217832e-12
fn167,1.7902623815836317e-05,20,5.421381748805376e-15,2.4806620021669137e-15,-1.8432697945938278e-11,-8.434250807367507e-12
fn167,1.7902623815836317e-05,21,6.497952837613526e-15,3.631821892412621e-15,-2.2093039647885988e-11,-1.2348194434202911e-11
fn167,1.7902623815836317e-05,22,6.4132336114800194e-15,3.454945090358566e-15,-2.1804994279032066e-11,-1.1746813307219124e-11
fn167,1.7902623815836317e-05,23,5.7878380433291336e-15,3.317514736880207e-15,-1.9678649347319054e-11,-1.1279550105392705e-11
fn167,1.7902623815836317e-05,24,5.208950911442055e-15,3.134689371059291e-15,-1.7710433098902988e-11,-1.0657943861601588e-11
fn167,1.7902623815836317e-05,25,7.355625239297614e-15,4.4726136305948264e-15,-2.500912581361189e-11,-1.520688634402241e-11
fn167,1.7902623815836317e-05,26,6.675122795528414e-15,4.17209518818732e-15,-2.2695417504796608e-11,-1.4185123639836888e-11
fn167,1.7902623815836317e-05,27,4.679162553543428e-15,2.9261054551704864e-15,-1.5909152682047656e-11,-9.948758547579654e-12
fn167,1.7902623815836317e-05,28,3.761464568303968e-15,2.3718250594518882e-15,-1.2788979532233491e-11,-8.06420520213642e-12
fn167,1.7902623815836317e-05,29,6.6980438375583126e-15,4.242505848692688e-15,-2.2773349047698262e-11,-1.442451988555514e-11
fn167,1.7902623815836317e-05,30,6.719206890500154e-15,4.255094006537421e-15,-2.2845303427700525e-11,-1.4467319622227232e-11
fn167,1.7902623815836317e-05,31,3.840839092298873e-15,2.4161881644332644e-15,-1.3058852913816168e-11,-8.2150397590731e-12
fn167,1.7902623815836317e-05,32,4.455340178496052e-15,2.8094764706609884e-15,-1.5148156606886575e-11,-9.55222000024736e-12
fn167,1.7902623815836317e-05,33,6.392941562869986e-15,4.0356686451372245e-15,-2.1736001313757952e-11,-1.3721273393466563e-11
fn167,1.7902623815836317e-05,34,5.9788739264303414e-15,3.740470884550706e-15,-2.032817134986316e-11,-1.2717601007472401e-11
fn167,1.7902623815836317e-05,35,7.20653230473475e-15,4.383621180955579e-15,-2.450220983609815e-11,-1.490431201524897e-11
fn167,1.7902623815836317e-05,36,5.7878380433291186e-15,3.3175147368801838e-15,-1.9678649347319002e-11,-1.1279550105392625e-11
fn167,1.7902623815836317e-05,37,5.961878855288337e-15,3.3165398651555516e-15,-2.0270388107980347e-11,-1.1276235541528876e-11
fn167,1.7902623815836317e-05,38,6.922882480539788e-15,3.73820948198879e-15,-2.353780043383528e-11,-1.2709912238761885e-11
fn167,1.7902623815836317e-05,39,5.8353157784762926e-15,3.1456179280276123e-15,-1.9840073646819395e-11,-1.0695100955293882e-11
fn167,1.7902623815836317e-05,40,5.347551936637327e-15,2.6677522174697014e-15,-1.818167658456691e-11,-9.070357539396984e-12
fn167,1.7902623815836317e-05,41,5.341954312075798e-15,2.15817225266184e-15,-1.8162644661057713e-11,-7.337785659050256e-12
fn167,1.7902623815836317e-05,42,5.673979867401624e-15,2.174725061622222e-15,-1.9291531549165523e-11,-7.394065209515555e-12
fn167,1.7902623815836317e-05,43,5.248858316150862e-15,2.303110601424984e-15,-1.784611827491293e-11,-7.830576044844946e-12
fn167,1.7902623815836317e-05,44,4.515870472654616e-15,1.729144804885735e-15,-1.5353959607025696e-11,-5.879092336611499e-12
fn167,1.7902623815836317e-05,45,4.4084051590566236e-15,3.9915833731781717e-16,-1.498857754079252e-11,-1.3571383468805784e-12
fn167,1.7902623815836317e-05,46,4.928371322258237e-15,-2.239277156138948e-17,-1.6756462495678006e-11,7.613542330872423e-14
fn167,1.7902623815836317e-05,47,4.271515146482362e-15,-1.5685057553091687e-17,-1.452315149804003e-11,5.3329195680511735e-14
fn167,1.7902623815836317e-05,48,4.185294362123221e-15,-6.071601415650663e-16,-1.4230000831218952e-11,2.0643444813212252e-12
fn167,1.7902623815836317e-05,49,2.989744240507344e-15,-9.084306698207295e-16,-1.0165130417724969e-11,3.0886642773904804e-12
fn167,1.7902623815836317e-05,50,2.4148565984751845e-15,-1.5028767203301076e-15,-8.210512434815627e-12,5.1097808491223656e-12
fn167,1.7902623815836317e-05,51,2.3869281615555768e-15,-3.4490317924549442e-15,-8.115555749288961e-12,1.1726708094346811e-11
fn167,1.7902623815836317e-05,52,1.4500803125904968e-15,-4.472255787064578e-15,-4.930273062807689e-12,1.5205669676019565e-11
fn167,1.7902623815836317e-05,53,1.3368987719920814e-15,-4.9432540143914996e-15,-4.5454558247730766e-12,1.68070636489311e-11
fn167,1.7902623815836317e-05,54,6.027859771114032e-16,-4.868223054381985e-15,-2.0494723221787707e-12,1.655195838489875e-11
fn167,1.7902623815836317e-05,55,-5.96505364084076e-17,-5.804191004174928e-15,2.0281182378858585e-13,1.9734249414194755e-11
fn167,1.7902623815836317e-05,56,-2.566635699257776e-15,-1.3306106330844896e-14,8.726561377476438e-12,4.524076152487265e-11
fn167,1.7902623815836317e-05,57,-3.933418479984079e-15,-1.5716019050091158e-14,1.3373622831945868e-11,5.343446477030994e-11
fn167,1.7902623815836317e-05,58,-6.2834320581354484e-15,-1.979810066273953e-14,2.1363668997660526e-11,6.731354225331441e-11
fn167,1.7902623815836317e-05,59,-8.113356983121118e-15,-2.2166705110735493e-14,2.7585413742611803e-11,7.536679737650068e-11
fn167,0.021330123770672976,0,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,1,4.636305529452829e-17,3.958788793511686e-17,-1.576343880013962e-13,-1.3459881897939732e-13
fn167,0.021330123770672976,2,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,3,-2.9913313359590413e-16,-1.5347904644871932e-15,1.017052654226074e-12,5.218287579256457e-12
fn167,0.021330123770672976,4,-1.8609761014522795e-16,-1.3289291390601663e-15,6.32731874493775e-13,4.518359072804565e-12
fn167,0.021330123770672976,5,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,6,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,7,3.3850702207457214e-17,-4.449600704262995e-16,-1.1509238750535452e-13,1.5128642394494182e-12
fn167,0.021330123770672976,8,-9.803172551523787e-17,-5.161044610091723e-16,3.3330786675180877e-13,1.7547551674311858e-12
fn167,0.021330123770672976,9,6.377666050315514e-17,4.615913547792298e-16,-2.1684064571072747e-13,-1.5694106062493813e-12
fn167,0.021330123770672976,10,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,11,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,12,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,13,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,14,2.435977615450155e-16,-1.207861095082098e-16,-8.282323892530528e-13,4.1067277232791333e-13
fn167,0.021330123770672976,15,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,16,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,17,6.258137420752426e-16,2.0903160062481316e-16,-2.1277667230558247e-12,-7.107074421243648e-13
fn167,0.021330123770672976,18,4.75143036438157e-16,2.29379598729891e-16,-1.615486323889734e-12,-7.798906356816294e-13
fn167,0.021330123770672976,19,1.8541194415493363e-16,2.708624640660098e-17,-6.304006101267744e-13,-9.209323778244333e-14
fn167,0.021330123770672976,20,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,21,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,22,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,23,5.754925859714659e-16,4.064897798638735e-16,-1.956674792302984e-12,-1.3820652515371698e-12
fn167,0.021330123770672976,24,6.942611535604783e-16,4.549634852606027e-16,-2.360487922105626e-12,-1.5468758498860492e-12
fn167,0.021330123770672976,25,-1.3161661491903324e-16,-6.352217934382256e-17,4.4749649072471303e-13,2.1597540976899672e-13
fn167,0.021330123770672976,26,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,27,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,28,3.89761298407808e-17,2.3404364200131587e-17,-1.3251884145865474e-13,-7.957483828044739e-14
fn167,0.021330123770672976,29,2.0762646118279194e-17,1.3237313566466674e-17,-7.059299680214926e-14,-4.5006866125986695e-14
fn167,0.021330123770672976,30,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,31,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,32,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,33,1.3886023522439011e-16,7.260017982209905e-17,-4.721247997629264e-13,-2.4684061139513675e-13
fn167,0.021330123770672976,34,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,35,1.247351600510363e-16,5.485487932093143e-17,-4.2409954417352346e-13,-1.8650658969116686e-13
fn167,0.021330123770672976,36,5.754925859714672e-16,4.064897798638777e-16,-1.956674792302988e-12,-1.3820652515371842e-12
fn167,0.021330123770672976,37,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,38,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,39,-5.929559738134439e-16,-4.253056386199238e-16,2.016050310965709e-12,1.4460391713077409e-12
fn167,0.021330123770672976,40,1.8541194415492512e-16,2.708624640661041e-17,-6.304006101267454e-13,-9.209323778247539e-14
fn167,0.021330123770672976,41,3.022431078321879e-16,2.1897948955704482e-16,-1.0276265666294389e-12,-7.445302644939524e-13
fn167,0.021330123770672976,42,6.258137420752873e-16,2.090316006247999e-16,-2.1277667230559766e-12,-7.107074421243196e-13
fn167,0.021330123770672976,43,2.9534390423856667e-16,-4.795309351253892e-17,-1.0041692744111267e-12,1.6304051794263232e-13
fn167,0.021330123770672976,44,-4.1299866780477626e-17,-3.126094580813203e-16,1.4041954705362392e-13,1.062872157476489e-12
fn167,0.021330123770672976,45,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,46,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,47,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,48,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,49,3.264527336998235e-16,2.475786436064353e-16,-1.1099392945793998e-12,-8.417673882618801e-13
fn167,0.021330123770672976,50,1.6489781391775113e-16,1.2594849176945835e-16,-5.606525673203538e-13,-4.282248720161584e-13
fn167,0.021330123770672976,51,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,52,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,53,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,54,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,55,-1.8609761014519167e-16,-1.3289291390600918e-15,6.327318744936517e-13,4.5183590728043125e-12
fn167,0.021330123770672976,56,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,57,0.0,0.0,-0.0,0.0
fn167,0.021330123770672976,58,4.6363055294527667e-17,3.958788793511697e-17,-1.5763438800139407e-13,-1.345988189793977e-13
fn167,0.021330123770672976,59,-1.1956869238755473e-17,-1.0578954603068207e-17,4.065335541176861e-14,3.59684456504319e-14
fn167,0.04264234491753012,0,-8.662575877229449e-16,-2.821899488726777e-15,2.9452757982580123e-12,9.594458261671041e-12
fn167,0.04264234491753012,1,0.0,0.0,-0.0,0.0
fn167,0.04264234491753012,2,0.0,0.0,-0.0,0.0
fn167,0.04264234491753012,3,-1.6631115790526854e-16,-1.4680628525855485e-15,5.65457936877913e-13,4.991413698790865e-12
fn167,0.04264234491753012,4,-1.4567776555328095e-16,-1.3338446535555747e-15,4.953044028811552e-13,4.535071822088954e-12
fn167,0.04264234491753012,5,0.0,0.0,-0.0,0.0
fn167,0.04264234491753012,6,0.0,0.0,-0.0,0.0
fn167,0.04264234491753012,7,4.724988345079995e-17,-4.4347335359545724e-16,-1.606496037327198e-13,1.5078094022245547e-12
fn167,0.04264234491753012,8,8.017497357074661e-17,-3.852450115964002e-16,-2.725949101405385e-13,1.3098330394277608e-12
fn167,0.04264234491753012,9,2.7196028331408013e-16,-2.0102658483668541e-16,-9.246649632678725e-13,6.834903884447304e-13
fn167,0.04264234491753012,10,1.4023447602734844e-16,-2.827054684986615e-16,-4.767972184929847e-13,9.61198592895449e-13
fn167,0.04264234491753012,11,1.6817511143057176e-16,-2.3663925732446935e-16,-5.71795378863944e-13,8.045734749031958e-13
fn167,0.04264234491753012,12,3.125561267984032e-16,2.493502679489833e-16,-1.0626908311145708e-12,-8.477909110265432e-13
