iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,1.955449727745948,0.0009096180525654053,911.7084512584655
1,0,1,4.055292038260246,0.0004406363127376105,911.7084512584655
1,0,2,5.769931005424562,0.00031242352592108044,911.7084512584655
1,0,3,7.071326965841498,0.00025836823829845744,911.7084512584655
1,0,4,1.0623207674937192,0.00045824065777826204,911.7084512584655
1,0,5,1.0516835958206072,0.0007728105045534025,911.7084512584655
1,0,6,1.153028786443001,0.0009544224983327492,911.7084512584655
1,0,7,1.163765013463008,0.001041344741451446,911.7084512584655
1,0,8,1.2552299138761478,0.0010762686376410099,911.7084512584655
1,0,9,1.2946352987973302,0.001394021117182602,911.7084512584655
1,0,10,1.2148214397865669,0.0013034222870934838,911.7084512584655
1,0,11,1.4855240190515016,0.0012417036669218765,911.7084512584655
1,1,0,-4.227953505561544,0.0009096180525654053,911.7084512584655
1,1,1,-8.749624085302102,0.0004406363127376105,911.7084512584655
1,1,2,-12.400020948352815,0.00031242352592108044,911.7084512584655
1,1,3,-15.108066654409473,0.00025836823829845744,911.7084512584655
1,1,4,-2.27105926693964,0.00045824065777826204,911.7084512584655
1,1,5,-2.2471354396028245,0.0007728105045534025,911.7084512584655
1,1,6,-2.4619522861509733,0.0009544224983327492,911.7084512584655
1,1,7,-2.4833361116299972,0.001041344741451446,911.7084512584655
1,1,8,-2.676909586303899,0.0010762686376410099,911.7084512584655
1,1,9,-2.75711958455368,0.001394021117182602,911.7084512584655
1,1,10,-2.588186204415659,0.0013034222870934838,911.7084512584655
1,1,11,-3.1612929968100913,0.0012417036669218765,911.7084512584655
1,2,0,1.1309348432899364,0.0009096180525654053,911.7084512584655
1,2,1,2.3321219540362055,0.0004406363127376105,911.7084512584655
1,2,2,3.2818261237040787,0.00031242352592108044,911.7084512584655
1,2,3,3.9521491061896246,0.00025836823829845744,911.7084512584655
1,2,4,0.5885416722756365,0.00045824065777826204,911.7084512584655
1,2,5,0.5810878829480318,0.0007728105045534025,911.7084512584655
1,2,6,0.6360093144950009,0.0009544224983327492,911.7084512584655
1,2,7,0.641841649861096,0.001041344741451446,911.7084512584655
