stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,80,0.0030415412782500094,2.2265127900454508e-07,2.2265127900454508e-07,46001.436905354385,2.516598626757553
source,160,0.0021660770205668535,0.0006747672923735166,0.0006747672923735166,47340.94148823889,2.5131082152659636
source,320,0.001889059854852763,0.0009641985306744742,0.0009641985306744742,110975.07625610832,2.510694646420356
candidate_factor_1,80,0.0026563306262543857,-3.4172504955155235e-05,3.4172504955155235e-05,46862.19637369563,2.5157891173508147
candidate_factor_1,160,0.001725182258678324,0.0006400390573095951,0.0006400390573095951,47336.50941736458,2.512294888860119
candidate_factor_1,320,0.0014129542864191966,0.0009293625110290433,0.0009293625110290433,110964.20682876166,2.509891372847612
candidate_factor_0.5,80,0.0027526685439347564,-1.6986406838269924e-05,1.6986406838269924e-05,46424.40330905679,2.5162280858704476
candidate_factor_0.5,160,0.0018367994730991435,0.0006573883481557815,0.0006573883481557815,47338.726086372146,2.5127288553415874
candidate_factor_0.5,320,0.0015346872929848814,0.0009467748706240482,0.0009467748706240482,110969.6431562245,2.5103221909593314
candidate_factor_0.25,80,0.0028730463319287212,-8.387550866847922e-06,8.387550866847922e-06,46209.74178389635,2.5164295152975176
candidate_factor_0.25,160,0.001974234447749618,0.0006660570892327457,0.0006660570892327457,47339.83395050891,2.5129253621876018
candidate_factor_0.25,320,0.0016827975821244385,0.0009554682125006948,0.0009554682125006948,110972.36011009412,2.510515715097895
candidate_factor_0.125,80,0.0029512811794288997,-4.086668045681059e-06,4.086668045681059e-06,46103.44716907481,2.516525715438898
candidate_factor_0.125,160,0.002063355033019505,0.0006703899867898952,0.0006703899867898952,47340.387764749765,2.5130184955812633
candidate_factor_0.125,320,0.001778660026330642,0.0009598116769458984,0.0009598116769458984,110973.71828408101,2.5106070050920173
