panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,0.2750743797544077,0.0008900779387953,0.0001475439265267
640,0,0.2745963056572263,0.0009713959186611,0.0001475439265267
320,1,0.3789056732322238,0.0008900779387953,0.0001043355568685
640,1,0.3782020925084132,0.0009713959186611,0.0001043355568685
320,2,0.3492615345343574,0.0008900779387953,0.0001043542978254
640,2,0.3484772514043966,0.0009713959186611,0.0001043542978254
320,3,0.3022564737358557,0.0008900779387953,0.0001043855436272
640,3,0.3013443192216698,0.0009713959186611,0.0001043855436272
320,4,0.2411302793775264,0.0008900779387953,0.0001044293105987
640,4,0.24005228784123,0.0009713959186611,0.0001044293105987
320,5,0.1695713626686247,0.0008900779387953,0.0001044856216216
640,5,0.1682998950011001,0.0009713959186611,0.0001044856216216
320,6,0.0914339562464599,0.0008900779387953,0.0001045545061626
640,6,0.0899522701259871,0.0009713959186611,0.0001045545061626
320,7,0.0105059155001436,0.0008900779387953,0.0001046360003084
640,7,0.0088077156893133,0.0009713959186611,0.0001046360003084
320,8,-0.0695876734898594,0.0008900779387953,0.00010473014681
640,8,-0.0714986614238489,0.0009713959186611,0.00010473014681
320,9,-0.1455743509763202,0.0008900779387953,0.0001048369951337
640,9,-0.1476856031607708,0.0009713959186611,0.0001048369951337
320,10,-0.2145925927276371,0.0008900779387953,0.0001049566015214
640,10,-0.2168836152288132,0.0009713959186611,0.0001049566015214
320,11,-0.2743530136221258,0.0008900779387953,0.0001050890290588
640,11,-0.2767977321544086,0.0009713959186611,0.0001050890290588
320,12,-0.3231285963876674,0.0008900779387953,0.0001052343477526
640,12,-0.3256961939892902,0.0009713959186611,0.0001052343477526
320,13,-0.3598663045939205,0.0008900779387953,0.0001053926346158
640,13,-0.3625239614754047,0.0009713959186611,0.0001053926346158
320,14,-0.384100213348565,0.0008900779387953,0.0001055639737621
640,14,-0.3868139870995415,0.0009713959186611,0.0001055639737621
320,15,-0.3960157245921589,0.0008900779387953,0.0001057484565101
640,15,-0.398753254445577,0.0009713959186611,0.0001057484565101
