eta,xi,pressure_coefficient
-0.9877521590136309,0.06946095791556367,12.407725817624224
-0.9632564770408928,0.20838287374669062,12.633100872388127
-0.9387607950681547,0.3473047895778176,12.781489987259217
-0.9142651130954165,0.4862267054089449,12.870917297173868
-0.8897694311226784,0.6251486212400719,12.941912838035323
-0.8652737491499403,0.7640705370711989,13.00533335910252
-0.840778067177202,0.9029924529023261,13.065837347809605
-0.816282385204464,1.0419143687334531,13.126014561081131
-0.7917867032317258,1.1808362845645801,13.18754309318237
-0.7672910212589876,1.3197582003957073,13.25161329712574
-0.7427953392862496,1.4586801162268344,13.319123355587523
-0.7182996573135114,1.5976020320579614,13.390788301370469
-0.6938039753407732,1.7365239478890886,13.467208923533041
-0.6693082933680352,1.8754458637202156,13.548918582983484
-0.644812611395297,2.0143677795513426,13.636416488953653
-0.6203169294225588,2.15328969538247,13.730192303662768
-0.5958212474498208,2.292211611213597,13.830745199300232
-0.5713255654770826,2.431133527044724,13.938599510743984
-0.5468298835043445,2.570055442875851,14.054318519834165
-0.5223342015316064,2.708977358706978,14.178517522912735
-0.4978385195588682,2.847899274538105,14.311877101605685
-0.47334283758613005,2.9868211903692323,14.455157397644367
-0.44884715561339195,3.1257431062003596,14.609214162843726
-0.42435147364065384,3.2646650220314863,14.775017404265423
-0.3998557916679157,3.403586937862613,14.953673571585654
-0.3753601096951775,3.5425088536937404,15.146452448726274
-0.35086442772243936,3.6814307695248676,15.354820237244684
-0.3263687457497013,3.820352685355995,15.58048079322823
-0.30187306377696316,3.959274601187122,15.82542766451931
-0.27737738180422494,4.098196517018249,16.092010568927407
-0.2528816998314869,4.237118432849376,16.383021412280367
-0.22838601785874874,4.376040348680503,16.701807118501684
-0.20389033588601052,4.514962264511631,17.052419844752677
-0.17939465391327247,4.653884180342757,17.439820278128224
-0.1548989719405343,4.7928060961738845,17.87015786119266
-0.13040328996779615,4.931728012005012,18.351165127642297
-0.10590760799505805,5.070649927836138,18.892725845904586
-0.08141192602231989,5.209571843667265,19.50771609999044
-0.05691624404958179,5.348493759498393,20.213289461364187
-0.03242056207684363,5.48741567532952,21.032915629722307
-0.007924880104105525,5.626337591160647,21.999763297011157
0.01657080186863258,5.765259506991773,23.16263338854311
0.04106648384137079,5.9041814228229015,24.597121192920753
0.0655621658141089,6.043103338654028,26.428644244481788
0.090057847786847,6.182025254485155,28.886465299293665
0.11455352975958522,6.320947170316282,32.45811956860552
0.13904921173232332,6.4598690861474095,38.53566858459362
0.16354489370506142,6.598791001978537,43.80361267237548
