iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_measured_s_lambda,root_relative_mismatch,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio,kinematic_integral,kinematic_convergence_integral,provisional_matching_surface_shift_panels,final_matching_surface_shift_panels,provisional_matching_surface_root_displacement_ratio,final_matching_surface_root_displacement_ratio,provisional_matching_surface_trigger_code,final_matching_surface_trigger_code,rk2_rejected_attempt_count,jet_point_count,shallow_jet_panel_count_per_side,boundary_panel_count,jet_tip_thickness,jet_tip_s_lambda
0,0.0,0.014248311438299036,8.20172145030618,0.1351833402194418,2.099365816129068,2.152140645875193,0.025138462930407383,0.552975857602249,8.206750626541721,49025.81964219542,,,0.00404197471325506,0.007543732860541289,,,,,,,,512.0,256.0,680.0,7.18588154984651e-05,0.004563143313422948
1,0.0009475505217234265,0.014046872388227123,8.2011970787406,0.13124069315704937,2.113909415107155,2.194575941046364,0.03815987826286301,0.5531751628516111,7.965397855290319,49072.21020413587,0.0009475505217234265,0.2483518886420852,0.003981420931309235,0.00757987335197919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,1.387157201053499e-05,0.0008993776617918311
2,0.001423611399480863,0.012834269617928778,8.205094609527867,0.14559430360998246,2.113592084871809,2.040263683157024,0.03469373406516709,0.553148546267954,8.84330152883448,49073.03826384345,0.00047606087775743655,0.1252044655018877,0.003027021803587553,0.006214633040736934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,256.0,680.0,0.0001143178531742841,0.0067275049968913555
3,0.0023614052798940116,0.012542977397204566,8.204232278125732,0.14159957355529362,2.104048842096064,2.084831535487752,0.009133488835348497,0.55321223298614,8.599275585592821,49022.66807231718,0.0009377938804131484,0.24850310713518864,0.00292452936681123,0.006217551992427432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,4.7540256175751045e-05,0.0028844309792763465
4,0.0033044386806138208,0.012334336283357323,8.203508116655833,0.13761428609648277,2.104839685397926,2.128483450911933,0.011233048140451032,0.5533317214628815,8.355194314409776,49011.020314457455,0.000943033400719809,0.24847277077202207,0.0028588531696469776,0.006256355032784765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,0.00011488321751543076,0.007156506525875831
5,0.004252419519119533,0.012201764878788218,8.202899848648809,0.13364461544655806,2.1138669795379554,2.171891229950379,0.027449338569594656,0.5535094177736448,8.112175844432555,49037.84261551218,0.0009479808385057125,0.2484333588143656,0.0028280171205385257,0.0063277785095255555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,256.0,680.0,5.269733722439244e-05,0.0033595223118296044
6,0.005205060178077199,0.011493433931655257,8.205979923352226,0.14589350921240646,2.1116532840092987,2.0413340516835055,0.03330055784171226,0.553416108958285,8.856483545112239,48983.5040049354,0.0009526406589576659,0.24977973556107252,0.002336580829400914,0.005411948004155396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,7.911258134502499e-05,0.0046513388511980934
7,0.006149864132903465,0.011095266540044517,8.205144943024782,0.14190537179339585,2.102712575748891,2.0861112614241923,0.007895189535729182,0.5534998283970225,8.618358474424712,48956.57371067324,0.0009448039548262659,0.24835883183352034,0.0021779470169311496,0.005341239392045472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,256.0,680.0,5.671072219876831e-05,0.003436274564212506
8,0.006624787355599604,0.01092903755761701,8.204779407019915,0.13991343025102768,2.101795600442492,2.108269849780443,0.003080342035442465,0.5535629479266542,8.49619160807869,48944.359367551144,0.00047492322269613836,0.12435316433717242,0.002112204703760329,0.005319070257048196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.0,256.0,680.0,2.192812635302053e-05,0.00134692625726126
9,0.007101089450886987,0.01230037537702836,8.20853086012968,0.154269377425358,2.0884613380591808,1.9663811229837838,0.05845462056235471,0.5535351771314105,9.369945809224387,48913.47706946913,0.00047630209528738314,0.12547772317355993,0.002653785283455568,0.005531918837308339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,514.0,256.0,680.0,7.900999588306598e-05,0.004459603884315494
