iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.004299251011658566,0.15416468687298482,0.0050828464417788715,0.0010252714372112198,0.004057575004567651,2341.1635166572146,21.082497660163835,15.669497677249622,20.98038417743494,0.9951564807749584,15.575927763995864
