benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_local_index,x_m,x_over_l,row_block_index,row_block_name,free_surface_panel_index,free_surface_panel_y_m,free_surface_panel_length_m,free_surface_potential_abs,free_surface_potential_phase_deg,matrix_column_norm,row_block_contribution_norm,row_block_free_rhs_norm,total_free_rhs_norm,row_block_to_total_free_rhs_norm_ratio,panel_to_row_block_free_rhs_norm_ratio,panel_to_total_free_rhs_norm_ratio,panel_to_row_block_real_alignment,panel_to_row_block_phase_deg,row_block_to_total_real_alignment,row_block_to_total_phase_deg,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,3,0.44999999999999996,0.30000000000000004,0.9670286704520249,-90.0,3.141592653589793,3.0380101669027866,4.52012071988545,5.865925325001217,0.7705724961448452,0.672108192495305,0.5179080875705073,0.6721081924953048,0.0,0.7705724961448454,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,0,-0.44999999999999996,0.3,0.9670286704520267,-90.0,1.5818241185109596,1.5296692742126021,2.9741020660225113,5.865925325001217,0.5070132845616977,0.5143297843366698,0.26077203330444454,0.7874681553577861,0.0,0.5070132845616978,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,1,-0.15,0.3,0.316112310267244,-90.0,1.032795585800654,0.3264793986612563,2.9741020660225113,5.865925325001217,0.5070132845616977,0.10977410707961398,0.055656930590262596,0.8652466051393087,0.0,0.5070132845616978,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,2,0.14999999999999997,0.29999999999999993,0.3161123102672455,-90.0,1.0327955858006537,0.3264793986612578,2.9741020660225113,5.865925325001217,0.5070132845616977,0.10977410707961448,0.05565693059026285,0.8652466051393087,0.0,0.5070132845616978,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,3,0.44999999999999996,0.30000000000000004,0.9670286704520249,-90.0,1.5818241185109598,1.5296692742125997,2.9741020660225113,5.865925325001217,0.5070132845616977,0.5143297843366689,0.26077203330444415,0.7874681553577856,0.0,0.5070132845616978,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,0,-0.44999999999999996,0.3,1.8543833413755164,-90.0,0.4108978350054766,0.7619621002414213,3.2087851502098466,10.430785959971551,0.3076264015505307,0.23746123986879922,0.07304934672856613,0.9941004713091989,0.0,0.3076264015505307,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,1,-0.15,0.3,0.3696789748710002,-90.0,2.3094316583505643,0.8537483279936706,3.2087851502098466,10.430785959971551,0.3076264015505307,0.266065905951303,0.08184889722308127,0.9920086099910359,0.0,0.3076264015505307,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,2,0.14999999999999997,0.29999999999999993,0.3696789748710068,-90.0,2.3094316583505647,0.8537483279936859,3.2087851502098466,10.430785959971551,0.3076264015505307,0.26606590595130775,0.08184889722308274,0.9920086099910362,0.0,0.3076264015505307,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,0,eq23_body,3,0.44999999999999996,0.30000000000000004,1.8543833413755126,-90.0,0.41089783500547666,0.7619621002414199,3.2087851502098466,10.430785959971551,0.3076264015505307,0.23746123986879877,0.07304934672856599,0.994100471309199,0.0,0.3076264015505307,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,0,-0.44999999999999996,0.3,1.8543833413755164,-90.0,3.141592653589793,5.825717082204616,8.400926707473838,10.430785959971551,0.8053972864281409,0.6934612436294437,0.5585118038622379,0.6934612436294436,0.0,0.805397286428141,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,1,-0.15,0.3,0.3696789748710002,-90.0,3.141592653589793,1.16138075164134,8.400926707473838,10.430785959971551,0.8053972864281409,0.13824436185214234,0.11134163389970543,0.13824436185214234,0.0,0.805397286428141,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,2,0.14999999999999997,0.29999999999999993,0.3696789748710068,-90.0,3.141592653589793,1.1613807516413608,8.400926707473838,10.430785959971551,0.8053972864281409,0.1382443618521448,0.11134163389970743,0.1382443618521448,0.0,0.805397286428141,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,3,0.44999999999999996,0.30000000000000004,1.8543833413755126,-90.0,3.141592653589793,5.825717082204604,8.400926707473838,10.430785959971551,0.8053972864281409,0.6934612436294424,0.5585118038622368,0.6934612436294423,0.0,0.805397286428141,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,0,-0.44999999999999996,0.3,1.8543833413755164,-90.0,1.5818241185109596,2.933308294352734,5.284829614867934,10.430785959971551,0.5066568938475607,0.5550431155056332,0.2812164208535571,0.7906184929290954,0.0,0.5066568938475609,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,1,-0.15,0.3,0.3696789748710002,-90.0,1.032795585800654,0.3818028134100799,5.284829614867934,10.430785959971551,0.5066568938475607,0.07224505636585618,0.03660345585416664,0.8467381933856063,0.0,0.5066568938475609,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,2,0.14999999999999997,0.29999999999999993,0.3696789748710068,-90.0,1.0327955858006537,0.3818028134100866,5.284829614867934,10.430785959971551,0.5066568938475607,0.07224505636585746,0.036603455854167286,0.8467381933856063,0.0,0.5066568938475609,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,3,0.44999999999999996,0.30000000000000004,1.8543833413755126,-90.0,1.5818241185109598,2.9333082943527287,5.284829614867934,10.430785959971551,0.5066568938475607,0.5550431155056322,0.2812164208535565,0.790618492929095,0.0,0.5066568938475609,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,0,-0.44999999999999996,0.3,1.9340573409040533,-90.0,0.4136844801349531,0.8000895056230831,4.530918448629813,11.731850650002434,0.38620662534848016,0.176584397775916,0.06819806435423018,0.988913033443939,0.0,0.38620662534848016,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,1,-0.15,0.3,0.632224620534488,-90.0,2.370551230444362,1.4987208521252504,4.530918448629813,11.731850650002434,0.38620662534848016,0.33077639094971484,0.1277480336936389,0.9836656921080289,0.0,0.38620662534848016,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,2,0.14999999999999997,0.29999999999999993,0.632224620534491,-90.0,2.370551230444362,1.4987208521252575,4.530918448629813,11.731850650002434,0.38620662534848016,0.3307763909497164,0.12774803369363952,0.983665692108029,0.0,0.38620662534848016,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,0,eq23_body,3,0.44999999999999996,0.30000000000000004,1.9340573409040498,-90.0,0.41368448013495324,0.8000895056230819,4.530918448629813,11.731850650002434,0.38620662534848016,0.17658439777591572,0.06819806435423008,0.9889130334439389,0.0,0.38620662534848016,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,0,-0.44999999999999996,0.3,1.9340573409040533,-90.0,3.141592653589793,6.076020333805584,9.0402414397709,11.731850650002434,0.7705724961448452,0.6721081924953062,0.5179080875705082,0.6721081924953062,0.0,0.7705724961448454,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,1,-0.15,0.3,0.632224620534488,-90.0,3.141592653589793,1.9861922232897422,9.0402414397709,11.731850650002434,0.7705724961448452,0.21970566123951626,0.16929913979848782,0.21970566123951626,0.0,0.7705724961448454,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,2,0.14999999999999997,0.29999999999999993,0.632224620534491,-90.0,3.141592653589793,1.9861922232897518,9.0402414397709,11.731850650002434,0.7705724961448452,0.21970566123951732,0.16929913979848862,0.2197056612395173,0.0,0.7705724961448454,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,1,eq23_free_surface,3,0.44999999999999996,0.30000000000000004,1.9340573409040498,-90.0,3.141592653589793,6.076020333805573,9.0402414397709,11.731850650002434,0.7705724961448452,0.672108192495305,0.5179080875705073,0.6721081924953048,0.0,0.7705724961448454,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,0,-0.44999999999999996,0.3,1.9340573409040533,-90.0,1.5818241185109596,3.0593385484252043,5.9482041320450225,11.731850650002434,0.5070132845616977,0.5143297843366698,0.26077203330444454,0.7874681553577861,0.0,0.5070132845616978,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,1,-0.15,0.3,0.632224620534488,-90.0,1.032795585800654,0.6529587973225126,5.9482041320450225,11.731850650002434,0.5070132845616977,0.10977410707961398,0.055656930590262596,0.8652466051393087,0.0,0.5070132845616978,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,2,0.14999999999999997,0.29999999999999993,0.632224620534491,-90.0,1.0327955858006537,0.6529587973225156,5.9482041320450225,11.731850650002434,0.5070132845616977,0.10977410707961448,0.05565693059026285,0.8652466051393087,0.0,0.5070132845616978,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,2,eq23_inner_control,3,0.44999999999999996,0.30000000000000004,1.9340573409040498,-90.0,1.5818241185109598,3.0593385484251994,5.9482041320450225,11.731850650002434,0.5070132845616977,0.5143297843366689,0.26077203330444415,0.7874681553577856,0.0,0.5070132845616978,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,0,eq23_body,0,-0.44999999999999996,0.3,1.126309348705316,171.06114373804522,0.4108978350054766,0.4627980729294427,4.2016726814024,8.338222616917871,0.5039050735917506,0.11014615083604604,0.055503204242885844,0.3148387571234576,-71.29638577366073,0.5039050735917506,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,0,eq23_body,1,-0.15,0.3,0.8708375999635829,-104.75615294403443,2.3094316583505643,2.0111399226379225,4.2016726814024,8.338222616917871,0.5039050735917506,0.47865221190115664,0.24119527806290658,0.9721499477055315,12.41452398731372,0.5039050735917506,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,0,eq23_body,2,0.14999999999999997,0.29999999999999993,0.8708375999635813,-104.75615294403475,2.3094316583505647,2.0111399226379194,4.2016726814024,8.338222616917871,0.5039050735917506,0.4786522119011559,0.2411952780629062,0.9721499477055325,12.414523987313402,0.5039050735917506,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,0,eq23_body,3,0.44999999999999996,0.30000000000000004,1.1263093487053133,171.06114373804527,0.41089783500547666,0.4627980729294417,4.2016726814024,8.338222616917871,0.5039050735917506,0.11014615083604579,0.05550320424288572,0.31483875712345855,-71.29638577366066,0.5039050735917506,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,0,-0.44999999999999996,0.3,1.126309348705316,171.06114373804522,3.141592653589793,3.538405175562125,6.325346769874906,8.338222616917871,0.7585965331557671,0.5594009789967772,0.4243596433108973,0.5594009789967772,0.0,0.758596533155767,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,1,-0.15,0.3,0.8708375999635829,-104.75615294403443,3.141592653589793,2.7358170065153584,6.325346769874906,8.338222616917871,0.7585965331557671,0.43251652534608215,0.3281055366601164,0.4325165253460822,0.0,0.758596533155767,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,2,0.14999999999999997,0.29999999999999993,0.8708375999635813,-104.75615294403475,3.141592653589793,2.7358170065153544,6.325346769874906,8.338222616917871,0.7585965331557671,0.4325165253460815,0.32810553666011594,0.43251652534608154,0.0,0.758596533155767,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,1,eq23_free_surface,3,0.44999999999999996,0.30000000000000004,1.1263093487053133,171.06114373804527,3.141592653589793,3.538405175562117,6.325346769874906,8.338222616917871,0.7585965331557671,0.559400978996776,0.4243596433108964,0.559400978996776,0.0,0.758596533155767,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,0,-0.44999999999999996,0.3,1.126309348705316,171.06114373804522,1.5818241185109596,1.7816232926864393,3.444109656859169,8.338222616917871,0.4130508161141234,0.517295751352812,0.21366943226864768,0.6845233552418836,-25.919561524878326,0.4130508161141235,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,1,-0.15,0.3,0.8708375999635829,-104.75615294403443,1.032795585800654,0.899397229191624,3.444109656859169,8.338222616917871,0.4130508161141234,0.26114070653947263,0.10786438195674798,0.5586987129084326,49.70878348981138,0.4130508161141235,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,2,eq23_inner_control,2,0.14999999999999997,0.29999999999999993,0.8708375999635813,-104.75615294403475,1.0327955858006537,0.8993972291916223,3.444109656859169,8.338222616917871,0.4130508161141234,0.26114070653947213,0.10786438195674779,0.5586987129084364,49.70878348981105,0.4130508161141235,0.0,diagnostic_inner_free_surface_rhs_block_not_hard_gate
