benchmark,source_row,coefficient,reference_value,computed_value,abs_error,rel_error,effective_abs_tolerance,gate_error_ratio,status,provider_route,time_derivative_pressure_contribution_value,forward_speed_pressure_gradient_contribution_value,stokes_body_forward_speed_contribution_value,end_contour_contribution_value,current_default_reconstructed_value,eq32_stokes_reconstructed_value,all_four_component_sum_value,current_force_closure_residual_value,current_default_component_abs_sum,current_default_cancellation_index,all_four_component_abs_sum,all_four_cancellation_index,dominant_current_default_component,dominant_current_default_component_value,dominant_current_default_component_abs_share,dominant_four_component,dominant_four_component_value,dominant_four_component_abs_share,required_delta_to_reference,required_time_derivative_scale_if_only_adjusted,required_pressure_gradient_scale_if_only_adjusted,required_stokes_body_scale_if_replacing_gradient,required_end_contour_scale_if_only_adjusted,time_only_value,time_plus_gradient_value,time_plus_gradient_plus_end_value,time_plus_stokes_body_plus_end_value,best_existing_component_combination,best_existing_component_combination_value,best_existing_component_combination_abs_relative_error,component_failure_source,component_failure_evidence,candidate_policy,remaining_blocker,gate_role
ma2005_wigley_iii_coefficients,0,A33,1.0,10.486101731065332,9.486101731065332,9.486101731065332,0.15,63.24067820710222,FAIL,matched_bie_station_sweep,10.486101731065332,0.0,0.0,0.0,10.486101731065332,10.486101731065332,10.486101731065332,0.0,10.486101731065332,1.0,10.486101731065332,1.0,time_derivative_pressure,10.486101731065332,1.0,time_derivative_pressure,10.486101731065332,1.0,-9.486101731065332,0.09536432371597879,,,,10.486101731065332,10.486101731065332,10.486101731065332,10.486101731065332,time_only,10.486101731065332,9.486101731065332,time_derivative_body_potential_scale,Current error is dominated by Eq.30 time-derivative pressure; changing only the forward-speed gradient or end contour cannot explain this row. Required time scale=0.0953643.,"diagnostic_only: required single-component scales are inverse evidence for formula tracing, not production tuning factors.",Audit open-section body-potential amplitude against an independent section-radiation pressure chain before changing pressure-gradient assembly.,diagnostic_eq30_component_contribution_not_hard_gate
ma2005_wigley_iii_coefficients,1,B33,2.1,10.801512660825933,8.701512660825934,4.143577457536159,0.315,27.623849716907724,FAIL,matched_bie_station_sweep,-0.0,9.956304499465043,-0.0,0.8452081613608908,10.801512660825933,0.8452081613608908,10.801512660825933,-0.0,10.801512660825933,1.0,10.801512660825933,1.0,forward_speed_pressure_gradient,9.956304499465043,0.9217509447147876,forward_speed_pressure_gradient,9.956304499465043,0.9217509447147876,-8.701512660825934,,0.1260298777228569,,-9.295111971961333,-0.0,9.956304499465043,10.801512660825933,0.8452081613608908,time_plus_stokes_body_plus_end,0.8452081613608908,0.5975199231614805,forward_speed_pressure_gradient_station_mapping,Current error is dominated by the Eq.30 forward-speed pressure-gradient term. Required gradient scale=0.12603; this is diagnostic-only unless derived from the longitudinal derivative/station mapping convention.,"diagnostic_only: required single-component scales are inverse evidence for formula tracing, not production tuning factors.","Audit body-potential station mapping, fixed-surface derivative definition, and Eq.31/Eq.32 forward-speed identity before changing the default gradient path.",diagnostic_eq30_component_contribution_not_hard_gate
ma2005_wigley_iii_coefficients,2,A35,-0.2,-3.0938284595059806,2.8938284595059804,14.4691422975299,0.06,48.23047432509968,FAIL,matched_bie_station_sweep,-1.1735595420258131,-1.770009688793787,0.0,-0.15025922868638075,-3.0938284595059806,-1.3238187707121938,-3.0938284595059806,5.155591650422517e-16,3.0938284595059806,1.0,3.0938284595059806,1.0,forward_speed_pressure_gradient,-1.770009688793787,0.5721098347761726,forward_speed_pressure_gradient,-1.770009688793787,0.5721098347761726,2.8938284595059804,-1.4658556774295561,-0.6349223836611004,,-18.258906656215736,-1.1735595420258131,-2.9435692308196,-3.093828459505981,-1.3238187707121938,time_only,-1.1735595420258131,4.867797710129065,forward_speed_pressure_gradient_station_mapping,Current error is dominated by the Eq.30 forward-speed pressure-gradient term. Required gradient scale=-0.634922; this is diagnostic-only unless derived from the longitudinal derivative/station mapping convention.,"diagnostic_only: required single-component scales are inverse evidence for formula tracing, not production tuning factors.","Audit body-potential station mapping, fixed-surface derivative definition, and Eq.31/Eq.32 forward-speed identity before changing the default gradient path.",diagnostic_eq30_component_contribution_not_hard_gate
ma2005_wigley_iii_coefficients,3,B35,0.13,6.2073666527815625,6.077366652781563,46.748974252165866,0.039,155.8299141738862,FAIL,matched_bie_station_sweep,4.194440692426133,1.5087701398728288,-0.0,0.5041558204826013,6.2073666527815625,4.698596512908734,6.2073666527815625,9.280064970760532e-16,6.2073666527815625,1.0,6.2073666527815625,1.0,time_derivative_pressure,4.194440692426133,0.6757198224381632,time_derivative_pressure,4.194440692426133,0.6757198224381632,-6.077366652781563,-0.44890990204138875,-3.0280268625238116,,-11.054540294633563,4.194440692426133,5.703210832298962,6.2073666527815625,4.6985965129087335,time_only,4.194440692426133,31.264928403277942,mixed_component_cancellation,No single Eq.30/Eq.32 component explains the row; component cancellation and station mapping must be audited together.,"diagnostic_only: required single-component scales are inverse evidence for formula tracing, not production tuning factors.",Use station-level contribution and section-force derivative audits to isolate the mixed mismatch.,diagnostic_eq30_component_contribution_not_hard_gate
ma2005_wigley_iii_coefficients,4,A53,0.15,1.5067324721629993,1.3567324721629994,9.04488314775333,0.045,30.149610492511098,FAIL,matched_bie_station_sweep,1.5067324721629993,0.0,0.0,0.0,1.5067324721629993,1.5067324721629993,1.5067324721629993,0.0,1.5067324721629993,1.0,1.5067324721629993,1.0,time_derivative_pressure,1.5067324721629993,1.0,time_derivative_pressure,1.5067324721629993,1.0,-1.3567324721629994,0.09955317401812316,,,,1.5067324721629993,1.5067324721629993,1.5067324721629993,1.5067324721629993,time_only,1.5067324721629993,9.04488314775333,time_derivative_body_potential_scale,Current error is dominated by Eq.30 time-derivative pressure; changing only the forward-speed gradient or end contour cannot explain this row. Required time scale=0.0995532.,"diagnostic_only: required single-component scales are inverse evidence for formula tracing, not production tuning factors.",Audit open-section body-potential amplitude against an independent section-radiation pressure chain before changing pressure-gradient assembly.,diagnostic_eq30_component_contribution_not_hard_gate
ma2005_wigley_iii_coefficients,5,B53,-0.1,0.32779265339213487,0.4277926533921349,4.277926533921349,0.03,14.259755113071163,FAIL,matched_bie_station_sweep,-0.0,-0.07368122325428837,-4.194440692426133,0.4014738766464232,0.3277926533921348,-3.7929668157797094,-3.866648039033998,-0.0,0.4751550999007116,1.4495599427980121,4.669595792326844,1.2076599021134198,end_contour,0.4014738766464232,0.8449322689166446,stokes_body_forward_speed,-4.194440692426133,0.8982449186112652,-0.4277926533921349,,6.805992822835451,0.11955679276904081,-0.06555539046663925,-0.0,-0.07368122325428837,0.32779265339213487,-3.7929668157797094,time_plus_pressure_gradient,-0.07368122325428837,0.26318776745711625,stokes_body_forward_speed_eq32_mismatch,"The diagnostic Eq.32 Stokes body term is large relative to the accepted default components, but the Eq.32 route has not passed Gate 1. Required Stokes scale=0.119557.","diagnostic_only: required single-component scales are inverse evidence for formula tracing, not production tuning factors.","Audit m_i row, panel length, contour orientation, and Eq.32 derivation before adopting Stokes routing.",diagnostic_eq30_component_contribution_not_hard_gate
ma2005_wigley_iii_coefficients,6,A55,0.063,-0.10190115501066861,0.1649011550106686,2.6174786509629935,0.00945,17.449857673086623,FAIL,matched_bie_station_sweep,0.029215906346186038,0.029472489301714807,1.6777762769704536,-0.16058955065856947,-0.10190115501066863,1.5464026326580702,1.575875121959785,2.416683586135555e-17,0.21927794630647032,2.151869095924505,1.8970542232769239,1.2038099953743258,end_contour,-0.16058955065856947,0.7323561414339591,stokes_body_forward_speed,1.6777762769704536,0.884411344907319,0.1649011550106686,6.64422520584221,6.595087449945198,0.11585194461287907,-0.02684859839520993,0.029215906346186038,0.05868839564790084,-0.10190115501066863,1.54640263265807,time_plus_pressure_gradient,0.05868839564790084,0.06843816431903427,stokes_body_forward_speed_eq32_mismatch,"The diagnostic Eq.32 Stokes body term is large relative to the accepted default components, but the Eq.32 route has not passed Gate 1. Required Stokes scale=0.115852.","diagnostic_only: required single-component scales are inverse evidence for formula tracing, not production tuning factors.","Audit m_i row, panel length, contour orientation, and Eq.32 derivation before adopting Stokes routing.",diagnostic_eq30_component_contribution_not_hard_gate
ma2005_wigley_iii_coefficients,7,B55,0.09,1.744839140379863,1.654839140379863,18.387101559776255,0.0135,122.58067706517504,FAIL,matched_bie_station_sweep,0.6026929888651997,0.9026721367854277,0.4694238168103254,0.23947401472923563,1.744839140379863,1.3115908204047608,2.2142629571901886,3.866693737816888e-16,1.744839140379863,1.0,2.2142629571901886,1.0,forward_speed_pressure_gradient,0.9026721367854277,0.5173383126818842,forward_speed_pressure_gradient,0.9026721367854277,0.4076625740652242,-1.654839140379863,-1.7457414819039645,-0.8332671109945109,-1.6023196451882513,-5.9103077519743765,0.6026929888651997,1.5053651256506273,1.7448391403798629,1.3115908204047606,time_only,0.6026929888651997,5.696588765168886,forward_speed_pressure_gradient_station_mapping,Current error is dominated by the Eq.30 forward-speed pressure-gradient term. Required gradient scale=-0.833267; this is diagnostic-only unless derived from the longitudinal derivative/station mapping convention.,"diagnostic_only: required single-component scales are inverse evidence for formula tracing, not production tuning factors.","Audit body-potential station mapping, fixed-surface derivative definition, and Eq.31/Eq.32 forward-speed identity before changing the default gradient path.",diagnostic_eq30_component_contribution_not_hard_gate
