benchmark,source_row,coefficient,row_family,column_family,row_measure_transport_integral_value,stokes_body_forward_integral_value,transport_minus_stokes_integral_value,transport_plus_stokes_integral_value,transport_stokes_residual_norm,transport_negative_stokes_residual_norm,least_squares_transport_over_stokes_scale,least_squares_transport_over_negative_stokes_scale,least_squares_scaled_residual_norm,transport_stokes_opposite_sign_fraction,transport_stokes_same_sign_fraction,abs_station_transport_stokes_residual_sum,abs_station_transport_negative_stokes_residual_sum,peak_abs_residual_station_index,peak_abs_residual_x_over_l,peak_abs_residual_share,residual_abs_centroid_x_over_l,median_row_gradient_to_stokes_m_norm_ratio,median_row_gradient_stokes_m_alignment,diagnostic_conclusion,remaining_blocker,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,0,A33,heave_row_N3_m3,heave_radiation,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,,,row_measure_transport_matches_negative_stokes_mi_row,No row-measure transport blocker isolated for this coefficient.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,B33,heave_row_N3_m3,heave_radiation,-8.327906403229772,0.0,-8.327906403229772,-8.327906403229772,2.8754917585920813e+300,2.8754917585920813e+300,,,,0.0,0.0,11.820524937329703,11.820524937329703,2,0.075,0.13136904755895307,0.25273787619568966,,,row_measure_transport_nonzero_with_zero_stokes_mi_row,"A1 gives m_i=0 for this row, but equal-panel-index d(N_i ds)/dx produces nonzero transport; audit changing-section geometry, endpoint allocation, and fixed-control-surface mapping.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,A35,heave_row_N3_m3,pitch_radiation,1.4805166939075145,0.0,1.4805166939075145,1.4805166939075145,5.1119853486081446e+299,5.1119853486081446e+299,,,,0.0,0.0,2.10142665552528,2.10142665552528,2,0.075,0.1313690475589531,0.25273787619568955,,,row_measure_transport_nonzero_with_zero_stokes_mi_row,"A1 gives m_i=0 for this row, but equal-panel-index d(N_i ds)/dx produces nonzero transport; audit changing-section geometry, endpoint allocation, and fixed-control-surface mapping.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,heave_row_N3_m3,pitch_radiation,-0.6484532092569474,0.0,-0.6484532092569474,-0.6484532092569474,4.942696330087071e+299,4.942696330087071e+299,,,,0.0,0.0,1.8224715472324158,1.8224715472324158,2,0.075,0.1844050691398124,0.3057578484142723,,,row_measure_transport_nonzero_with_zero_stokes_mi_row,"A1 gives m_i=0 for this row, but equal-panel-index d(N_i ds)/dx produces nonzero transport; audit changing-section geometry, endpoint allocation, and fixed-control-surface mapping.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,pitch_row_N5_m5,heave_radiation,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.8736483345995383,-0.9465372632211999,row_measure_transport_matches_negative_stokes_mi_row,No row-measure transport blocker isolated for this coefficient.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,pitch_row_N5_m5,heave_radiation,0.964998871556033,-4.194440692426132,5.159439563982166,-3.2294418208701003,1.6429089849187075,1.154778519549427,-0.34140912587846306,0.34140912587846306,0.9485628549213785,0.5897435897435898,0.41025641025641024,6.888710505622658,3.6579640310453803,12,0.325,0.07066684852714965,0.3614933564514921,0.8736483345995383,-0.9465372632211999,row_measure_transport_expected_opposite_sign_but_scale_mismatch,"The sign is broadly consistent with d(N_i ds)/dx opposing m_i, but the scale does not close; audit station mapping, changing-section geometry transport, and C_A endpoint allocation.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A55,pitch_row_N5_m5,pitch_radiation,-0.3859995486224132,1.6777762769704536,-2.0637758255928667,1.29177672834804,1.6429089849187073,1.1547785195494271,-0.3414091258784628,0.3414091258784628,0.9485628549213787,0.5897435897435898,0.41025641025641024,2.7554842022490633,1.4631856124181526,12,0.325,0.07066684852714963,0.3614933564514921,0.8736483345995383,-0.9465372632211999,row_measure_transport_expected_opposite_sign_but_scale_mismatch,"The sign is broadly consistent with d(N_i ds)/dx opposing m_i, but the scale does not close; audit station mapping, changing-section geometry transport, and C_A endpoint allocation.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,pitch_row_N5_m5,pitch_radiation,-0.5581419372286764,0.4694238168103254,-1.027565754039002,-0.0887181204183509,2.116118989040949,1.8103014714126118,-0.3001920395952551,0.3001920395952551,1.6695688772712607,0.5897435897435898,0.41025641025641024,1.1716071705976105,0.617718324473063,0,0.024999999999999998,0.08928842749862882,0.387197226110357,0.8736483345995383,-0.9465372632211999,row_measure_transport_expected_opposite_sign_but_scale_mismatch,"The sign is broadly consistent with d(N_i ds)/dx opposing m_i, but the scale does not close; audit station mapping, changing-section geometry transport, and C_A endpoint allocation.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
