benchmark,source_row,fit_name,fit_order,fit_description,fit_component_set,fit_rank,fit_condition_number,fit_residual_sum_squares,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,provider_route,provider_formulation,gate_role,time_derivative_fit_scale,time_derivative_component_value,time_derivative_fit_contribution_value,pressure_gradient_fit_scale,pressure_gradient_component_value,pressure_gradient_fit_contribution_value,stokes_body_forward_fit_scale,stokes_body_forward_component_value,stokes_body_forward_fit_contribution_value,end_term_fit_scale,end_term_component_value,end_term_fit_contribution_value
ma2005_wigley_iii_coefficients,0,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.49780782047365,wigley_iii,Fn0.4,1.0,A33,1.0,0.9204351489159746,73.58879015583217,0.9204351489159746,0.07956485108402545,0.07956485108402545,0.15,0.0,0.15,0.5304323405601696,63.24067820710222,-62.71024586654205,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08777667550078815,10.486101731065332,0.9204351489159746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,1,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.49780782047365,wigley_iii,Fn0.4,2.0,B33,2.1,0.0,0.0,0.0,2.1,1.0,0.15,0.0,0.315,6.666666666666667,27.623849716907724,-20.957183050241056,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08777667550078815,-0.0,-0.0,0.0,9.956304499465043,0.0,0.0,-0.0,-0.0,0.0,0.8452081613608908,0.0
ma2005_wigley_iii_coefficients,2,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.49780782047365,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.10301115510125335,-24.70722555103562,0.5150557755062668,0.09698884489874667,0.4849442244937333,0.3,0.0,0.06,1.6164807483124444,48.23047432509968,-46.61399357678723,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08777667550078815,-1.1735595420258131,-0.10301115510125335,0.0,-1.770009688793787,-0.0,0.0,0.0,0.0,0.0,-0.15025922868638075,-0.0
ma2005_wigley_iii_coefficients,3,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.49780782047365,wigley_iii,Fn0.4,2.5,B35,0.13,0.36817405956638977,159.65871126186317,2.832108150510691,0.23817405956638976,1.8321081505106904,0.3,0.0,0.039,6.107027168368968,155.8299141738862,-149.72288700551724,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08777667550078815,4.194440692426133,0.36817405956638977,0.0,1.5087701398728288,0.0,0.0,-0.0,-0.0,0.0,0.5041558204826013,0.0
ma2005_wigley_iii_coefficients,4,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.49780782047365,wigley_iii,Fn0.4,2.0,A53,0.15,0.1322559672755519,31.721593751041127,0.8817064485036794,0.017744032724448106,0.1182935514963207,0.3,0.0,0.045,0.39431183832106903,30.149610492511098,-29.755298654190028,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08777667550078815,1.5067324721629993,0.1322559672755519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,5,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.49780782047365,wigley_iii,Fn0.4,2.0,B53,-0.1,0.0,0.0,-0.0,0.1,1.0,0.3,0.0,0.03,3.3333333333333335,14.259755113071163,-10.92642177973783,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08777667550078815,-0.0,-0.0,0.0,-0.07368122325428837,-0.0,0.0,-4.194440692426133,-0.0,0.0,0.4014738766464232,0.0
ma2005_wigley_iii_coefficients,6,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.49780782047365,wigley_iii,Fn0.4,1.0,A55,0.063,0.002564475130810589,1.8452680803747594,0.040705954457310935,0.06043552486918941,0.959294045542689,0.15,0.0,0.00945,6.39529363695126,17.449857673086623,-11.054564036135362,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08777667550078815,0.029215906346186038,0.002564475130810589,0.0,0.029472489301714807,0.0,0.0,1.6777762769704536,0.0,0.0,-0.16058955065856947,-0.0
ma2005_wigley_iii_coefficients,7,least_squares_time_only,0,Best-fit global scale for the Eq.30 time-derivative pressure contribution only.,time_derivative,1,,4.49780782047365,wigley_iii,Fn0.4,1.0,B55,0.09,0.05290238691022076,68.82337332545762,0.5878042990024529,0.037097613089779234,0.41219570099754704,0.15,0.0,0.0135,2.747971339983647,122.58067706517504,-119.83270572519139,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08777667550078815,0.6026929888651997,0.05290238691022076,0.0,0.9026721367854277,0.0,0.0,0.4694238168103254,0.0,0.0,0.23947401472923563,0.0
ma2005_wigley_iii_coefficients,0,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.104106645790808,wigley_iii,Fn0.4,1.0,A33,1.0,0.0,0.0,0.0,1.0,1.0,0.15,0.0,0.15,6.666666666666667,63.24067820710222,-56.574011540435556,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,10.486101731065332,0.0,0.20452891876154805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,1,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.104106645790808,wigley_iii,Fn0.4,2.0,B33,2.1,2.036352194136321,294.3547655819624,0.9696915210172956,0.06364780586367891,0.03030847898270424,0.15,0.0,0.315,0.2020565265513616,27.623849716907724,-27.42179319035636,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,-0.0,-0.0,0.20452891876154805,9.956304499465043,2.036352194136321,0.0,-0.0,-0.0,0.0,0.8452081613608908,0.0
