benchmark,candidate_name,candidate_order,candidate_class,coefficient_count,row_count,group_count,pass_count,fail_count,pass_fraction,improved_row_count,worsened_row_count,improves_but_still_fails_count,improves_this_coefficient_only_count,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,median_candidate_group_scale,min_abs_candidate_group_scale,max_abs_candidate_group_scale,candidate_group_scale_abs_spread,median_required_scale_over_candidate_group_scale,required_scale_over_candidate_group_scale_spread,candidate_default_decision,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,radiation_column_family_scale,4,diagnostic_radiation_mode_column_scale,8,8,2,0,8,0.0,8,0,8,0,2.214320712390146,6.998930596296624,-37.54552791976219,-9.33463574524891,0.0882477078165955,0.03081313587342918,0.1456822797597618,4.727927736994362,0.6815156065049477,30.651119381224312,excluded_no_coefficients_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,matrix_cell_shared_ab_scale,6,diagnostic_matrix_cell_scale,8,8,4,2,6,0.25,8,0,6,2,1.7265066861892224,7.198319528134266,-37.98140433889004,-10.038451347997576,0.06528601727645586,0.02963886163238366,0.14635807787363725,4.93804653123807,0.8763904635441383,19.244709032000245,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,column_and_ab_family_scale,8,diagnostic_column_ab_family_scale,8,8,4,5,3,0.625,8,0,3,5,0.24725087665866924,7.35576433596395,-39.102254232895575,-8.807158787025962,0.07967692965886977,0.023186365495677617,0.1939576409764697,8.36515930073763,1.000740849195309,10.710868414182126,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,diagonal_coupling_family_scale,5,diagnostic_diagonal_coupling_scale,8,8,2,0,8,0.0,8,0,8,0,2.867056514501943,12.0828895218781,-37.22046118616243,-9.218903185649276,0.08856894569593701,0.032070645542351936,0.14506724584952208,4.523365320412674,0.6552013908552725,26.75317520124585,excluded_no_coefficients_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,single_global_scale,1,diagnostic_global_shared_scale,8,8,1,1,7,0.125,8,0,7,1,3.896495342149321,16.515492895312814,-37.22039839667551,-9.438447871124094,0.12470734632218294,0.12470734632218294,0.12470734632218294,1.0,0.46599304187909996,29.52062101328984,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_row_family_scale,3,diagnostic_generalized_force_row_scale,8,8,2,0,8,0.0,8,0,8,0,2.7542079754059365,16.70877719937528,-37.00317313403828,-10.10068114370812,0.09460779577526793,0.0632938674929797,0.12592172405755617,1.9894774809190305,0.6353516445447638,58.730610728685264,excluded_no_coefficients_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ab_prefix_family_scale,2,diagnostic_a_b_family_scale,8,8,2,2,6,0.25,8,0,6,2,3.2579476145838657,20.401437449952276,-38.349574687525006,-9.297049921062895,0.12104491667580336,0.09296765122090463,0.14912218213070208,1.604022261209613,0.5206214883528086,47.351733270049195,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,row_and_ab_family_scale,7,diagnostic_row_ab_family_scale,8,8,4,2,6,0.25,8,0,6,2,1.5241050205871398,20.756021377942396,-38.4067436001814,-9.744931616268117,0.09459467112032195,0.039422506439183685,0.15134998241464664,3.8391770611574696,0.8611498675305211,55.92461110573272,excluded_incomplete_gate1_pass,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default,0,baseline_current_default,8,8,1,0,8,0.0,0,0,0,0,39.19004240880539,155.8299141738862,0.0,0.0,1.0,1.0,1.0,1.0,0.05811275565734442,29.520621013289844,baseline_current_default,"Keep diagnostic-only: shared coefficient-family scales test row/column/A-B convention hypotheses, but cannot become production defaults unless all eight Wigley III coefficients pass and the scale follows from Eq.30/Eq.32 or Eq.34.",diagnostic_coefficient_family_scale_exclusion_not_hard_gate,INFO
