benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,computed_value,gate_error_ratio,coefficient_status,station_index,x_m,x_over_l,trapz_weight_m,is_configured_end_station,configured_end_station_index,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,endpoint_end_equivalent_density_value_per_m,pressure_gradient_station_contribution_value,stokes_body_forward_station_contribution_value,end_contour_station_contribution_value,station_forward_identity_residual_value,station_abs_residual_share_of_total_abs,station_residual_to_pressure_gradient_abs_ratio,station_residual_to_stokes_plus_end_abs_ratio,diagnostic_flags,failure_source,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,22,1.7249999999999999,0.575,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,23,1.7999999999999998,0.6,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,24,1.875,0.625,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,25,1.95,0.65,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,26,2.025,0.6749999999999999,0.07500000000000007,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,27,2.1,0.7000000000000001,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,28,2.175,0.725,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,29,2.25,0.75,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,31,2.4,0.7999999999999999,0.07500000000000018,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,32,2.475,0.8250000000000001,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,33,2.55,0.85,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,34,2.625,0.875,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,36,2.775,0.9249999999999999,0.07500000000000018,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,37,2.85,0.9500000000000001,0.07499999999999996,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,10.486101731065332,63.24067820710222,FAIL,38,2.925,0.975,0.03749999999999987,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,station_forward_identity_closed_or_not_current_gate_failure,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,0,0.075,0.024999999999999998,0.0375,True,0,42.540982655476284,-0.0,22.53888430295709,1.5952868495803607,-0.0,0.8452081613608908,0.7500786882194699,0.03785915488225263,0.47018421070591637,0.8874484683296827,first_active_station;configured_end_station;near_aft_startup_region,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,1,0.15,0.049999999999999996,0.07499999999999998,False,0,-12.771407798986884,-0.0,0.0,-0.957855584924016,-0.0,0.0,-0.957855584924016,0.048346398203302145,1.0,9.57855584924016e+299,near_aft_startup_region,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,2,0.22499999999999998,0.075,0.075,False,0,-30.50515976233564,-0.0,0.0,-2.287886982175173,-0.0,0.0,-2.287886982175173,0.11547784115406773,1.0,2.287886982175173e+300,peak_abs_forward_identity_residual,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,3,0.3,0.09999999999999999,0.07500000000000001,False,0,18.337122957804763,-0.0,0.0,1.3752842218353574,-0.0,0.0,1.3752842218353574,0.06941551490441555,1.0,1.3752842218353573e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,4,0.375,0.125,0.07499999999999998,False,0,0.6384389381966683,-0.0,0.0,0.047882920364750114,-0.0,0.0,0.047882920364750114,0.002416822297147074,1.0,4.788292036475011e+298,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,5,0.44999999999999996,0.15,0.07500000000000001,False,0,-3.3297857530660306,-0.0,0.0,-0.24973393147995235,-0.0,0.0,-0.24973393147995235,0.01260496497200434,1.0,2.4973393147995236e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,6,0.525,0.17500000000000002,0.07500000000000001,False,0,-5.254013231409192,-0.0,0.0,-0.39405099235568947,-0.0,0.0,-0.39405099235568947,0.019889163344332113,1.0,3.9405099235568944e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,7,0.6,0.19999999999999998,0.07499999999999996,False,0,-6.1403237794714,-0.0,0.0,-0.46052428346035473,-0.0,0.0,-0.46052428346035473,0.02324430816178923,1.0,4.605242834603547e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,False,0,-5.893117530051002,-0.0,0.0,-0.44198381475382525,-0.0,0.0,-0.44198381475382525,0.022308504375634093,1.0,4.419838147538252e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,9,0.75,0.25,0.07500000000000001,False,0,-3.995026592601093,-0.0,0.0,-0.299626994445082,-0.0,0.0,-0.299626994445082,0.015123246357695623,1.0,2.99626994445082e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,10,0.825,0.27499999999999997,0.07499999999999996,False,0,0.08880263775667578,-0.0,0.0,0.006660197831750679,-0.0,0.0,0.006660197831750679,0.00033616401214816845,1.0,6.660197831750679e+297,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,11,0.8999999999999999,0.3,0.07500000000000001,False,0,6.202564155155726,-0.0,0.0,0.4651923116366795,-0.0,0.0,0.4651923116366795,0.02347992024422516,1.0,4.651923116366795e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,12,0.975,0.325,0.07500000000000007,False,0,12.93206095692728,-0.0,0.0,0.9699045717695469,-0.0,0.0,0.9699045717695469,0.048954553675952646,1.0,9.69904571769547e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,13,1.05,0.35000000000000003,0.07500000000000001,False,0,18.099666767431135,-0.0,0.0,1.3574750075573354,-0.0,0.0,1.3574750075573354,0.06851662014540918,1.0,1.3574750075573355e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,14,1.125,0.375,0.07499999999999996,False,0,20.20747091193806,-0.0,0.0,1.5155603183953537,-0.0,0.0,1.5155603183953537,0.07649575135074001,1.0,1.5155603183953536e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,15,1.2,0.39999999999999997,0.07499999999999996,False,0,19.32795378338353,-0.0,0.0,1.449596533753764,-0.0,0.0,1.449596533753764,0.07316632314728891,1.0,1.449596533753764e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,16,1.275,0.425,0.07499999999999996,False,0,16.62314157631638,-0.0,0.0,1.246735618223728,-0.0,0.0,1.246735618223728,0.06292720698357247,1.0,1.2467356182237279e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,False,0,13.335455409555935,-0.0,0.0,1.000159155716696,-0.0,0.0,1.000159155716696,0.050481610766818945,1.0,1.000159155716696e+300,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,18,1.425,0.47500000000000003,0.07500000000000007,False,0,10.237705652770245,-0.0,0.0,0.7678279239577691,-0.0,0.0,0.7678279239577691,0.03875502230977947,1.0,7.67827923957769e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,19,1.5,0.5,0.07499999999999996,False,0,7.635355890507585,-0.0,0.0,0.5726516917880685,-0.0,0.0,0.5726516917880685,0.028903779608046902,1.0,5.726516917880685e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,20,1.575,0.525,0.07499999999999996,False,0,5.574391257316572,-0.0,0.0,0.41807934429874266,-0.0,0.0,0.41807934429874266,0.021101960230931766,1.0,4.180793442987426e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,21,1.65,0.5499999999999999,0.07499999999999996,False,0,4.019062907031427,-0.0,0.0,0.30142971802735685,-0.0,0.0,0.30142971802735685,0.015214236266332065,1.0,3.0142971802735686e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,22,1.7249999999999999,0.575,0.07499999999999996,False,0,2.9432902435574753,-0.0,0.0,0.2207467682668105,-0.0,0.0,0.2207467682668105,0.011141879139918454,1.0,2.207467682668105e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,23,1.7999999999999998,0.6,0.07500000000000007,False,0,2.3462824645857205,-0.0,0.0,0.1759711848439292,-0.0,0.0,0.1759711848439292,0.008881895255062245,1.0,1.759711848439292e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,24,1.875,0.625,0.07500000000000007,False,0,2.2062351263700686,-0.0,0.0,0.16546763447775528,-0.0,0.0,0.16546763447775528,0.008351743490491422,1.0,1.6546763447775529e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,25,1.95,0.65,0.07499999999999996,False,0,2.40418994971573,-0.0,0.0,0.18031424622867967,-0.0,0.0,0.18031424622867967,0.009101105100923495,1.0,1.8031424622867966e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,26,2.025,0.6749999999999999,0.07500000000000007,False,0,2.7008124619747202,-0.0,0.0,0.2025609346481042,-0.0,0.0,0.2025609346481042,0.010223975055391223,1.0,2.0256093464810422e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,27,2.1,0.7000000000000001,0.07499999999999996,False,0,2.837787068415092,-0.0,0.0,0.21283403013113175,-0.0,0.0,0.21283403013113175,0.010742494937532323,1.0,2.1283403013113175e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,28,2.175,0.725,0.07499999999999996,False,0,2.691257820142505,-0.0,0.0,0.20184433651068773,-0.0,0.0,0.20184433651068773,0.010187805783688298,1.0,2.0184433651068772e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,29,2.25,0.75,0.07499999999999996,False,0,2.3129843614661554,-0.0,0.0,0.17347382710996154,-0.0,0.0,0.17347382710996154,0.008755844675660889,1.0,1.7347382710996153e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10.801512660825933,27.623849716907724,FAIL,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,False,0,1.8339625298777025,-0.0,0.0,0.1375471897408276,-0.0,0.0,0.1375471897408276,0.006942498756201047,1.0,1.3754718974082761e+299,none,station_forward_identity_not_closed,diagnostic_station_forward_identity_localization_not_hard_gate
