benchmark,candidate_name,candidate_description,case_count,finite_count,pass_count,fail_count,not_evaluated_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,time_derivative_flipped_keep_gradient_end,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,8,8,0,8,0,0.0,30.45833828991548,76.57401154043555,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,pressure_gradient_flipped_keep_time_end,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,8,8,0,8,0,0.0,26.91851601948826,78.45708648810015,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,body_pressure_flipped_keep_end,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,8,8,0,8,0,0.0,43.35238859736572,136.64243620041947,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,current_default,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,8,8,0,8,0,0.0,39.19004240880539,155.8299141738862,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,body_pressure_and_end_flipped,Flip Eq. (30) body pressure and the currently assembled end term together.,8,8,0,8,0,0.0,47.92716202100371,162.4965808405529,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,all_terms_flipped,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",8,8,0,8,0,0.0,104.3978064207844,173.42593883172327,FAIL,diagnostic_pressure_sign_candidate_not_hard_gate
