benchmark,matrix_cell,coefficient,pair_status,omega_rad_s,speed_mps,pressure_gradient_integral_value,force_derivative_proxy_integral_value,pressure_gradient_minus_force_derivative_proxy_integral_value,reported_pressure_gradient_component_value,station_integral_closure_residual,peak_abs_residual_station_index,peak_abs_residual_x_over_l,peak_abs_residual_share,first_station_abs_residual_share,residual_abs_centroid_x_over_l,diagnostic_conclusion,remaining_blocker,gate_role,path_diagnostic_status,complex_residual_abs_sum_unprojected
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,1.808005346599764,2.1696064159197173,0.0,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,pressure_gradient_matches_section_force_derivative_proxy,"If this difference is large and distributed, audit panel-wise interpolation of body potential between changing sections and the relation between N_i(x), m_i, and the finite-difference pressure-gradient path.",diagnostic_section_force_derivative_not_hard_gate,INFO,3276.47036248505
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,1.808005346599764,2.1696064159197173,9.956304499465048,2.597689776426429,7.358614723038618,9.956304499465043,5.329070518200751e-15,0,0.024999999999999998,0.10333714237274252,0.10333714237274252,0.2428963669178562,difference_distributed_along_station_sweep,"If this difference is large and distributed, audit panel-wise interpolation of body potential between changing sections and the relation between N_i(x), m_i, and the finite-difference pressure-gradient path.",diagnostic_section_force_derivative_not_hard_gate,INFO,3276.47036248505
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,2.7120080198996463,2.1696064159197173,-1.7700096887937868,-0.46181151580914315,-1.308198172984644,-1.770009688793787,2.220446049250313e-16,0,0.024999999999999998,0.1033371423727425,0.1033371423727425,0.2428963669178562,difference_distributed_along_station_sweep,"If this difference is large and distributed, audit panel-wise interpolation of body potential between changing sections and the relation between N_i(x), m_i, and the finite-difference pressure-gradient path.",diagnostic_section_force_derivative_not_hard_gate,INFO,4771.425304641303
ma2005_wigley_iii_coefficients,35,B35,paired_ab_complex_reconstruction,2.7120080198996463,2.1696064159197173,1.5087701398728295,1.1527978462967776,0.35597229357605153,1.5087701398728288,6.661338147750939e-16,1,0.049999999999999996,0.21477814865413056,0.15964737296923046,0.29802251882406233,difference_distributed_along_station_sweep,"If this difference is large and distributed, audit panel-wise interpolation of body potential between changing sections and the relation between N_i(x), m_i, and the finite-difference pressure-gradient path.",diagnostic_section_force_derivative_not_hard_gate,INFO,4771.425304641303
ma2005_wigley_iii_coefficients,53,A53,paired_ab_complex_reconstruction,3.616010693199528,2.1696064159197173,0.0,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.0,pressure_gradient_matches_section_force_derivative_proxy,"If this difference is large and distributed, audit panel-wise interpolation of body potential between changing sections and the relation between N_i(x), m_i, and the finite-difference pressure-gradient path.",diagnostic_section_force_derivative_not_hard_gate,INFO,6720.57230010538
ma2005_wigley_iii_coefficients,53,B53,paired_ab_complex_reconstruction,3.616010693199528,2.1696064159197173,-0.07368122325428822,1.3744640775576784,-1.4481453008119674,-0.07368122325428837,1.5265566588595902e-16,0,0.024999999999999998,0.12284238127697253,0.12284238127697253,0.29550969176770414,difference_distributed_along_station_sweep,"If this difference is large and distributed, audit panel-wise interpolation of body potential between changing sections and the relation between N_i(x), m_i, and the finite-difference pressure-gradient path.",diagnostic_section_force_derivative_not_hard_gate,INFO,6720.57230010538
ma2005_wigley_iii_coefficients,55,A55,paired_ab_complex_reconstruction,1.808005346599764,2.1696064159197173,0.029472489301714845,-0.5497856310230717,0.5792581203247867,0.029472489301714807,3.8163916471489756e-17,0,0.024999999999999998,0.12284238127697256,0.12284238127697256,0.295509691767704,difference_distributed_along_station_sweep,"If this difference is large and distributed, audit panel-wise interpolation of body potential between changing sections and the relation between N_i(x), m_i, and the finite-difference pressure-gradient path.",diagnostic_section_force_derivative_not_hard_gate,INFO,4556.338329070694
ma2005_wigley_iii_coefficients,55,B55,paired_ab_complex_reconstruction,1.808005346599764,2.1696064159197173,0.9026721367854277,0.43329955518763136,0.46937258159779627,0.9026721367854277,0.0,1,0.049999999999999996,0.20501190281751708,0.15485910573133896,0.3149315403682075,difference_distributed_along_station_sweep,"If this difference is large and distributed, audit panel-wise interpolation of body potential between changing sections and the relation between N_i(x), m_i, and the finite-difference pressure-gradient path.",diagnostic_section_force_derivative_not_hard_gate,INFO,4556.338329070694
