benchmark,coefficient,endpoint_label,station_index,x_over_l,endpoint_forward_gradient_integral_value,endpoint_total_pressure_integral_value,end_term_component_value,end_to_endpoint_forward_ratio_abs,end_to_endpoint_pressure_ratio_abs,abs_endpoint_forward_plus_end_value,end_lever_minus_station_moment_lever_m,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,configured_end_station,0,0.024999999999999998,0.0,0.026412755042527828,0.0,,0.0,0.0,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,configured_end_station,0,0.024999999999999998,-0.2836065510365088,-0.2678516816464275,-0.15025922868638075,0.5298157892940838,0.5609792246319648,0.43386577972288953,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,configured_end_station,0,0.024999999999999998,0.0,0.012546058645200722,0.0,,0.0,0.0,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,configured_end_station,0,0.024999999999999998,-0.3031045014202688,-0.29562093845998016,-0.16058955065856947,0.5298157892940839,0.5432279306572507,0.4636940520788383,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,configured_end_station,0,0.024999999999999998,1.5952868495803607,1.5952868495803607,0.8452081613608908,0.5298157892940836,0.5298157892940836,2.4404950109412518,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,configured_end_station,0,0.024999999999999998,0.620917774241342,0.6314828762583531,0.5041558204826013,0.8119526310848416,0.7983681576130981,1.1250735947239434,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,configured_end_station,0,0.024999999999999998,0.7577612535506714,0.7577612535506714,0.4014738766464232,0.5298157892940837,0.5298157892940837,1.1592351301970947,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,configured_end_station,0,0.024999999999999998,0.2949359427646376,0.29995436622271787,0.23947401472923563,0.8119526310848413,0.7983681576130977,0.5344099574938732,0.0,diagnostic_eq30_eq32_endpoint_closure_not_hard_gate,INFO
