benchmark,source_row,coefficient,row_family,column_family,reference_value,computed_value,current_status,current_gate_error_ratio,station_count,panel_count,row_count,eq31_transport_integral_value,eq32_stokes_body_integral_value,eq32_boundary_proxy_integral_value,longitudinal_end_station_proxy_integral_value,eq32_stokes_plus_boundary_proxy_integral_value,eq31_minus_eq32_proxy_integral_value,normal_variation_integral_value,panel_length_variation_integral_value,lever_variation_integral_value,product_rule_residual_integral_value,section_interior_panel_integral_value,longitudinal_interior_station_integral_value,formula_decomposition_closure_residual_integral_value,formula_decomposition_closure_residual_norm,eq31_eq32_proxy_residual_norm,normal_variation_abs_share,panel_length_variation_abs_share,product_rule_residual_abs_share,boundary_proxy_abs_share,interior_distributed_abs_share,longitudinal_end_station_abs_share,dominant_formula_component,dominant_panel_source_counts,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,B33,heave_row_N3_m3,heave_radiation,2.1,10.801512660825933,FAIL,27.623849716907724,39,8,312,-8.327906403229772,0.0,-1.0218439030785473,-0.38746156446838975,-1.0218439030785473,-7.306062500151224,-6.632594278525439,-1.7045971962083462,0.0,0.009285071504012098,-7.306062500151224,-7.940444838761382,1.0925363943513355e-16,9.051308865532647e-17,0.8875415863558394,0.8012369224652277,0.19967268386517675,0.0013020303614400095,0.11245841364416076,0.8875415863558394,0.04539078667020227,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,A35,heave_row_N3_m3,pitch_radiation,-0.2,-3.0938284595059806,FAIL,48.23047432509968,39,8,312,1.480516693907515,0.0,0.18166113832507508,0.06888205590549161,0.18166113832507508,1.2988555555824401,1.179127871737856,0.3030395015481503,0.0,-0.00165067937849104,1.2988555555824401,1.4116346380020233,-9.18069034503537e-18,8.472627184374358e-17,0.8875415863558392,0.8012369224652277,0.19967268386517673,0.0013020303614400097,0.11245841364416076,0.8875415863558392,0.04539078667020232,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,heave_row_N3_m3,pitch_radiation,0.13,6.2073666527815625,FAIL,155.8299141738862,39,8,312,-0.6484532092569473,0.0,-0.005898450369916652,-0.25975082654515097,-0.005898450369916652,-0.6425547588870306,-0.6492021828744952,-0.00023644095185666736,0.0,0.0009854145694043672,-0.6425547588870306,-0.3887023827117963,9.881841057715343e-18,6.228935935588795e-17,0.8979184305636372,0.8479438143390621,0.15301518740266756,0.0016395859267670783,0.10208156943636272,0.8979184305636372,0.1622555485870076,interior_distributed_transport,boundary_proxy:76;interior_distributed_transport:233;normal_variation:2;panel_length_variation:1,panel_product_rule_closes_but_eq31_eq32_proxy_or_gate_remains_open,false,diagnostic-only formula transport identity; it remains outside matched_bie_station_sweep until all Ma 2005 Wigley III coefficients close under one documented derivation.,diagnostic_formula_transport_identity_not_hard_gate,INFO
