benchmark,candidate_name,candidate_order,candidate_class,row_count,pass_count,fail_count,pass_fraction,improved_row_count,worsened_row_count,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,median_forward_identity_residual_over_effective_tolerance,max_forward_identity_residual_over_effective_tolerance,median_abs_current_minus_eq31_direct_value,median_abs_current_minus_eq32_stokes_value,candidate_default_decision,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,eq31_direct_time_plus_gradient,1,equation_consistent_eq31_direct_gradient,8,2,6,0.25,6,0,37.937882169752214,142.90284185381952,-7.805136416161739,0.0,26.377591262308226,157.4300779904941,0.20003178269390254,1.5785369637707833,excluded_incomplete_gate1_pass,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_hybrid_eq30_gradient_plus_end,0,baseline_current_hybrid,8,0,8,0.0,1,1,39.19004240880539,155.8299141738862,0.0,3.552713678800501e-15,26.377591262308226,157.4300779904941,0.20003178269390254,1.5785369637707833,baseline_current_default_under_eq31_eq32_audit,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,8,0,8,0.0,4,2,76.8644435629867,156.97382356170056,-11.820191781248926,139.52396588861393,26.377591262308226,157.4300779904941,0.20003178269390254,1.5785369637707833,excluded_no_coefficients_pass,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,forward_identity_gradient_minus_body_end,3,diagnostic_eq31_eq32_forward_identity_residual,8,2,6,0.25,4,4,131.21823897488167,1822.2192676208306,41.79748059656492,1794.595417903923,26.377591262308226,157.4300779904941,0.20003178269390254,1.5785369637707833,identity_not_closed,"Keep diagnostic-only: Eq.31 direct-gradient, Eq.32 Stokes, and the current hybrid route are compared separately. No route may become the production default unless it passes all Wigley III coefficients and its Eq.30/Eq.32 derivation is documented.",diagnostic_eq31_eq32_forward_identity_not_hard_gate,INFO
