benchmark,matrix_cell,coefficient,pair_status,station_index,x_m,x_over_l,trapz_weight_m,time_density_value_per_m,pressure_gradient_density_value_per_m,force_derivative_proxy_density_value_per_m,pressure_gradient_minus_force_derivative_proxy_density_value_per_m,pressure_gradient_station_contribution_value,force_derivative_proxy_station_contribution_value,station_residual_contribution_value,station_abs_residual_share_of_total_abs,diagnostic_flags,gate_role
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,26,2.025,0.6749999999999999,0.07500000000000007,1.8051741139260482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,27,2.1,0.7000000000000001,0.07499999999999996,1.5553188049112574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,28,2.175,0.725,0.07499999999999996,1.3049155478764927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,29,2.25,0.75,0.07499999999999996,1.0743376784019472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,0.8751802352252522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,31,2.4,0.7999999999999999,0.07500000000000018,0.70969062511043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,32,2.475,0.8250000000000001,0.07499999999999996,0.5749441840421022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,33,2.55,0.85,0.07499999999999996,0.46685490856887585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,34,2.625,0.875,0.07499999999999996,0.3832770637130661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,0.3310090461824306,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,36,2.775,0.9249999999999999,0.07500000000000018,0.41131199082599973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,37,2.85,0.9500000000000001,0.07499999999999996,-0.07494561062799471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,A33,paired_ab_complex_reconstruction,38,2.925,0.975,0.03749999999999987,0.04548979332284989,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,0,0.075,0.024999999999999998,0.0375,-0.0,42.540982655476284,77.08823679902615,-34.547254143549864,1.5952868495803607,2.8908088799634806,-1.2955220303831199,0.10333714237274252,first_active_station;peak_abs_derivative_path_difference;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,1,0.15,0.049999999999999996,0.07499999999999998,-0.0,-12.771407798986884,-28.99588419694258,16.224476397955698,-0.957855584924016,-2.174691314770693,1.216835729846677,0.09706074008036762,near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,2,0.22499999999999998,0.075,0.075,-0.0,-30.50515976233564,-34.013687983152614,3.5085282208169737,-2.287886982175173,-2.551026598736446,0.263139616561273,0.020989296501935772,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,3,0.3,0.09999999999999999,0.07500000000000001,-0.0,18.337122957804763,2.842949940957058,15.494173016847704,1.3752842218353574,0.21322124557177938,1.162062976263578,0.09269179867881537,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,4,0.375,0.125,0.07499999999999998,-0.0,0.6384389381966683,-10.500359457106976,11.138798395303644,0.047882920364750114,-0.787526959283023,0.8354098796477731,0.06663635789136517,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,5,0.44999999999999996,0.15,0.07500000000000001,-0.0,-3.3297857530660306,-13.748394007733491,10.418608254667461,-0.24973393147995235,-1.031129550580012,0.7813956191000597,0.06232791758585618,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,6,0.525,0.17500000000000002,0.07500000000000001,-0.0,-5.254013231409192,-15.402668517542422,10.14865528613323,-0.39405099235568947,-1.1552001388156818,0.7611491464599924,0.06071296038969507,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,7,0.6,0.19999999999999998,0.07499999999999996,-0.0,-6.1403237794714,-16.0729582275594,9.932634448088,-0.46052428346035473,-1.2054718670669544,0.7449475836065996,0.05942064488445671,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-0.0,-5.893117530051002,-15.516016860282466,9.622899330231464,-0.44198381475382525,-1.163701264521185,0.7217174497673599,0.05756769634974636,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,9,0.75,0.25,0.07500000000000001,-0.0,-3.995026592601093,-13.119705400261061,9.124678807659969,-0.299626994445082,-0.9839779050195797,0.6843509105744977,0.054587159322979195,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,-0.0,0.08880263775667578,-8.283380999778096,8.372183637534771,0.006660197831750679,-0.6212535749833569,0.6279137728151075,0.05008545853906625,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,-0.0,6.202564155155726,-1.1471288036937874,7.349692958849514,0.4651923116366795,-0.08603466027703408,0.5512269719137136,0.04396854606902976,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,-0.0,12.93206095692728,6.8173503603759995,6.114710596551281,0.9699045717695469,0.5113012770282004,0.4586032947413465,0.03658043078378269,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,-0.0,18.099666767431135,13.309845307797952,4.789821459633183,1.3574750075573354,0.9982383980848465,0.35923660947248875,0.028654460354936448,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,-0.0,20.20747091193806,16.68740484097899,3.5200660709590714,1.5155603183953537,1.2515553630734233,0.2640049553219302,0.021058320133038547,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,-0.0,19.32795378338353,16.908019308923915,2.419934474459616,1.449596533753764,1.268101448169293,0.1814950855844711,0.014476931352104589,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,-0.0,16.62314157631638,15.082154026724263,1.5409875495921188,1.246735618223728,1.131161552004319,0.11557406621940884,0.009218750013830285,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-0.0,13.335455409555935,12.459637421957243,0.8758179875986922,1.000159155716696,0.9344728066467941,0.06568634906990198,0.005239462893405821,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,18,1.425,0.47500000000000003,0.07500000000000007,-0.0,10.237705652770245,9.853064815632601,0.38464083713764374,0.7678279239577691,0.7389798611724457,0.028848062785323307,0.002301061889579128,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,19,1.5,0.5,0.07499999999999996,-0.0,7.635355890507585,7.614808587861522,0.020547302646062526,0.5726516917880685,0.5711106440896139,0.0015410476984546887,0.00012292146461709007,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,20,1.575,0.525,0.07499999999999996,-0.0,5.574391257316572,5.8315419393815215,-0.2571506820649496,0.41807934429874266,0.43736564545361384,-0.019286301154871212,0.0015383692454038278,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,21,1.65,0.5499999999999999,0.07499999999999996,-0.0,4.019062907031427,4.498021722399265,-0.4789588153678386,0.30142971802735685,0.3373516291799447,-0.035921911152587874,0.0028653064633553356,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,22,1.7249999999999999,0.575,0.07499999999999996,-0.0,2.9432902435574753,3.608350675976124,-0.6650604324186489,0.2207467682668105,0.27062630069820914,-0.049879532431398636,0.003978634267473611,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,23,1.7999999999999998,0.6,0.07500000000000007,-0.0,2.3462824645857205,3.172001480187001,-0.8257190156012806,0.1759711848439292,0.2379001110140253,-0.0619289261700961,0.004939752555761452,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,24,1.875,0.625,0.07500000000000007,-0.0,2.2062351263700686,3.1681691785520365,-0.9619340521819679,0.16546763447775528,0.23761268839140295,-0.07214505391364766,0.005754640625878879,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,25,1.95,0.65,0.07499999999999996,-0.0,2.40418994971573,3.472115030437225,-1.0679250807214946,0.18031424622867967,0.2604086272827917,-0.08009438105411205,0.006388717647509108,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,26,2.025,0.6749999999999999,0.07500000000000007,-0.0,2.7008124619747202,3.8371604661693266,-1.1363480041946064,0.2025609346481042,0.28778703496269975,-0.08522610031459556,0.006798048551500534,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,27,2.1,0.7000000000000001,0.07499999999999996,-0.0,2.837787068415092,4.002068528396448,-1.164281459981356,0.21283403013113175,0.3001551396297334,-0.08732110949860165,0.006965156680303113,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,28,2.175,0.725,0.07499999999999996,-0.0,2.691257820142505,3.8478490120744886,-1.1565911919319838,0.20184433651068773,0.28858867590558646,-0.08674433939489873,0.006919150689725658,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,29,2.25,0.75,0.07499999999999996,-0.0,2.3129843614661554,3.4378825012099212,-1.1248981397437658,0.17347382710996154,0.2578411875907439,-0.08436736048078239,0.006729551282919424,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,30,2.3249999999999997,0.7749999999999999,0.07499999999999996,-0.0,1.8339625298777025,2.917176426332142,-1.0832138964544396,0.1375471897408276,0.2187882319749105,-0.08124104223408292,0.006480180923955982,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,31,2.4,0.7999999999999999,0.07500000000000018,-0.0,1.3580650088171715,2.401888409465195,-1.0438234006480236,0.1018548756612881,0.18014163070989006,-0.07828675504860196,0.006244532599700366,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,32,2.475,0.8250000000000001,0.07499999999999996,-0.0,0.9260506200750462,1.9426857323324327,-1.0166351122573865,0.06945379650562843,0.14570142992493237,-0.07624763341930393,0.006081882334262739,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,33,2.55,0.85,0.07499999999999996,-0.0,0.5198115140213724,1.5333369626322926,-1.0135254486109202,0.038985863551602905,0.11500027219742187,-0.07601440864581897,0.0060632791912383485,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,34,2.625,0.875,0.07499999999999996,-0.0,0.018972632290134257,1.0867668990915607,-1.0677942668014264,0.0014229474217600684,0.081507517431867,-0.08008457001010694,0.006387935070889487,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,35,2.6999999999999997,0.8999999999999999,0.07499999999999996,-0.0,-1.6971389688307699,-0.22427941690346254,-1.4728595519273073,-0.12728542266230766,-0.01682095626775968,-0.11046446639454799,0.008811183463678112,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,36,2.775,0.9249999999999999,0.07500000000000018,-0.0,2.9104361689162275,3.2476372544833954,-0.3372010855671679,0.21828271266871757,0.24357279408625523,-0.02529008141753765,0.002017259979198876,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,37,2.85,0.9500000000000001,0.07499999999999996,-0.0,1.5525701599973973,2.926577580025172,-1.3740074200277745,0.11644276199980473,0.21949331850188777,-0.10305055650208303,0.008219813927592516,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,33,B33,paired_ab_complex_reconstruction,38,2.925,0.975,0.03749999999999987,-0.0,-3.5113863675333485,-6.780510506452215,3.2691241389188663,-0.13167698878250012,-0.25426914399195716,0.12259215520945706,0.009778546948302113,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,0,0.075,0.024999999999999998,0.0375,0.42012985040216755,-7.562841360973568,-13.70457543093799,6.141734069964421,-0.2836065510365088,-0.5139215786601746,0.2303150276236658,0.1033371423727425,first_active_station;peak_abs_derivative_path_difference;near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,1,0.15,0.049999999999999996,0.07499999999999998,-0.22804866587116426,2.2704724975976647,5.154823857234235,-2.8843513596365704,0.17028543731982482,0.38661178929256756,-0.21632635197274272,0.09706074008036765,near_aft_startup_region,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,2,0.22499999999999998,0.075,0.075,0.9351546647905759,5.423139513304118,6.046877863671576,-0.6237383503674581,0.40673546349780887,0.4535158397753682,-0.046780376277559356,0.020989296501935633,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,3,0.3,0.09999999999999999,0.07500000000000001,0.4828026299567824,-3.2599329702764,-0.5054133228368083,-2.754519647439592,-0.24449497277073004,-0.037905999212760624,-0.20658897355796943,0.09269179867881533,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,4,0.375,0.125,0.07499999999999998,0.320934729319189,-0.11350025567940904,1.8667305701523502,-1.9802308258317594,-0.008512519175955677,0.14000479276142624,-0.1485173119373819,0.06663635789136514,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,5,0.44999999999999996,0.15,0.07500000000000001,0.16588945536567032,0.5919619116561807,2.444158934708174,-1.852197023051993,0.04439714337421356,0.18331192010311306,-0.13891477672889951,0.06232791758585616,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,6,0.525,0.17500000000000002,0.07500000000000001,-0.009646487052642972,0.9340467966949686,2.7382521808964344,-1.8042053842014658,0.07005350975212266,0.2053689135672326,-0.13531540381510995,0.06071296038969513,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,7,0.6,0.19999999999999998,0.07499999999999996,-0.20924074176436047,1.0916131163504696,2.8574147960105596,-1.76580167966009,0.08187098372628518,0.21430610970079184,-0.13243512597450666,0.05942064488445671,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-0.42868200661549427,1.0476653386757275,2.758402997383544,-1.7107376587078165,0.07857490040067958,0.20688022480376583,-0.12830532440308626,0.05756769634974636,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,9,0.75,0.25,0.07500000000000001,-0.6566287836029445,0.7102269497957473,2.3323920711575155,-1.622165121361768,0.05326702123468106,0.1749294053368137,-0.12166238410213262,0.054587159322979036,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,10,0.825,0.27499999999999997,0.07499999999999996,-0.8721780168797135,-0.015787135601185963,1.4726010666272151,-1.4883882022284012,-0.0011840351700889466,0.11044507999704106,-0.11162911516713002,0.05008545853906613,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,11,0.8999999999999999,0.3,0.07500000000000001,-1.045347539982944,-1.1026780720276836,0.20393400954556873,-1.3066120815732525,-0.08270085540207628,0.015295050715917658,-0.09799590611799396,0.043968546069029925,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,12,0.975,0.325,0.07500000000000007,-1.1467494572556105,-2.299033059009293,-1.2119733974001778,-1.0870596616091153,-0.17242747942569714,-0.09089800480501342,-0.08152947462068372,0.036580430783782626,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,13,1.05,0.35000000000000003,0.07500000000000001,-1.1642856880547634,-3.217718536432198,-2.3661947213863046,-0.8515238150458933,-0.24132889023241488,-0.17746460410397288,-0.063864286128442,0.028654460354936233,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,14,1.125,0.375,0.07499999999999996,-1.111767536714318,-3.592439273233434,-2.966649749507372,-0.6257895237260618,-0.2694329454925074,-0.22249873121305278,-0.04693421427945461,0.021058320133038697,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,15,1.2,0.39999999999999997,0.07499999999999996,-1.0194854094370749,-3.436080672601518,-3.0058700993642504,-0.43021057323726763,-0.2577060504451137,-0.22544025745231866,-0.032265792992795056,0.014476931352104669,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,16,1.275,0.425,0.07499999999999996,-0.9170519692647205,-2.9552251691229103,-2.6812718269732025,-0.2739533421497078,-0.22164188768421814,-0.20109538702299007,-0.02054650066122807,0.009218750013830206,none,diagnostic_section_force_derivative_not_hard_gate
ma2005_wigley_iii_coefficients,35,A35,paired_ab_complex_reconstruction,17,1.3499999999999999,0.44999999999999996,0.07500000000000007,-0.8234906149873406,-2.370747628365498,-2.2150466527923944,-0.15570097557310358,-0.1778060721274125,-0.16612849895942974,-0.011677573167982779,0.00523946289340591,none,diagnostic_section_force_derivative_not_hard_gate
