benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,max_abs_error,median_rel_error,max_rel_error,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_default,0,8,0,8,0.0,39.19004240880539,155.8299141738862,2.2743337999429216,9.486101731065332,9.265492439409332,46.748974252165866,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_a_normalized_by_2pi,3,8,0,8,0.0,179.7798715913986,674.0331234400672,10.382927384649832,50.36687354346484,42.052657194961306,157.96932092171562,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_removed,1,8,0,8,0.0,133.7150764181619,747.5987389082127,9.799944131078869,50.81130588288632,23.860341379689558,160.40388723728364,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_opposite_sign,2,8,0,8,0.0,3567.118852599114,12912.092616524184,126.79891108320271,674.6092263660905,794.0354016050496,2926.216307418177,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
