benchmark,source_row,coefficient,row_family,column_family,zero_mi_residual_integral_value,eq31_row_measure_transport_integral_value,eq32_stokes_body_integral_value,eq32_boundary_proxy_integral_value,eq32_stokes_plus_boundary_proxy_integral_value,eq31_minus_eq32_boundary_proxy_integral_value,eq31_eq32_boundary_proxy_residual_norm,eq31_eq32_boundary_proxy_residual_abs_centroid_x_over_l,normal_variation_integral_value,panel_length_variation_integral_value,lever_variation_integral_value,product_rule_residual_integral_value,waterline_contour_integral_value,boundary_integral_value,section_endpoint_panel_integral_value,section_interior_panel_integral_value,mapping_residual_integral_value,decomposition_closure_residual,configured_end_station_abs_share,bow_station_abs_share,interior_station_abs_share,section_endpoint_panel_abs_share,waterline_contour_abs_share,boundary_abs_share,normal_variation_abs_share,panel_length_variation_abs_share,lever_variation_abs_share,product_rule_residual_abs_share,mapping_residual_abs_share,peak_abs_residual_station_index,peak_abs_residual_x_over_l,residual_abs_centroid_x_over_l,dominant_decomposition_component,residual_source_class,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,1,B33,heave_row_N3_m3,heave_radiation,-8.327906403229772,-8.327906403229772,0.0,-1.0218439030785478,-1.0218439030785478,-7.306062500151224,0.88739149459972,0.2461707677428602,-6.6325942785254375,-1.7045971962083462,0.0,0.0092850715040121,-1.0218439030785478,-1.0218439030785478,-1.0218439030785478,-7.306062500151224,-0.48248852058282443,-5.016806739997771e-16,0.03504192287033453,0.002263212405051371,0.962694864724614,0.11410821700433968,0.11410821700433968,0.11410821700433968,0.7985390013103645,0.2023686937266925,0.0,0.0012415553394983273,0.059260403962818425,2,0.075,0.25273787619568966,normal_variation,panel_normal_variation_dominant,zero_mi_nonzero_transport_source_localized,false,diagnostic-only; zero-m_i localization does not modify the default route.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,A35,heave_row_N3_m3,pitch_radiation,1.4805166939075145,1.4805166939075145,0.0,0.18166113832507508,0.18166113832507508,1.29885555558244,0.88739149459972,0.24617076774286023,1.1791278717378557,0.30303950154815035,0.0,-0.00165067937849104,0.18166113832507508,0.18166113832507508,0.18166113832507508,1.29885555558244,0.08577573699250216,1.499671833113738e-17,0.03504192287033459,0.0022632124050513715,0.9626948647246144,0.11410821700433972,0.11410821700433972,0.11410821700433972,0.7985390013103648,0.20236869372669247,0.0,0.0012415553394983278,0.05926040396281841,2,0.075,0.25273787619568955,normal_variation,panel_normal_variation_dominant,zero_mi_nonzero_transport_source_localized,false,diagnostic-only; zero-m_i localization does not modify the default route.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,heave_row_N3_m3,pitch_radiation,-0.6484532092569474,-0.6484532092569474,0.0,-0.005898450369916637,-0.005898450369916637,-0.642554758887031,0.8976801351832916,0.2975742242819112,-0.6492021828744949,-0.00023644095185667956,0.0,0.0009854145694043674,-0.005898450369916637,-0.005898450369916637,-0.005898450369916637,-0.642554758887031,0.013649746467074597,-8.576992096426001e-17,0.13555408124254453,0.006972602885723787,0.8574733158717318,0.10783135395017443,0.10783135395017443,0.10783135395017443,0.8403650571658385,0.16061391262452784,0.0,0.0015345452793882092,0.06468487221954049,2,0.075,0.3057578484142723,normal_variation,panel_normal_variation_dominant,zero_mi_nonzero_transport_source_localized,false,diagnostic-only; zero-m_i localization does not modify the default route.,diagnostic_zero_mi_boundary_not_hard_gate,INFO
