benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,end_term_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,base_time_plus_pressure_gradient_value,end_term_component_value,candidate_end_contribution_value,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,-0.2,-3.2440876881923613,-778.0944320129379,16.220438440961804,-2.9435692308196,-0.15025922868638075,-0.3005184573727615,3.044087688192361,15.220438440961805,0.3,0.0,0.06,50.73479480320602,48.23047432509968,2.5043204781063437,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.13,6.2073666527815625,2691.8250603537153,47.748974252165866,5.703210832298962,0.5041558204826013,0.5041558204826013,6.077366652781563,46.748974252165866,0.3,0.0,0.039,155.8299141738862,155.8299141738862,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.13,5.703210832298962,2473.197847268094,43.870852556145856,5.703210832298962,0.5041558204826013,0.0,5.573210832298962,42.870852556145856,0.3,0.0,0.039,142.90284185381952,155.8299141738862,-12.927072320066685,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.13,5.199055011816361,2254.5706341824725,39.992730860125846,5.703210832298962,0.5041558204826013,-0.5041558204826013,5.069055011816361,38.99273086012585,0.3,0.0,0.039,129.97576953375284,155.8299141738862,-25.85414464013337,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.13,5.9552887425402625,2582.5114538109046,45.809913404155864,5.703210832298962,0.5041558204826013,0.25207791024130066,5.825288742540263,44.809913404155864,0.3,0.0,0.039,149.36637801385288,155.8299141738862,-6.463536160033328,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.13,6.711522473264164,2910.4522734393368,51.62709594818588,5.703210832298962,0.5041558204826013,1.0083116409652026,6.581522473264164,50.627095948185875,0.3,0.0,0.039,168.75698649395292,155.8299141738862,12.927072320066713,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.15,1.5067324721629993,361.3897834482954,10.04488314775333,1.5067324721629993,0.0,0.0,1.3567324721629994,9.04488314775333,0.3,0.0,0.045,30.149610492511098,30.149610492511098,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.15,1.5067324721629993,361.3897834482954,10.04488314775333,1.5067324721629993,0.0,0.0,1.3567324721629994,9.04488314775333,0.3,0.0,0.045,30.149610492511098,30.149610492511098,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.15,1.5067324721629993,361.3897834482954,10.04488314775333,1.5067324721629993,0.0,-0.0,1.3567324721629994,9.04488314775333,0.3,0.0,0.045,30.149610492511098,30.149610492511098,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.15,1.5067324721629993,361.3897834482954,10.04488314775333,1.5067324721629993,0.0,0.0,1.3567324721629994,9.04488314775333,0.3,0.0,0.045,30.149610492511098,30.149610492511098,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.15,1.5067324721629993,361.3897834482954,10.04488314775333,1.5067324721629993,0.0,0.0,1.3567324721629994,9.04488314775333,0.3,0.0,0.045,30.149610492511098,30.149610492511098,0.0,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,-0.1,0.3277926533921348,142.14731114769836,-3.277926533921348,-0.07368122325428837,0.4014738766464232,0.4014738766464232,0.4277926533921348,4.277926533921348,0.3,0.0,0.03,14.25975511307116,14.259755113071163,-3.552713678800501e-15,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,-0.1,-0.07368122325428837,-31.951868534225255,0.7368122325428837,-0.07368122325428837,0.4014738766464232,0.0,0.026318776745711633,0.2631877674571163,0.3,0.0,0.03,0.8772925581903878,14.259755113071163,-13.382462554880776,PASS,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,-0.1,-0.4751550999007116,-206.0510482161489,4.751550999007116,-0.07368122325428837,0.4014738766464232,-0.4014738766464232,0.3751550999007116,3.751550999007116,0.3,0.0,0.03,12.505169996690388,14.259755113071163,-1.7545851163807757,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,-0.1,0.12705571506892321,55.09772130673655,-1.2705571506892321,-0.07368122325428837,0.4014738766464232,0.2007369383232116,0.22705571506892322,2.270557150689232,0.3,0.0,0.03,7.568523835630774,14.259755113071163,-6.691231277440389,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,-0.1,0.729266530038558,316.246490829622,-7.292665300385581,-0.07368122325428837,0.4014738766464232,0.8029477532928464,0.829266530038558,8.292665300385579,0.3,0.0,0.03,27.642217667951932,14.259755113071163,13.38246255488077,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.063,-0.10190115501066863,-73.32297608792662,-1.6174786509629941,0.05868839564790084,-0.16058955065856947,-0.16058955065856947,0.16490115501066863,2.617478650962994,0.15,0.0,0.00945,17.449857673086626,17.449857673086623,3.552713678800501e-15,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.063,0.05868839564790084,42.229235088447055,0.9315618356809657,0.05868839564790084,-0.16058955065856947,-0.0,0.004311604352099159,0.06843816431903427,0.15,0.0,0.00945,0.4562544287935618,17.449857673086623,-16.993603244293062,PASS,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.063,0.21927794630647032,157.78144626482074,3.480602322324926,0.05868839564790084,-0.16058955065856947,0.16058955065856947,0.15627794630647032,2.4806023223249256,0.15,0.0,0.00945,16.537348815499506,17.449857673086623,-0.9125088575871168,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.063,-0.021606379681383896,-15.546870499739784,-0.3429584076410142,0.05868839564790084,-0.16058955065856947,-0.08029477532928474,0.0846063796813839,1.3429584076410144,0.15,0.0,0.00945,8.953056050940095,17.449857673086623,-8.496801622146528,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.063,-0.2624907056692381,-188.87518726430028,-4.1665191376069535,0.05868839564790084,-0.16058955065856947,-0.32117910131713895,0.3254907056692381,5.166519137606954,0.15,0.0,0.00945,34.443460917379696,17.449857673086623,16.993603244293073,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.09,1.7448391403798629,2269.948910906953,19.387101559776255,1.5053651256506273,0.23947401472923563,0.23947401472923563,1.6548391403798628,18.387101559776255,0.15,0.0,0.0135,122.58067706517502,122.58067706517504,-1.4210854715202004e-14,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.09,1.5053651256506273,1958.4051322599428,16.72627917389586,1.5053651256506273,0.23947401472923563,0.0,1.4153651256506272,15.72627917389586,0.15,0.0,0.0135,104.84186115930572,122.58067706517504,-17.738815905869316,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.09,1.2658911109213917,1646.8613536129324,14.065456788015466,1.5053651256506273,0.23947401472923563,-0.23947401472923563,1.1758911109213916,13.065456788015464,0.15,0.0,0.0135,87.10304525343642,122.58067706517504,-35.47763181173862,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.09,1.625102133015245,2114.177021583448,18.056690366836058,1.5053651256506273,0.23947401472923563,0.11973700736461781,1.535102133015245,17.056690366836055,0.15,0.0,0.0135,113.71126911224037,122.58067706517504,-8.869407952934665,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.09,1.9843131551090987,2581.492689553964,22.047923945656652,1.5053651256506273,0.23947401472923563,0.47894802945847126,1.8943131551090986,21.047923945656652,0.15,0.0,0.0135,140.31949297104435,122.58067706517504,17.738815905869316,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
