benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,station_index,x_m,x_over_l,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,total_density_sign,pressure_gradient_density_sign,stokes_body_forward_density_sign
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,11,0.8999999999999999,0.3,9.665968342885114,9.665968342885114,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,12,0.975,0.325,9.484480221371562,9.484480221371562,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,13,1.05,0.35000000000000003,8.81379954783811,8.81379954783811,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,14,1.125,0.375,7.820749557896817,7.820749557896817,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,15,1.2,0.39999999999999997,6.72787394271574,6.72787394271574,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,16,1.275,0.425,5.70724714428133,5.70724714428133,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,17,1.3499999999999999,0.44999999999999996,4.842604689375209,4.842604689375209,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,18,1.425,0.47500000000000003,4.149792466536674,4.149792466536674,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,19,1.5,0.5,3.6109715874211337,3.6109715874211337,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,20,1.575,0.525,3.1979413930539846,3.1979413930539846,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,21,1.65,0.5499999999999999,2.8820288449984433,2.8820288449984433,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,22,1.7249999999999999,0.575,2.6356886777540773,2.6356886777540773,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,23,1.7999999999999998,0.6,2.430985010501429,2.430985010501429,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,24,1.875,0.625,2.239188492730701,2.239188492730701,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,25,1.95,0.65,2.0349638631824236,2.0349638631824236,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,26,2.025,0.6749999999999999,1.8051741139260482,1.8051741139260482,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,27,2.1,0.7000000000000001,1.5553188049112574,1.5553188049112574,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,28,2.175,0.725,1.3049155478764927,1.3049155478764927,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,29,2.25,0.75,1.074337678401947,1.074337678401947,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,30,2.3249999999999997,0.7749999999999999,0.8751802352252522,0.8751802352252522,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,31,2.4,0.7999999999999999,0.70969062511043,0.70969062511043,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,32,2.475,0.8250000000000001,0.5749441840421022,0.5749441840421022,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,33,2.55,0.85,0.46685490856887585,0.46685490856887585,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,34,2.625,0.875,0.3832770637130661,0.3832770637130661,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,35,2.6999999999999997,0.8999999999999999,0.33100904618243066,0.33100904618243066,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,36,2.775,0.9249999999999999,0.41131199082599973,0.41131199082599973,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,37,2.85,0.9500000000000001,-0.07494561062799471,-0.07494561062799471,0.0,0.0,negative,zero,zero
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,38,2.925,0.975,0.04548979332284989,0.04548979332284989,0.0,0.0,positive,zero,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,0,0.075,0.024999999999999998,42.540982655476284,-0.0,42.540982655476284,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,1,0.15,0.049999999999999996,-12.771407798986884,-0.0,-12.771407798986884,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,2,0.22499999999999998,0.075,-30.50515976233564,-0.0,-30.50515976233564,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,3,0.3,0.09999999999999999,18.337122957804763,-0.0,18.337122957804763,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,4,0.375,0.125,0.6384389381966683,-0.0,0.6384389381966683,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,5,0.44999999999999996,0.15,-3.3297857530660306,-0.0,-3.3297857530660306,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,6,0.525,0.17500000000000002,-5.254013231409192,-0.0,-5.254013231409192,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,7,0.6,0.19999999999999998,-6.1403237794714,-0.0,-6.1403237794714,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,8,0.6749999999999999,0.22499999999999998,-5.893117530051002,-0.0,-5.893117530051002,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,9,0.75,0.25,-3.995026592601093,-0.0,-3.995026592601093,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,10,0.825,0.27499999999999997,0.08880263775667578,-0.0,0.08880263775667578,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,11,0.8999999999999999,0.3,6.202564155155726,-0.0,6.202564155155726,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,12,0.975,0.325,12.93206095692728,-0.0,12.93206095692728,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,13,1.05,0.35000000000000003,18.099666767431135,-0.0,18.099666767431135,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,14,1.125,0.375,20.20747091193806,-0.0,20.20747091193806,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,15,1.2,0.39999999999999997,19.32795378338353,-0.0,19.32795378338353,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,16,1.275,0.425,16.62314157631638,-0.0,16.62314157631638,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,17,1.3499999999999999,0.44999999999999996,13.335455409555935,-0.0,13.335455409555935,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,18,1.425,0.47500000000000003,10.237705652770245,-0.0,10.237705652770245,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,19,1.5,0.5,7.635355890507585,-0.0,7.635355890507585,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,20,1.575,0.525,5.574391257316572,-0.0,5.574391257316572,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,21,1.65,0.5499999999999999,4.019062907031427,-0.0,4.019062907031427,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,22,1.7249999999999999,0.575,2.9432902435574753,-0.0,2.9432902435574753,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,23,1.7999999999999998,0.6,2.3462824645857205,-0.0,2.3462824645857205,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,24,1.875,0.625,2.2062351263700686,-0.0,2.2062351263700686,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,25,1.95,0.65,2.40418994971573,-0.0,2.40418994971573,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,26,2.025,0.6749999999999999,2.7008124619747202,-0.0,2.7008124619747202,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,27,2.1,0.7000000000000001,2.837787068415092,-0.0,2.837787068415092,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,28,2.175,0.725,2.691257820142505,-0.0,2.691257820142505,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,29,2.25,0.75,2.3129843614661554,-0.0,2.3129843614661554,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,30,2.3249999999999997,0.7749999999999999,1.8339625298777025,-0.0,1.8339625298777025,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,31,2.4,0.7999999999999999,1.3580650088171715,-0.0,1.3580650088171715,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,32,2.475,0.8250000000000001,0.9260506200750462,-0.0,0.9260506200750462,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,33,2.55,0.85,0.5198115140213724,-0.0,0.5198115140213724,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,34,2.625,0.875,0.018972632290134257,-0.0,0.018972632290134257,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,35,2.6999999999999997,0.8999999999999999,-1.6971389688307699,-0.0,-1.6971389688307699,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,36,2.775,0.9249999999999999,2.9104361689162275,-0.0,2.9104361689162275,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,37,2.85,0.9500000000000001,1.5525701599973973,-0.0,1.5525701599973973,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,38,2.925,0.975,-3.5113863675333485,-0.0,-3.5113863675333485,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,0,0.075,0.024999999999999998,-7.1427115105714005,0.42012985040216755,-7.562841360973568,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,1,0.15,0.049999999999999996,2.042423831726501,-0.22804866587116426,2.2704724975976647,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,2,0.22499999999999998,0.075,6.358294178094695,0.9351546647905759,5.423139513304118,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,3,0.3,0.09999999999999999,-2.7771303403196175,0.4828026299567824,-3.2599329702764,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,4,0.375,0.125,0.20743447363977988,0.320934729319189,-0.11350025567940904,0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,5,0.44999999999999996,0.15,0.7578513670218511,0.16588945536567032,0.5919619116561807,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,6,0.525,0.17500000000000002,0.9244003096423256,-0.009646487052642972,0.9340467966949686,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,7,0.6,0.19999999999999998,0.8823723745861093,-0.20924074176436047,1.0916131163504696,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,8,0.6749999999999999,0.22499999999999998,0.6189833320602333,-0.42868200661549427,1.0476653386757275,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,9,0.75,0.25,0.05359816619280269,-0.6566287836029445,0.7102269497957473,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,10,0.825,0.27499999999999997,-0.8879651524808996,-0.8721780168797135,-0.015787135601185963,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,11,0.8999999999999999,0.3,-2.1480256120106276,-1.045347539982944,-1.1026780720276836,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,12,0.975,0.325,-3.445782516264904,-1.1467494572556105,-2.299033059009293,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,13,1.05,0.35000000000000003,-4.382004224486962,-1.1642856880547634,-3.217718536432198,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,14,1.125,0.375,-4.704206809947752,-1.111767536714318,-3.592439273233434,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,15,1.2,0.39999999999999997,-4.455566082038593,-1.0194854094370749,-3.436080672601518,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,16,1.275,0.425,-3.872277138387631,-0.9170519692647205,-2.9552251691229103,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,17,1.3499999999999999,0.44999999999999996,-3.1942382433528382,-0.8234906149873406,-2.370747628365498,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,18,1.425,0.47500000000000003,-2.56714204156345,-0.7471054810709618,-1.8200365604924889,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,19,1.5,0.5,-2.0468951316832245,-0.689498528926321,-1.357396602756903,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,20,1.575,0.525,-1.640145733281877,-0.649142843092264,-0.9910028901896129,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,21,1.65,0.5499999999999999,-1.3376563666587595,-0.6231562942976165,-0.714500072361143,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,22,1.7249999999999999,0.575,-1.130826713050479,-0.6075751141958177,-0.5232515988546612,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,23,1.7999999999999998,0.6,-1.0139782991405608,-0.5968614165475444,-0.4171168825930163,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,24,1.875,0.625,-0.9758687144947764,-0.5836491364734305,-0.3922195780213459,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,25,1.95,0.65,-0.9874286732188678,-0.5600171266027381,-0.4274115466161297,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,26,2.025,0.6749999999999999,-1.0009638678837074,-0.5208194301993135,-0.4801444376843937,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,27,2.1,0.7000000000000001,-0.9714965133933469,-0.4670010345639969,-0.5044954788293499,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,28,2.175,0.725,-0.8836997205606857,-0.4052538858686842,-0.4784458346920016,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,29,2.25,0.75,-0.7549824930118012,-0.3437852731955962,-0.4111972198162051,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,30,2.3249999999999997,0.7749999999999999,-0.6143605977015469,-0.2883228146121773,-0.32603778308936954,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,31,2.4,0.7999999999999999,-0.48260183468748086,-0.2411680553422059,-0.2414337793452749,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,32,2.475,0.8250000000000001,-0.36697791143506026,-0.20234669008838566,-0.1646312213466746,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,33,2.55,0.85,-0.2634758688287705,-0.17106493300274897,-0.09241093582602146,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,34,2.625,0.875,-0.15040551642661668,-0.14703260401948134,-0.0033729124071353246,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,35,2.6999999999999997,0.8999999999999999,0.1681193357490947,-0.1335942587097073,0.301713594458802,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,36,2.775,0.9249999999999999,-0.6926544016449466,-0.175243527170951,-0.5174108744739957,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,37,2.85,0.9500000000000001,-0.24227424648869353,0.03373822639973186,-0.27601247288842534,0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,38,2.925,0.975,0.6026388135109076,-0.021607651828353704,0.6242464653392612,0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,0,0.075,0.024999999999999998,16.83954336688942,0.281736053786964,16.557807313102455,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,1,0.15,0.049999999999999996,1.1462565177084576,-0.3194183537390813,1.4656748714475387,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,2,0.22499999999999998,0.075,-3.8486956515306097,1.7315302636340917,-5.580225915164703,-0.0,negative,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,3,0.3,0.09999999999999999,8.898150529041704,1.381266045418549,7.516884483623153,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,4,0.375,0.125,5.1230531214380814,1.5893827665862394,3.533670354851843,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,5,0.44999999999999996,0.15,4.9571931992224565,1.906284018273897,3.0509091809485587,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,6,0.525,0.17500000000000002,5.283792126084688,2.2768024669729137,3.006989659111774,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,7,0.6,0.19999999999999998,5.731354067775449,2.676417444151019,3.0549366236244295,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,8,0.6749999999999999,0.22499999999999998,6.1322784628034155,3.080450378350883,3.051828084452533,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,9,0.75,0.25,6.312501460123225,3.452218287165141,2.8602831729580847,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,10,0.825,0.27499999999999997,6.070862542262945,3.7364356483639343,2.334426893899011,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,11,0.8999999999999999,0.3,5.274638008330749,3.8663873371540447,1.4082506711767038,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,12,0.975,0.325,4.01185571267778,3.793792088548625,0.21806362412915398,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,13,1.05,0.35000000000000003,2.617194218227098,3.5255198191352446,-0.9083256009081462,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,14,1.125,0.375,1.4718200588339876,3.1282998231587267,-1.6564797643247395,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,15,1.2,0.39999999999999997,0.767582562720824,2.6911495770862963,-1.9235670143654728,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,16,1.275,0.425,0.46754496043512006,2.2828988577125315,-1.815353897277412,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,17,1.3499999999999999,0.44999999999999996,0.42885550461773886,1.9370418757500838,-1.508186371132345,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,18,1.425,0.47500000000000003,0.5196364875877214,1.6599169866146697,-1.1402804990269486,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,19,1.5,0.5,0.6584804401458405,1.4443886349684536,-0.7859081948226129,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,20,1.575,0.525,0.8032125767006573,1.2791765572215938,-0.47596398052093675,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,21,1.65,0.5499999999999999,0.9271828148992688,1.1528115379993773,-0.2256287231001085,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,22,1.7249999999999999,0.575,1.001141512331036,1.0542754711016311,-0.053133958770595006,-0.0,positive,negative,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,23,1.7999999999999998,0.6,0.9878417054802388,0.9723940042005719,0.015447701279666935,-0.0,positive,positive,zero
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,24,1.875,0.625,0.85552039904373,0.8956753970922804,-0.040154998048550564,-0.0,positive,negative,zero
