benchmark,candidate_name,candidate_order,use_free_surface_marching,time_step_scale,free_surface_velocity_scale,history_rhs_scale,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,median_heave_free_surface_potential_norm_max,median_selected_body_pressure_to_body_potential_gain_max,median_selected_forward_to_time_norm_ratio_max,max_abs_selected_pressure_gradient_component_value,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,free_surface_marching_disabled,1,False,1.0,1.0,1.0,8,1,7,0.125,5.553146033814751,21.467522707071097,-35.934853584588076,-6.805404583940932,8,0,0.0,80216.7962113143,25.061173408835906,0.5168474835946075,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_zero,2,True,1.0,0.0,1.0,8,1,7,0.125,5.553146033814751,21.467522707071097,-35.934853584588076,-6.805404583940932,8,0,0.0,80216.7962113143,25.061173408835906,0.5168474835946075,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_time_step_quarter,5,True,0.25,1.0,1.0,8,0,8,0.0,10.386426281895526,61.17094699675429,-31.711659660086305,43.72108932366767,6,2,0.7235295040907026,80182.40679725,25.052417590704344,3.2804451075154213,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_time_step_half,4,True,0.5,1.0,1.0,8,0,8,0.0,35.62117800100674,147.58059773567902,-10.570458208471777,130.1307400625924,5,3,1.9089910354404247,80368.84575473916,25.110807138885605,9.421481414570817,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_half,3,True,1.0,0.5,1.0,8,0,8,0.0,54.52744074054982,154.45148930142938,1.8233171117915052,137.00163162834275,4,4,2.6398025818891653,80620.16796732406,25.189515545444856,12.386926306216182,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_marching,0,True,1.0,1.0,1.0,8,0,8,0.0,39.19004240880539,155.8299141738862,0.0,0.0,0,0,3.8059792696370134,81110.78023803601,25.343166725280874,9.956304499465043,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,outer_history_rhs_disabled,7,True,1.0,1.0,0.0,8,0,8,0.0,34.55098135643255,164.59049965212162,-3.57404109240398,8.760585478235413,6,2,3.700053560454694,81104.03025596551,25.341055007614102,8.566435538191964,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_surface_velocity_flipped,6,True,1.0,-1.0,1.0,8,0,8,0.0,4787.143710445872,17389.501422426038,4685.113516196378,17372.05156475295,0,8,395.95078487884814,79131.60462227016,24.723315297663213,705.6051404297109,FAIL,diagnostic_free_surface_marching_candidate_not_hard_gate,INFO
