benchmark,coefficient,source_row,station_index,x_m,x_over_l,body_normal_velocity_norm,inner_free_surface_normal_derivative_norm,body_potential_norm,free_surface_potential_norm,control_potential_norm,inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,body_potential_to_inner_free_surface_normal_derivative_gain,body_potential_to_body_normal_velocity_gain,free_surface_potential_to_body_potential_ratio,control_potential_to_body_potential_ratio,time_derivative_density_value_per_m,station_trapezoid_weight_m,station_time_derivative_contribution_value,station_abs_contribution_share,coefficient_reference_value,coefficient_computed_value,coefficient_gate_error_ratio,coefficient_status,coefficient_time_component_value,station_integral_time_component_value,required_global_scale_to_reference_from_time_integral,diagnostic_flags,failure_source,gate_role
ma2005_wigley_iii_coefficients,A33,0,0,0.075,0.024999999999999998,0.45431786104139943,4.94001873510704,14.730066178264186,1.3370490120471827,1.1995637297163666,10.87348563356809,2.9817834644193946,32.42237966277517,0.09077006144209616,0.08143641143218035,0.7043401344674087,0.0375,0.026412755042527828,0.0024877501121844314,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,peak_free_normal_to_body_velocity_station|peak_body_potential_to_body_velocity_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,1,0.15,0.049999999999999996,0.8714896660775344,4.4315455105278385,7.014048138464829,1.4387991118837318,1.3913686536554395,5.085023590094497,1.582754396136031,8.048343441677488,0.20513105748353805,0.19836884865748436,-0.7985458843477021,0.07499999999999998,-0.05989094132607765,0.005640975194101579,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,2,0.22499999999999998,0.075,1.2440363637319745,5.652394705287151,18.617150086026378,1.5196704195887871,0.9466758908566385,4.543592832230867,3.2936748151384796,14.965117281762522,0.08162744633666666,0.050849667456201716,4.328825659085228,0.075,0.32466192443139213,0.030579079600963528,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,3,0.3,0.09999999999999999,1.5703671514212967,4.41718189429109,11.700412078233127,1.5873303968455352,1.032656393038662,2.8128338588165316,2.648840903145764,7.450749378986565,0.13566448653535262,0.08825812169126636,3.45316511354637,0.07500000000000001,0.2589873835159778,0.02439336189499465,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,4,0.375,0.125,1.8527440548546934,3.436504463771898,11.310926224666943,1.657424037557816,0.9870938107323063,1.8548187779997574,3.291404490786577,6.104958855503673,0.14653300752181503,0.0872690521647684,3.973456916465597,0.07499999999999998,0.2980092687349197,0.028068733857319863,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,5,0.44999999999999996,0.15,2.0953403577709504,2.594235921929815,11.833014731929344,1.7405540156887218,0.9056613871181571,1.2380976256714666,4.5612716375952935,5.6472995845493354,0.1470930320903039,0.07653682579084319,4.765710045684741,0.07500000000000001,0.3574282534263556,0.033665256658292224,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,6,0.525,0.17500000000000002,2.302923608664771,2.437379049349669,12.665761964479998,1.8396000484624895,0.804228052397162,1.0583846725002117,5.196467889497705,5.499861965383895,0.145241956514064,0.0634962234923211,5.692006167432283,0.07500000000000001,0.4269004625574213,0.040208667059109256,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,7,0.6,0.19999999999999998,2.4801316742599075,3.234059581952775,13.625757596599298,1.9481524146157443,0.6912396699021803,1.303987048557753,4.21320549337927,5.493965396278946,0.1429757135193688,0.050730365999957255,6.691043610377543,0.07499999999999996,0.5018282707783154,0.04726592644031098,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,8,0.6749999999999999,0.22499999999999998,2.631144229310742,4.443478953947439,14.597778892458553,2.052119881878375,0.5734337371643891,1.6888009803671837,3.285213915436771,5.548072481105533,0.14057754244644252,0.03928225940321881,7.701125945877207,0.07500000000000001,0.5775844459407906,0.054401207593513794,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,9,0.75,0.25,2.7595752934474778,5.572892251686752,15.444481906304967,2.1335063481790386,0.4569486877662606,2.019474614415995,2.7713584273283542,5.596687991437447,0.13814036373133812,0.029586533917963183,8.630545717912852,0.07500000000000001,0.6472909288434641,0.06096668364407696,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,10,0.825,0.27499999999999997,2.8684748780043114,6.28148021466692,15.97135745287293,2.174845296935436,0.34781284666951484,2.1898327445130508,2.5426104846403343,5.567891695807602,0.1361715999001841,0.021777287728724035,9.341089120909837,0.07499999999999996,0.7005816840682374,0.06598600412296536,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,11,0.8999999999999999,0.3,2.960377446889284,6.305133419679557,15.954417400604333,2.1634645005999498,0.25217876811333556,2.12984105331058,2.5303853762725255,5.389318655081963,0.13560285194230912,0.015806203497207197,9.665968342885114,0.07500000000000001,0.7249476257163836,0.0682809700956954,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,peak_abs_time_contribution_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,12,0.975,0.325,3.0373653715499573,5.538977637336021,15.24933898978631,2.094942341209694,0.17575210139991665,1.8236125588372991,2.7530963271988402,5.020581037968647,0.13737922296912952,0.01152522752085397,9.484480221371562,0.07500000000000007,0.7113360166028678,0.06699892730823771,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,13,1.05,0.35000000000000003,3.1011322882208208,4.140239383370261,13.911738986168432,1.974532525366068,0.12217098082854654,1.3350734501383028,3.3601291369881903,4.4860191998290615,0.1419328329354958,0.008781862637734467,8.81379954783811,0.07500000000000001,0.6610349660878584,0.062261199499827564,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A33,0,14,1.125,0.375,3.1530398903471624,2.4822112079577905,12.194007517459175,1.815420371507211,0.09149012223729529,0.787243832707898,4.912558398884859,3.867381302339491,0.14887807547337678,0.007502875663009168,7.820749557896817,0.07499999999999996,0.5865562168422609,0.05524623583955206,1.0,10.486101731065332,63.24067820710222,FAIL,10.486101731065332,10.48610173106533,0.09536432371597882,background_station,free_normal_to_body_potential_scale_suspect,diagnostic_free_normal_to_body_potential_not_hard_gate
