time_s,x_from_transom_m,side,status,common_width_m,elevation_rms_over_beam,elevation_max_over_beam,potential_rms_over_speed_beam
0.020217501995165796,1.0092886363636364,left,COMPARED,0.8914242065370972,0.0004942622192340442,0.0038793175003797305,0.0002560195201333738
0.020217501995165796,1.0092886363636364,right,COMPARED,0.8914242065370972,0.0004942622192340442,0.0038793175003797335,0.0002560195201333738
0.021772694456332394,1.0024227272727273,left,COMPARED,0.8888277003441469,0.0007911518173724834,0.0070996802125520035,0.0001511694841514143
0.021772694456332394,1.0024227272727273,right,COMPARED,0.8888277003441469,0.0007911518173724835,0.0070996802125520035,0.00015116948415141437
0.023327886917498996,0.9955568181818182,left,COMPARED,0.8869384756582478,0.000573809209556383,0.0038563458774501175,0.00026133460602495895
0.023327886917498996,0.9955568181818182,right,COMPARED,0.8869384756582478,0.0005738092095563823,0.0038563458774501175,0.00026133460602495895
0.024883079378665594,0.9886909090909091,left,COMPARED,0.8843081979879172,0.0008955783336924831,0.007519899360251915,0.00017106467240145522
0.024883079378665594,0.9886909090909091,right,COMPARED,0.8843081979879172,0.0008955783336924829,0.007519899360251915,0.00017106467240145522
0.026438271839832193,0.981825,left,COMPARED,0.8825289981406346,0.000728158587111288,0.004628807628112275,0.00023113712292021827
0.026438271839832193,0.981825,right,COMPARED,0.8825289981406346,0.0007281585871112899,0.004628807628112275,0.00023113712292021827
0.027993464300998794,0.9749590909090908,left,COMPARED,0.8799837521429514,0.0009569738610671187,0.007217880170642477,0.00015726053017330158
0.027993464300998794,0.9749590909090908,right,COMPARED,0.8799837521429514,0.0009569738610671195,0.007217880170642477,0.00015726053017330158
0.029548656762165393,0.9680931818181818,left,COMPARED,0.8782553773163955,0.0008797818272065061,0.004763994172064239,0.00022441207717968496
0.029548656762165393,0.9680931818181818,right,COMPARED,0.8782553773163955,0.0008797818272065067,0.004763994172064239,0.00022441207717968498
0.031103849223331995,0.9612272727272727,left,COMPARED,0.8758638425071656,0.001017646255620207,0.006341335679351308,0.00013391221370625633
0.031103849223331995,0.9612272727272727,right,COMPARED,0.8758638425071656,0.0010176462556202063,0.006341335679351308,0.0001339122137062564
0.03265904168449859,0.9543613636363636,left,COMPARED,0.8725720141171055,0.0016043246801406802,0.01311547521052365,0.000361823675937508
0.03265904168449859,0.9543613636363636,right,COMPARED,0.8725720141171055,0.0016043246801406804,0.01311547521052365,0.000361823675937508
0.03421423414566519,0.9474954545454546,left,COMPARED,0.8715122841466033,0.0010326847633298879,0.0029560869490205246,0.00048638175796728
0.03421423414566519,0.9474954545454546,right,COMPARED,0.8715122841466033,0.0010326847633298877,0.0029560869490205307,0.00048638175796728
0.03576942660683179,0.9406295454545455,left,COMPARED,0.8687967467495331,0.0014191392619714584,0.008335732676746645,0.0002593116751880349
0.03576942660683179,0.9406295454545455,right,COMPARED,0.8687967467495331,0.001419139261971459,0.008335732676746645,0.00025931167518803496
0.03732461906799839,0.9337636363636364,left,COMPARED,0.8672813180003107,0.001351881908158041,0.004057772489772838,0.00029411409811844446
0.03732461906799839,0.9337636363636364,right,COMPARED,0.8672813180003107,0.001351881908158041,0.0040577724897728484,0.0002941140981184444
0.03887981152916499,0.9268977272727272,left,COMPARED,0.8648244296741092,0.001555435114167984,0.0065512054255787945,0.00019929265754015243
0.03887981152916499,0.9268977272727272,right,COMPARED,0.8648244296741092,0.0015554351141679843,0.006551205425578788,0.00019929265754015243
0.04043500399033159,0.9200318181818181,left,COMPARED,0.8615556537684108,0.0020786441738115174,0.013076337821640291,0.0003998922803571128
0.04043500399033159,0.9200318181818181,right,COMPARED,0.8615556537684108,0.0020786441738115183,0.013076337821640284,0.0003998922803571128
0.04199019645149819,0.913165909090909,left,COMPARED,0.8604550424555066,0.0018253190523208297,0.005384090606048086,0.00037754439776852423
0.04199019645149819,0.913165909090909,right,COMPARED,0.8604550424555066,0.0018253190523208297,0.005384090606048115,0.0003775443977685242
0.04354538891266479,0.9063,left,COMPARED,0.8577844060347277,0.002129597843558642,0.00889159551176817,0.0002718747458037066
0.04354538891266479,0.9063,right,COMPARED,0.8577844060347277,0.002129597843558642,0.00889159551176817,0.0002718747458037067
0.04510058137383139,0.8994340909090909,left,COMPARED,0.8541587561179352,0.0028252795951995424,0.017727530526496844,0.0005473609128612693
0.04510058137383139,0.8994340909090909,right,COMPARED,0.8541587561179352,0.002825279595199542,0.017727530526496844,0.0005473609128612693
0.04665577383499799,0.8925681818181818,left,COMPARED,0.8538666689973294,0.002354432608599391,0.007096679176492448,0.0004607877537285028
0.04665577383499799,0.8925681818181818,right,COMPARED,0.8538666689973294,0.0023544326085993906,0.007096679176492451,0.0004607877537285028
0.04821096629616459,0.8857022727272728,left,COMPARED,0.8511477165890564,0.0027030453893928134,0.009089128180108891,0.0003189979112107086
0.04821096629616459,0.8857022727272728,right,COMPARED,0.8511477165890564,0.0027030453893928134,0.009089128180108891,0.00031899791121070884
0.04976615875733119,0.8788363636363636,left,COMPARED,0.8475629749431771,0.0033630649714660277,0.017662424811251635,0.0005656451646637442
0.04976615875733119,0.8788363636363636,right,COMPARED,0.8475629749431771,0.0033630649714660264,0.017662424811251642,0.0005656451646637438
0.05132135121849779,0.8719704545454545,left,COMPARED,0.847451896818531,0.003032718834309015,0.009208553838204422,0.0004970820692430342
0.05132135121849779,0.8719704545454545,right,COMPARED,0.847451896818531,0.003032718834309014,0.009208553838204401,0.0004970820692430343
0.052876543679664385,0.8651045454545454,left,COMPARED,0.8448139543092347,0.003365448341744632,0.009171656736017572,0.00035204947140092194
0.052876543679664385,0.8651045454545454,right,COMPARED,0.8448139543092347,0.0033654483417446318,0.00917165673601757,0.00035204947140092183
0.05443173614083099,0.8582386363636363,left,COMPARED,0.8414599781830338,0.003918552157630392,0.015196501224082663,0.0005289618952570095
0.05443173614083099,0.8582386363636363,right,COMPARED,0.8414599781830338,0.003918552157630392,0.015196501224082663,0.0005289618952570094
0.05598692860199759,0.8513727272727273,left,COMPARED,0.8409455387155942,0.003879196457639349,0.011708861389347956,0.0005039140628633931
0.05598692860199759,0.8513727272727273,right,COMPARED,0.8409455387155942,0.003879196457639349,0.011708861389347954,0.0005039140628633931
0.057542121063164184,0.8445068181818182,left,COMPARED,0.8377009885256257,0.004140895853601114,0.0118678021987956,0.0007700369810067819
0.057542121063164184,0.8445068181818182,right,COMPARED,0.8377009885256257,0.004140895853601113,0.0118678021987956,0.0007700369810067819
0.059097313524330786,0.8376409090909092,left,COMPARED,0.8353575550401663,0.004611457652820773,0.01263459330359255,0.0005155415113034838
0.059097313524330786,0.8376409090909092,right,COMPARED,0.8353575550401663,0.004611457652820772,0.01263459330359253,0.0005155415113034837
0.06065250598549739,0.830775,left,COMPARED,0.8313436142200373,0.005434618271692665,0.02253865846373738,0.0008476203973193656
0.06065250598549739,0.830775,right,COMPARED,0.8313436142200373,0.005434618271692666,0.022538658463737378,0.0008476203973193656
0.06220769844666399,0.8239090909090909,left,COMPARED,0.8320005803020358,0.005061589876704665,0.0144342337140112,0.0006401320314087258
0.06220769844666399,0.8239090909090909,right,COMPARED,0.8320005803020358,0.005061589876704664,0.0144342337140112,0.0006401320314087258
0.06376289090783059,0.8170431818181818,left,COMPARED,0.8293060341521697,0.005507569154000542,0.01501533465618802,0.0005232265805543235
0.06376289090783059,0.8170431818181818,right,COMPARED,0.8293060341521697,0.005507569154000542,0.015015334656188022,0.0005232265805543234
0.06531808336899718,0.8101772727272727,left,COMPARED,0.8258768095431432,0.006127186547627493,0.017051132603423665,0.0006954386250896952
0.06531808336899718,0.8101772727272727,right,COMPARED,0.8258768095431432,0.006127186547627491,0.01705113260342362,0.0006954386250896952
0.06687327583016378,0.8033113636363636,left,COMPARED,0.825814365071254,0.006121346943021618,0.017423727532667188,0.0006210758598988092
0.06687327583016378,0.8033113636363636,right,COMPARED,0.825814365071254,0.006121346943021615,0.01742372753266713,0.000621075859898809
0.06842846829133038,0.7964454545454546,left,COMPARED,0.8231628068841871,0.006455901539917542,0.01731090506377691,0.0007403723674406898
0.06842846829133038,0.7964454545454546,right,COMPARED,0.8231628068841871,0.0064559015399175395,0.01731090506377686,0.0007403723674406897
0.06998366075249698,0.7895795454545455,left,COMPARED,0.8205021561611907,0.006995023565265713,0.0194914262671652,0.0006407883471042659
0.06998366075249698,0.7895795454545455,right,COMPARED,0.8205021561611907,0.006995023565265711,0.019491426267165143,0.0006407883471042658
0.07153885321366359,0.7827136363636363,left,COMPARED,0.8169839347052705,0.007639051914604974,0.021419335053042554,0.0008172734605664365
0.07153885321366359,0.7827136363636363,right,COMPARED,0.8169839347052705,0.007639051914604973,0.021419335053042558,0.0008172734605664365
0.07309404567483019,0.7758477272727272,left,COMPARED,0.8172312633241036,0.00760499108069337,0.020275864579455672,0.0007286382757220295
0.07309404567483019,0.7758477272727272,right,COMPARED,0.8172312633241036,0.007604991080693368,0.020275864579455672,0.0007286382757220293
0.07464923813599678,0.7689818181818182,left,COMPARED,0.8146213502642325,0.008010783666047929,0.022197598527113574,0.0008296703253868563
0.07464923813599678,0.7689818181818182,right,COMPARED,0.8146213502642325,0.00801078366604793,0.022197598527113636,0.0008296703253868567
0.07620443059716338,0.7621159090909091,left,COMPARED,0.8104954872181853,0.008589607817003474,0.024226852018848635,0.0011132850104470459
0.07620443059716338,0.7621159090909091,right,COMPARED,0.8104954872181853,0.008589607817003473,0.02422685201884867,0.0011132850104470457
0.07775962305832998,0.75525,left,COMPARED,0.8084909483364671,0.009132105078123707,0.024039094539351425,0.0009125678785667474
0.07775962305832998,0.75525,right,COMPARED,0.8084909483364671,0.009132105078123705,0.024039094539351453,0.0009125678785667475
0.07931481551949658,0.7483840909090909,left,COMPARED,0.8087197921034031,0.00921691142287254,0.025785307792520994,0.000828574824181338
0.07931481551949658,0.7483840909090909,right,COMPARED,0.8087197921034031,0.00921691142287254,0.02578530779252094,0.0008285748241813374
0.08087000798066318,0.7415181818181817,left,COMPARED,0.8058750251637371,0.0096961981745135,0.02796992841974551,0.0009078284478634363
0.08087000798066318,0.7415181818181817,right,COMPARED,0.8058750251637371,0.009696198174513499,0.027969928419745528,0.0009078284478634363
0.08242520044182979,0.7346522727272726,left,COMPARED,0.8022164238307266,0.010190031099368713,0.02833043731952754,0.0010831663741260242
0.08242520044182979,0.7346522727272726,right,COMPARED,0.8022164238307266,0.01019003109936872,0.028330437319527627,0.0010831663741260242
0.08398039290299639,0.7277863636363636,left,COMPARED,0.8004963910016615,0.01070313850353161,0.029459105583327008,0.0009909621325292065
0.08398039290299639,0.7277863636363636,right,COMPARED,0.8004963910016615,0.010703138503531603,0.02945910558332701,0.0009909621325292065
0.08553558536416297,0.7209204545454546,left,COMPARED,0.796649796365031,0.011438793566420281,0.03251749215582409,0.0012250671996331054
0.08553558536416297,0.7209204545454546,right,COMPARED,0.796649796365031,0.011438793566420281,0.03251749215582409,0.0012250671996331054
0.08709077782532958,0.7140545454545455,left,COMPARED,0.7938145453290011,0.01210381273070532,0.03295515988204694,0.0013641801937677395
0.08709077782532958,0.7140545454545455,right,COMPARED,0.7938145453290011,0.01210381273070532,0.03295515988204695,0.0013641801937677395
0.08864597028649618,0.7071886363636364,left,COMPARED,0.7940206671484762,0.012031456023733183,0.033863439183407736,0.0009975953923748644
0.08864597028649618,0.7071886363636364,right,COMPARED,0.7940206671484762,0.012031456023733187,0.033863439183407805,0.0009975953923748648
0.09020116274766278,0.7003227272727273,left,COMPARED,0.7930854393724776,0.012092070782563184,0.03438015692243318,0.001043329827504466
0.09020116274766278,0.7003227272727273,right,COMPARED,0.7930854393724776,0.012092070782563188,0.034380156922433174,0.001043329827504466
0.09175635520882938,0.6934568181818181,left,COMPARED,0.7933566536607467,0.012133575258177551,0.035070854547686936,0.0010670825064356055
0.09175635520882938,0.6934568181818181,right,COMPARED,0.7933566536607467,0.012133575258177551,0.03507085454768699,0.001067082506435606
0.09331154766999598,0.686590909090909,left,COMPARED,0.7935061762982053,0.012153029141097046,0.03544949184252958,0.0011004171563236485
0.09331154766999598,0.686590909090909,right,COMPARED,0.7935061762982053,0.012153029141097053,0.03544949184252963,0.001100417156323649
0.09486674013116257,0.679725,left,COMPARED,0.7936126014195245,0.012114125704228824,0.03556706463106034,0.001133001721547785
0.09486674013116257,0.679725,right,COMPARED,0.7936126014195245,0.012114125704228824,0.035567064631060276,0.0011330017215477849
0.09642193259232917,0.6728590909090909,left,COMPARED,0.7936958794869968,0.012015543474212501,0.035103738261449476,0.0011652538138603044
0.09642193259232917,0.6728590909090909,right,COMPARED,0.7936958794869968,0.012015543474212501,0.035103738261449476,0.0011652538138603044
0.09797712505349578,0.6659931818181819,left,COMPARED,0.7937631731534044,0.011887907700345294,0.03442515401481817,0.0011977777235547245
0.09797712505349578,0.6659931818181819,right,COMPARED,0.7937631731534044,0.0118879077003453,0.03442515401481827,0.0011977777235547243
0.09953231751466238,0.6591272727272728,left,COMPARED,0.793818622628846,0.011739098280450076,0.03374564953533067,0.0012310212373941708
0.09953231751466238,0.6591272727272728,right,COMPARED,0.793818622628846,0.011739098280450081,0.03374564953533077,0.0012310212373941708
0.10108750997582898,0.6522613636363637,left,COMPARED,0.7938650539043912,0.011573087998545112,0.03305668885806206,0.0012649174008910575
0.10108750997582898,0.6522613636363637,right,COMPARED,0.7938650539043912,0.011573087998545114,0.03305668885806214,0.0012649174008910577
0.10264270243699558,0.6453954545454545,left,COMPARED,0.7939044581574146,0.011393356658719628,0.03235216341803166,0.0012992354816666217
0.10264270243699558,0.6453954545454545,right,COMPARED,0.7939044581574146,0.011393356658719626,0.032352163418031585,0.0012992354816666219
0.10419789489816218,0.6385295454545454,left,COMPARED,0.7939382961990896,0.011202365281690703,0.03162805699437344,0.0013336903640375824
0.10419789489816218,0.6385295454545454,right,COMPARED,0.7939382961990896,0.011202365281690704,0.03162805699437354,0.001333690364037582
0.10575308735932877,0.6316636363636363,left,COMPARED,0.7939676657814386,0.011001857850321836,0.03088200385140036,0.0013679817103972797
0.10575308735932877,0.6316636363636363,right,COMPARED,0.7939676657814386,0.011001857850321836,0.030882003851400275,0.0013679817103972797
0.10730827982049537,0.6247977272727273,left,COMPARED,0.7939934056402312,0.010792828251745755,0.03011283225546345,0.0014018281320316204
0.10730827982049537,0.6247977272727273,right,COMPARED,0.7939934056402312,0.010792828251745762,0.03011283225546353,0.0014018281320316208
0.10886347228166197,0.6179318181818182,left,COMPARED,0.7940161633852474,0.01057576689874083,0.02932015531235029,0.0014349888196440743
0.10886347228166197,0.6179318181818182,right,COMPARED,0.7940161633852474,0.010575766898740832,0.02932015531235029,0.0014349888196440743
0.11041866474282858,0.6110659090909091,left,COMPARED,0.7940364425242386,0.010350731245226934,0.028504037765930842,0.0014672764339108573
0.11041866474282858,0.6110659090909091,right,COMPARED,0.7940364425242386,0.010350731245226933,0.028504037765930763,0.0014672764339108575
0.11197385720399518,0.6042000000000001,left,COMPARED,0.7940546367114525,0.010117543382326635,0.02767777306683569,0.0014985601021886526
0.11197385720399518,0.6042000000000001,right,COMPARED,0.7940546367114525,0.010117543382326639,0.027677773066835602,0.0014985601021886526
0.11352904966516178,0.597334090909091,left,COMPARED,0.7940710555781655,0.009875874239954218,0.027229339496687214,0.00152876424847029
0.11352904966516178,0.597334090909091,right,COMPARED,0.7940710555781655,0.009875874239954216,0.027229339496687214,0.0015287642484702894
0.11508424212632837,0.5904681818181818,left,COMPARED,0.794085944545563,0.009625367989739926,0.026757186562681674,0.0015578644277453445
0.11508424212632837,0.5904681818181818,right,COMPARED,0.794085944545563,0.00962536798973993,0.026757186562681754,0.0015578644277453443
0.11663943458749497,0.5836022727272727,left,COMPARED,0.7940995000565754,0.00936576400384453,0.026260366203606972,0.0015858825397734293
0.11663943458749497,0.5836022727272727,right,COMPARED,0.7940995000565754,0.009365764003844531,0.02626036620360696,0.0015858825397734293
0.11819462704866157,0.5767363636363637,left,COMPARED,0.7941118812155914,0.009096776899160507,0.025737413136882926,0.0016128818962243099
0.11819462704866157,0.5767363636363637,right,COMPARED,0.7941118812155914,0.009096776899160506,0.025737413136882964,0.0016128818962243096
0.11974981950982817,0.5698704545454546,left,COMPARED,0.7941232186109677,0.008817329195063355,0.02518649248021327,0.0016389586447394307
0.11974981950982817,0.5698704545454546,right,COMPARED,0.7941232186109677,0.008817329195063357,0.025186492480213346,0.0016389586447394307
0.12130501197099477,0.5630045454545455,left,COMPARED,0.7941336209663667,0.008528660674032365,0.024605671018649876,0.0016642388307148404
0.12130501197099477,0.5630045454545455,right,COMPARED,0.7941336209663667,0.008528660674032367,0.024605671018649876,0.0016642388307148408
0.12286020443216138,0.5561386363636364,left,COMPARED,0.7941431801551511,0.008231017352954204,0.023993256992529414,0.0016888618372018491
0.12286020443216138,0.5561386363636364,right,COMPARED,0.7941431801551511,0.008231017352954206,0.023993256992529452,0.0016888618372018491
0.12441539689332798,0.5492727272727272,left,COMPARED,0.7941519749953466,0.007924795710683531,0.02334813079852812,0.0017129654010312547
0.12441539689332798,0.5492727272727272,right,COMPARED,0.7941519749953466,0.007924795710683531,0.023348130798528127,0.0017129654010312547
0.12597058935449457,0.5424068181818182,left,COMPARED,0.7941600741222705,0.007608572691831461,0.02260089963276636,0.0017365959437549514
0.12597058935449457,0.5424068181818182,right,COMPARED,0.7941600741222705,0.0076085726918314585,0.02260089963276636,0.0017365959437549514
0.12752578181566118,0.535540909090909,left,COMPARED,0.7941675381242991,0.007282389434991927,0.021724724835892696,0.0017597790766708417
0.12752578181566118,0.535540909090909,right,COMPARED,0.7941675381242991,0.007282389434991924,0.021724724835892696,0.0017597790766708421
0.12908097427682777,0.528675,left,COMPARED,0.7941744210435981,0.006950951389588804,0.020844464534951333,0.0017826634285273235
0.12908097427682777,0.528675,right,COMPARED,0.7941744210435981,0.006950951389588804,0.020844464534951337,0.0017826634285273235
0.13063616673799436,0.521809090909091,left,COMPARED,0.7941807713095916,0.006615607802323104,0.019959056494619706,0.0018052868766671502
0.13063616673799436,0.521809090909091,right,COMPARED,0.7941807713095916,0.006615607802323104,0.019959056494619726,0.0018052868766671505
0.13219135919916097,0.5149431818181819,left,COMPARED,0.7941866322014087,0.006277592374769448,0.019066051906355803,0.001827660305800346
0.13219135919916097,0.5149431818181819,right,COMPARED,0.7941866322014087,0.006277592374769447,0.019066051906355765,0.001827660305800346
0.13374655166032756,0.5080772727272728,left,COMPARED,0.7941920420122923,0.005941954746213127,0.01816228999210836,0.0018493507423381253
0.13374655166032756,0.5080772727272728,right,COMPARED,0.7941920420122923,0.005941954746213127,0.018162289992108414,0.0018493507423381257
0.13530174412149418,0.5012113636363636,left,COMPARED,0.7941970341612596,0.005612231225745668,0.01724464625728123,0.001870023616270896
0.13530174412149418,0.5012113636363636,right,COMPARED,0.7941970341612596,0.005612231225745669,0.0172446462572812,0.0018700236162708965
0.13685693658266077,0.49434545454545464,left,COMPARED,0.7942016374937455,0.005289440383025276,0.016310762203740416,0.0018896721910321007
0.13685693658266077,0.49434545454545464,right,COMPARED,0.7942016374937455,0.0052894403830252784,0.01631076220374039,0.001889672191032101
0.13841212904382738,0.4874795454545454,left,COMPARED,0.7942058768978666,0.004975353379825708,0.015351425118307574,0.0019082313585208634
0.13841212904382738,0.4874795454545454,right,COMPARED,0.7942058768978666,0.0049753533798257065,0.01535142511830761,0.001908231358520863
0.13996732150499397,0.4806136363636364,left,COMPARED,0.7942097741826102,0.004672634230439496,0.014356882300627968,0.0019254028051237662
0.13996732150499397,0.4806136363636364,right,COMPARED,0.7942097741826102,0.004672634230439496,0.014356882300627916,0.001925402805123766
0.14152251396616056,0.4737477272727274,left,COMPARED,0.7942133490248904,0.004383933466527009,0.013343731301234748,0.0019410250645854534
0.14152251396616056,0.4737477272727274,right,COMPARED,0.7942133490248904,0.0043839334665270084,0.013343731301234719,0.0019410250645854538
0.14307770642732717,0.4668818181818182,left,COMPARED,0.7942166197736285,0.00410323402681621,0.012550074956542813,0.0019551240060755285
0.14307770642732717,0.4668818181818182,right,COMPARED,0.7942166197736285,0.004103234026816208,0.012550074956542824,0.001955124006075528
0.14463289888849376,0.46001590909090917,left,COMPARED,0.7942196039877769,0.0038464330710278206,0.013053343652428249,0.001966468383452741
0.14463289888849376,0.46001590909090917,right,COMPARED,0.7942196039877769,0.003846433071027821,0.013053343652428249,0.0019664683834527403
0.14618809134966038,0.45314999999999994,left,COMPARED,0.7942223186994312,0.0036202287578734923,0.013511677726360333,0.001975659577696501
0.14618809134966038,0.45314999999999994,right,COMPARED,0.7942223186994312,0.0036202287578734928,0.013511677726360343,0.0019756595776965007
0.14774328381082696,0.44628409090909094,left,COMPARED,0.7942247804612946,0.003427671188461409,0.013918682439773141,0.0019830826631750185
0.14774328381082696,0.44628409090909094,right,COMPARED,0.7942247804612946,0.003427671188461409,0.013918682439773164,0.001983082663175018
0.14929847627199355,0.43941818181818193,left,COMPARED,0.7942270052482987,0.003281066007822286,0.014273310287604066,0.0019890157425358846
0.14929847627199355,0.43941818181818193,right,COMPARED,0.7942270052482987,0.003281066007822282,0.014273310287603957,0.001989015742535884
0.15085366873316017,0.4325522727272727,left,COMPARED,0.7942290082696947,0.0031794163908672487,0.0143909146048767,0.001993481153885563
0.15085366873316017,0.4325522727272727,right,COMPARED,0.7942290082696947,0.00317941639086725,0.014390914604876723,0.001993481153885563
0.15240886119432676,0.4256863636363637,left,COMPARED,0.7942308037452901,0.0031221282515657323,0.014168089339436696,0.0019966030674996886
0.15240886119432676,0.4256863636363637,right,COMPARED,0.7942308037452901,0.003122128251565737,0.014168089339436751,0.001996603067499688
0.15396405365549337,0.4188204545454546,left,COMPARED,0.7942324047152711,0.003119404776084818,0.013776659111984889,0.0019985381919881725
0.15396405365549337,0.4188204545454546,right,COMPARED,0.7942324047152711,0.0031194047760848167,0.013776659111984899,0.0019985381919881725
0.15551924611665996,0.4119545454545456,left,COMPARED,0.7942338229666672,0.0031724744687665245,0.013253446281974947,0.0019993255908238015
0.15551924611665996,0.4119545454545456,right,COMPARED,0.7942338229666672,0.003172474468766524,0.013253446281974926,0.0019993255908238015
0.15707443857782658,0.40508863636363635,left,COMPARED,0.7942350691411665,0.0032795387989460025,0.012642117068518992,0.0019990334369452876
0.15707443857782658,0.40508863636363635,right,COMPARED,0.7942350691411665,0.003279538798946003,0.01264211706851898,0.0019990334369452876
0.15862963103899316,0.39822272727272734,left,COMPARED,0.7942361530263883,0.003432138686831139,0.012745083647419867,0.0019974767616199223
0.15862963103899316,0.39822272727272734,right,COMPARED,0.7942361530263883,0.003432138686831139,0.012745083647419877,0.001997476761619922
0.16018482350015975,0.39135681818181833,left,COMPARED,0.7942370839492287,0.0036226681690370703,0.013441951512525556,0.0019947118884896544
0.16018482350015975,0.39135681818181833,right,COMPARED,0.7942370839492287,0.0036226681690370716,0.013441951512525587,0.0019947118884896544
0.16174001596132637,0.3844909090909091,left,COMPARED,0.7942378711348946,0.0038463481062728454,0.014053856504072258,0.001990755148670872
0.16174001596132637,0.3844909090909091,right,COMPARED,0.7942378711348946,0.003846348106272847,0.014053856504072301,0.001990755148670872
0.16329520842249295,0.3776250000000001,left,COMPARED,0.7942385239071421,0.004093634363270806,0.014542723725542947,0.0019856862563770823
0.16329520842249295,0.3776250000000001,right,COMPARED,0.7942385239071421,0.004093634363270804,0.014542723725542904,0.001985686256377081
0.16485040088365957,0.37075909090909087,left,COMPARED,0.7942390516781035,0.004357773770569803,0.014882127259111057,0.0019795450462213476
0.16485040088365957,0.37075909090909087,right,COMPARED,0.7942390516781035,0.004357773770569802,0.01488212725911108,0.0019795450462213463
0.16640559334482616,0.36389318181818187,left,COMPARED,0.7942394637635434,0.004629167817383061,0.014953013444379906,0.001971737776443267
0.16640559334482616,0.36389318181818187,right,COMPARED,0.7942394637635434,0.004629167817383062,0.014953013444379906,0.0019717377764432676
0.16796078580599277,0.35702727272727275,left,COMPARED,0.7942397691124309,0.004910291481684997,0.01494267458922416,0.00196272560404137
0.16796078580599277,0.35702727272727275,right,COMPARED,0.7942397691124309,0.004910291481684997,0.01494267458922416,0.00196272560404137
0.16951597826715936,0.35016136363636363,left,COMPARED,0.7942399760411741,0.005200608451422974,0.01488170242595184,0.0019527859953771705
0.16951597826715936,0.35016136363636363,right,COMPARED,0.7942399760411741,0.005200608451422977,0.01488170242595184,0.0019527859953771703
0.17107117072832595,0.3432954545454546,left,COMPARED,0.7942400920300687,0.005494686575809124,0.014776518256523461,0.0019419598204239708
