reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
6,1.0,14.00368412271667,21.864258165666143,0.8717492404222595,0.12825075957774046,1.2565144648799145e-05,115150.61537004403,1.0003889129304042,0.29036851521365675,11.519899122226784,0.8226334599721006,18.296100486358835,2.98800055256776,False,displacement_limit,
6,0.5,14.00368412271667,21.864258165666143,0.9333391965288947,0.06666080347110526,3.1227408408750694e-06,115128.10101150742,1.0001933159325993,0.14573624288492543,12.735075968528037,0.9094089710199399,20.148208750918688,2.9843346858560467,True,,2.9806504552218986
6,0.25,14.00368412271667,21.864258165666143,0.9657897842408576,0.034210215759142404,1.3231669114867443e-06,115117.06010442141,1.0000973963319786,0.07309783652661243,13.359644083485016,0.9540092425973178,21.02401831477253,2.9824947812800486,True,,
6,0.125,14.00368412271667,21.864258165666143,0.982665751000752,0.01733424899924796,1.3413011265398457e-06,115111.43431406545,1.0000485214016928,0.036700372164803645,13.678500395958164,0.9767787016681563,21.448116327723994,2.9815729696582864,True,,
7,1.0,12.735075968528037,20.148208750918688,0.8827667951992625,0.11723320480073751,1.1186923433639028e-05,115172.54998819315,1.0003860827760935,0.2863031557813664,10.55443897869895,0.8287692201273039,16.456954015121948,2.99165992014563,False,displacement_limit,
7,0.5,12.735075968528037,20.148208750918688,0.9396354480002659,0.06036455199973412,2.805708791869798e-06,115150.13789448827,1.0001914118529391,0.14330147329419549,11.624482386965143,0.912792543656003,18.363116006232463,2.988005116939137,True,,2.9843346858560467
7,0.25,12.735075968528037,20.148208750918688,0.9690235775970475,0.030976422402952508,1.3242501811091666e-06,115139.14036678053,1.000095887583789,0.07186825753524449,12.170443592242188,0.9556632109866314,19.27161801059132,2.9861723392979878,True,,
7,0.125,12.735075968528037,20.148208750918688,0.9842845156044071,0.015715484395592894,1.3317558371638387e-06,115133.58789869292,1.0000476589754925,0.03606848917763681,12.449633312211779,0.977586104941842,19.713555769698065,2.9852538592445907,True,,
8,1.0,11.624482386965143,18.363116006232463,0.8971805287205517,0.10281947127944835,9.469528286366845e-06,115194.0502553596,1.000381348743896,0.2828797806472651,9.768269481305984,0.8403186616084873,14.561973867887415,2.995307132782817,False,displacement_limit,
8,0.5,11.624482386965143,18.363116006232463,0.9478876759995453,0.052112324000454735,2.4741331172590213e-06,115172.05841128738,1.0001903646558674,0.14154015029473282,10.685003066712646,0.919180976066,16.515732184910856,2.9916609255479023,True,,2.988005116939137
8,0.25,11.624482386965143,18.363116006232463,0.9733330124902448,0.026666987509755158,1.3634673366167116e-06,115161.01311804295,1.000094443856758,0.07081396031026344,11.146706538464583,0.9588991722301284,17.45356671429326,2.989835021077124,True,,
8,0.125,11.624482386965143,18.363116006232463,0.9864666240268262,0.013533375973173833,1.3502122306720854e-06,115155.56863362993,1.0000471622424016,0.03545696911572172,11.382750702653171,0.979204950701028,17.911644339828324,2.9889205662595857,True,,
9,1.0,10.685003066712646,16.515732184910856,0.91532712307598,0.08467287692402004,8.117184269204083e-06,115215.3463658265,1.0003758546517234,0.2795158215479884,9.175639128774321,0.8587399621212559,12.615607766792891,2.998935328049841,False,displacement_limit,
9,0.5,10.685003066712646,16.515732184910856,0.9582894888953054,0.04171051110469459,2.1536654404726184e-06,115193.54935456738,1.000186598580766,0.13989205488790024,9.92960584827767,0.9293030414948321,14.611826262996424,2.9953010210361697,True,,2.9916609255479023
9,0.25,10.685003066712646,16.515732184910856,0.9787887898379589,0.021211210162041083,1.4004823706634686e-06,115182.70428630995,1.0000924345239022,0.06998484672161248,10.301243513113272,0.9640842823157522,15.576166253399549,2.993482628353779,True,,
9,0.125,10.685003066712646,16.515732184910856,0.9892479988565062,0.010752001143493839,3.0120276916092998e-05,115177.3210701564,1.0000456938801403,0.035025251354702164,10.490748893039289,0.9818199234515408,16.048914398854862,2.9925721542137467,True,,
10,1.0,9.92960584827767,14.611826262996424,0.9373481013639757,0.06265189863602427,6.8821977654675065e-06,115236.41919018654,1.0003721548277993,0.2762202102205644,8.790488917633684,0.8852807505101956,10.621557029499296,3.0025452219409146,False,displacement_limit,
10,0.5,9.92960584827767,14.611826262996424,0.9709645965462904,0.029035403453709585,1.6771318167563642e-06,115214.84155027462,1.00018483843697,0.13827729388809576,9.37107324043295,0.9437507775858395,12.656253704857415,2.998928002288545,True,,2.9953010210361697
10,0.25,9.92960584827767,14.611826262996424,0.9854492479527632,0.01455075204723677,1.2880540615545094e-06,115204.30168920802,1.0000933414640436,0.06917675263346285,9.64672087910784,0.97151095688064,13.644761877678784,2.9971171813142745,True,,
10,0.125,9.92960584827767,14.611826262996424,0.9925953062264601,0.0074046937735399165,1.4184486594666125e-06,115198.91906876788,1.0000466147118054,0.03461047279775514,9.786389246365362,0.9855768089790643,14.130930427885028,2.996207664081625,True,,
11,1.0,9.37107324043295,12.656253704857415,0.9628739284952698,0.03712607150473024,6.085073216493232e-06,115257.30964353154,1.000368599157958,0.27300273069437364,8.626444375563352,0.9205396387623157,11.180851553566928,3.0061352974157423,False,displacement_limit,
11,0.5,9.37107324043295,12.656253704857415,0.9853325794036214,0.0146674205963786,1.539729370878059e-06,115235.90632302858,1.000182830378389,0.13669860021624283,9.021974275892298,0.9627471736071369,10.770945500456774,3.002533547849748,True,,2.998928002288545
11,0.25,9.37107324043295,12.656253704857415,0.9929839675365952,0.007016032463404764,1.30326590360712e-06,115225.40548450807,1.0000916890082387,0.06838932313923372,9.195620922496824,0.9812772439789382,11.663823599507166,3.000731620816224,True,,
11,0.125,9.37107324043295,12.656253704857415,0.9964887494991076,0.0035112505008924044,5.704362100500873e-07,115220.08953882485,1.0000455495906801,0.03421008780643774,9.282252469958404,0.9905218145034536,12.162362666965976,2.9998298836951056,True,,
12,1.0,9.021974275892298,10.770945500456774,0.9914831654084183,0.008516834591581701,5.203801466762642e-06,115277.77126357863,1.0003632977067267,0.2698741580242228,8.696796791743756,0.9639571701043915,11.947808746592276,3.0097031682315336,False,displacement_limit,
12,0.5,9.021974275892298,10.770945500456774,1.0012031901833232,-0.001203190183323155,1.3147475714844158e-06,115256.78431770345,1.0001811761220156,0.13515968460679442,8.894644914811124,0.9858867519250846,11.52782125975291,3.0061191849814657,False,insufficient_objective_decrease,
12,0.25,9.021974275892298,10.770945500456774,1.0013023145950508,-0.001302314595050813,1.318562537364285e-06,115246.2778302011,1.0000900023912092,0.06762302087974965,8.960218783035954,0.9931549912504892,11.18351462453993,3.0043268471793523,False,insufficient_objective_decrease,
12,0.125,9.021974275892298,10.770945500456774,1.0007389669627644,-0.0007389669627644313,1.3176537450438576e-06,115241.08521302161,1.0000449416341484,0.03382300883728764,8.990713591359455,0.9965350505801847,10.984394113947026,3.0034301742164415,False,insufficient_objective_decrease,
