reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.016186173510524544,2.1864774411029185e-05,2.1864774411029185e-05,23921.15896006396
1,1.0,160,0.0180203722217148,6.887380022612551e-07,6.887380022612551e-07,48813.271303061294
1,1.0,320,0.018801696424420016,1.490702512524698e-06,1.490702512524698e-06,115038.46044112951
1,0.5,80,0.017280295469152822,5.401203827209843e-06,5.401203827209843e-06,23742.481972508278
1,0.5,160,0.01970559049378183,2.0926581195544437e-07,2.0926581195544437e-07,48804.3505233683
1,0.5,320,0.020721533048865586,1.41515103521048e-06,1.41515103521048e-06,115015.01952452974
1,0.25,80,0.01786155479656859,1.3456080358960676e-06,1.3456080358960676e-06,23745.94962495852
1,0.25,160,0.02059074227685976,6.799886004874215e-07,6.799886004874215e-07,48800.263507589254
1,0.25,320,0.021727439964476382,1.438239406097027e-06,1.438239406097027e-06,115003.22667935523
1,0.125,80,0.018159769616231097,3.369648644608934e-07,3.369648644608934e-07,23754.482822951955
1,0.125,160,0.021038253544557795,6.846335133480379e-07,6.846335133480379e-07,48798.24482706336
1,0.125,320,0.022234326461129907,1.4472403871873022e-06,1.4472403871873022e-06,114997.42705013441
2,1.0,80,0.015223087443021605,1.93821419416827e-05,1.93821419416827e-05,23663.130673576106
2,1.0,160,0.016567365566481675,6.437020321769935e-07,6.437020321769935e-07,48820.9572328013
2,1.0,320,0.017155435242827123,1.3804213885672641e-06,1.3804213885672641e-06,115061.26440636063
2,0.5,80,0.01620955204926067,4.9720243735574885e-06,4.9720243735574885e-06,23822.873011288033
2,0.5,160,0.018079944572681278,6.573502041454505e-07,6.573502041454505e-07,48813.09435799823
2,0.5,320,0.01887682342930992,1.4426327379672638e-06,1.4426327379672638e-06,115038.01614769362
2,0.25,80,0.016736771599187635,1.2241098477254374e-06,1.2241098477254374e-06,23726.39578193745
2,0.25,160,0.01888321920093733,6.513561057944244e-07,6.513561057944244e-07,48808.68699426382
2,0.25,320,0.019789633863269943,1.4218819140188172e-06,1.4218819140188172e-06,115026.35341953268
2,0.125,80,0.017008177657734425,3.032652853925738e-07,3.032652853925738e-07,23720.623434266436
2,0.125,160,0.019293206684540525,6.60746761987385e-07,6.60746761987385e-07,48806.50486190139
2,0.125,320,0.020254552769396753,1.4207832992476575e-06,1.4207832992476575e-06,115020.60279676877
3,1.0,80,0.014345874692756111,1.7293126121800858e-05,1.7293126121800858e-05,23631.80168720877
3,1.0,160,0.015256143483144368,6.053187313449665e-07,6.053187313449665e-07,48829.730247698775
3,1.0,320,0.015673794969244755,1.36757472732131e-06,1.36757472732131e-06,115083.87493328359
3,0.5,80,0.01523834136744258,4.486300949390641e-06,4.486300949390641e-06,23897.07517706701
3,0.5,160,0.01660803231305878,7.083697926723568e-07,7.083697926723568e-07,48820.7902962351
3,0.5,320,0.01720778532773652,1.4748594440804314e-06,1.4748594440804314e-06,115060.81657443038
3,0.25,80,0.015715335430583507,1.1064096370591543e-06,1.1064096370591543e-06,23811.150969796538
3,0.25,160,0.017330995847097453,6.854666221687269e-07,6.854666221687269e-07,48816.61882765246
3,0.25,320,0.01802816456894146,1.4501989997074908e-06,1.4501989997074908e-06,115049.28894932695
3,0.125,80,0.01596180527960628,2.6773594274587925e-07,2.6773594274587925e-07,23764.358925693632
3,0.125,160,0.01770298791463612,6.738282930207678e-07,6.738282930207678e-07,48814.55690381782
3,0.125,320,0.01844980918737812,1.432861413673532e-06,1.432861413673532e-06,115043.58611981086
4,1.0,80,0.013551144928321645,1.5340207315928665e-05,1.5340207315928665e-05,23601.326684747717
4,1.0,160,0.014090400195012993,6.164793589026561e-07,6.164793589026561e-07,48837.78165714484
4,1.0,320,0.014363837011119283,1.353159179786967e-06,1.353159179786967e-06,115106.3076004438
4,0.5,80,0.014363103035704006,3.781537198976302e-06,3.781537198976302e-06,23632.21843621086
4,0.5,160,0.01529029661789838,6.027987464785886e-07,6.027987464785886e-07,48829.555163941266
4,0.5,320,0.01571875746289534,1.3637384535265712e-06,1.3637384535265712e-06,115083.4204852247
4,0.25,80,0.014790999932789498,9.954656636048468e-07,9.954656636048468e-07,23890.660770565002
4,0.25,160,0.0159344040802236,6.965965540983662e-07,6.965965540983662e-07,48825.07613436496
4,0.25,320,0.01644655954322679,1.4788159024403475e-06,1.4788159024403475e-06,115072.03527703973
4,0.125,80,0.01501367098581657,2.416027051540036e-07,2.416027051540036e-07,23849.347425551317
4,0.125,160,0.01626789740917478,-1.513538516873278e-07,1.513538516873278e-07,48822.858620121726
4,0.125,320,0.01682335617820585,1.4412163137041593e-06,1.4412163137041593e-06,115066.53139756952
5,1.0,80,0.012835325560848414,1.4044320550376475e-05,1.4044320550376475e-05,23599.050650684832
5,1.0,160,0.01307282343277745,6.017400768951793e-07,6.017400768951793e-07,48846.51140204885
5,1.0,320,0.013233611989480256,1.350988431881569e-06,1.350988431881569e-06,115128.56883110903
5,0.5,80,0.013574686626721684,3.5190588771100145e-06,3.5190588771100145e-06,23601.731440304018
5,0.5,160,0.014129174632805504,6.135517447278878e-07,6.135517447278878e-07,48837.61307121652
5,0.5,320,0.014415092756666845,1.3484194196579103e-06,1.3484194196579103e-06,115105.84921727792
5,0.25,80,0.013961035311967239,8.832650449952045e-07,8.832650449952045e-07,23616.915705708285
5,0.25,160,0.014694726237396902,6.197197549760633e-07,6.197197549760633e-07,48833.35133625009
5,0.25,320,0.015049316767920365,4.6705143350188485e-05,4.6705143350188485e-05,115094.58775804029
5,0.125,80,0.01416058631931588,2.2139395896178464e-07,2.2139395896178464e-07,23624.54882068114
5,0.125,160,0.014988508561123895,5.915743451523394e-07,5.915743451523394e-07,48831.76960355777
5,0.125,320,0.015379656932529266,1.3473164274622013e-06,1.3473164274622013e-06,115089.08476941437
6,1.0,80,0.01219616592283469,1.2565144648799145e-05,1.2565144648799145e-05,23656.16215179423
6,1.0,160,0.012208682272236487,6.271407988875453e-07,6.271407988875453e-07,48854.92782712141
6,1.0,320,0.012292071419157504,1.3757025755818919e-06,1.3757025755818919e-06,115150.61537004403
6,0.5,80,0.01287097234561682,3.1227408408750694e-06,3.1227408408750694e-06,23572.084982064363
6,0.5,160,0.013126026744272821,5.9158641217686e-07,5.9158641217686e-07,48846.33468786812
6,0.5,320,0.013303054661651704,1.3350978455533089e-06,1.3350978455533089e-06,115128.10101150742
6,0.25,80,0.013216447724238356,7.840915121907744e-07,7.840915121907744e-07,23586.85142726349
6,0.25,160,0.013613511054460029,6.073000310158833e-07,6.073000310158833e-07,48841.851626403135
6,0.25,320,0.013842176549984889,1.3231669114867443e-06,1.3231669114867443e-06,115117.06010442141
6,0.125,80,0.01339412036467004,1.9651612180484787e-07,1.9651612180484787e-07,23594.274160946472
6,0.125,160,0.013867530242162775,6.104290201143371e-07,6.104290201143371e-07,48839.72358557143
6,0.125,320,0.014124150551706858,1.3413011265398457e-06,1.3413011265398457e-06,115111.43431406545
7,1.0,80,0.011633632057528324,1.1186923433639028e-05,1.1186923433639028e-05,23712.51064447351
7,1.0,160,0.011502510086196335,6.437588351580381e-07,6.437588351580381e-07,48863.58719140164
7,1.0,320,0.011548664693237988,1.3897785685269015e-06,1.3897785685269015e-06,115172.54998819315
7,0.5,80,0.012248755488624401,2.805708791869798e-06,2.805708791869798e-06,23616.250943161656
7,0.5,160,0.012284654183647006,6.123898756602068e-07,6.123898756602068e-07,48854.75895468606
7,0.5,320,0.012389778956795439,1.3539027121282655e-06,1.3539027121282655e-06,115150.13789448827
7,0.25,80,0.012555810453476951,6.942176360621261e-07,6.942176360621261e-07,23559.31661951738
7,0.25,160,0.012692783803522586,5.711623785769778e-07,5.711623785769778e-07,48850.84414925053
7,0.25,320,0.012831637713554143,1.3242501811091666e-06,1.3242501811091666e-06,115139.14036678053
