root_xi_scale,status,kinematic_rms,kinematic_integral,kinematic_convergence_integral,dipole_coefficient,condition_number,root_thickness,interface_s_lambda,measured_s_lambda,root_relative_mismatch,jet_reached_tip,jet_point_count,condition_number_ratio,matching_surface_shift_panels,reason
1.01,PHYSICAL,0.02135312236583483,0.00990685183167944,0.010518452432907829,8.151663058709591,250405.63987163824,0.09363114128162488,3.0842139269993467,3.08421393373642,2.1843728356914964e-09,True,2929.0,0.9896644466348432,0.0,
1.005,PHYSICAL,0.01169073012900015,0.0028312839062017998,0.0034588307098074923,8.095871726603326,251728.79163963476,0.08872688918225262,3.1307480540264025,3.1307480610668477,2.248806034307575e-09,True,2928.0,0.9948938666389591,0.0,
1.0,PHYSICAL,0.008818165163903156,0.0016293732273948089,0.0022731595800869154,8.040110025636471,253069.19286927563,0.08382263708288037,3.180155474948152,3.180155482296601,2.3107200318758996e-09,True,2927.0,1.0001914607421958,0.0,
0.995,REJECTED_PHYSICAL,,,,,,,,,,,,,,The truncated spray-jet control surface projects below eta=0.
0.99,REJECTED_PHYSICAL,,,,,,,,,,,,,,The truncated spray-jet control surface projects below eta=0.
