component,sigma,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,response_calibration_used
bem,2.880906216,-0.060152633884508123,0.6368473661154911,1.5019985049893658,False
front,2.880906216,0.6124817873456272,1.3094817873456264,3.0884004418528925,False
longitudinal_bin_aft_post_chine,2.880906216,-0.5498849877571643,0.14711501224283485,0.346969368497252,False
longitudinal_bin_forward_post_chine,2.880906216,0.03448231734127551,0.7314823173412747,1.7251941446728176,False
longitudinal_bin_middle_post_chine,2.880906216,-0.2533373316484691,0.44366266835153007,1.0463742178102124,False
longitudinal_bin_pre_chine,2.880906216,0.3310785978624214,1.0280785978624205,2.4247136742038222,False
post_chine_bem,2.880906216,-0.20889073632269664,0.48810926367730256,1.1512010935785437,False
pre_chine_bem,2.880906216,0.3310785978624214,1.0280785978624205,2.4247136742038222,False
raw_bem,2.880906216,-0.060152633884508123,0.6368473661154911,1.5019985049893658,False
resolved_station_bem,2.880906216,-0.03551981812290866,0.6614801818770906,1.5600947685780437,False
total,2.880906216,0.024485211149255268,0.7214852111492545,1.7016160640312605,False
transom,2.880906216,nan,nan,nan,False
transom_extrapolation,2.880906216,-0.6549762750337725,0.04202372496622664,0.09911255888261,False
