iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg,source_root_relative_mismatch,root_gate_limit,root_feasibility_repair,candidate_root_relative_mismatch,candidate_hard_root_pass
1,0.5,0.0724157234905586,0.01906423969245221,0.07382310485638169,0.07131996103157655,0.00250314382480514,45.88021427258327,21.641988553854656,20.335174888495764,21.90616158204369,1.0122065043852906,21.097372810499028,0.004135527071245962,0.004135527071245962,True,0.002870698261964862,False
2,1.0,0.07074129123517398,0.02312249570499601,0.0724157234905586,0.06976698482832543,0.002648738662233169,45.13592703349263,21.90616158204369,21.097372810499028,22.31340860886183,1.0185905241907809,22.341479736911076,0.002870698261964862,0.002870698261964862,True,0.0006203766637671112,True
