step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.8207237365689386,0.1792762634310614,0.8207473530263463,1.0001317495602235,0.8235557325225638,0.00017917479884089327,1026067.6680992858,0.9997232650444033,0.24999790075217593,21.105636651126904,0.9973517798916842,7.831513528017439,7.642025686920048,False,True,
0.5,0.9051915062910183,0.0948084937089817,0.9051954800727846,1.0000419155307085,0.906685050567287,6.021113535766003e-05,1026208.6657212947,0.9998606425365714,0.12499923732418426,21.133590963789274,0.9986727674529846,7.842191947333081,7.64489521363972,False,True,
0.25,0.9513024127615108,0.04869758723848916,0.9513031909262954,1.0000159797900399,0.9520685268378442,0.00011268339403525776,1026279.7852804313,0.9999299360930093,0.06249968914078162,21.147617656052574,0.9993356020656542,7.847545717965501,7.646325673863632,False,True,
