iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,jacobian_condition_number
1,0,0,-0.1368752213144545,0.0010502783547151821,0.9681669697972763,191.2428339373871
1,0,1,-0.19465228194971812,0.0007428357102283409,1.347105868745049,191.2428339373871
1,0,2,-0.19788930420463227,0.0007433663676806524,1.282235832172292,191.2428339373871
1,0,3,-0.20352070910935205,0.0007442520219382837,1.1797615939670298,191.2428339373871
1,0,4,-0.21204426696128706,0.0007454945169110707,1.0471470899034183,191.2428339373871
1,0,5,-0.22401683487658722,0.0007470964464364209,0.8920503016017971,191.2428339373871
1,0,6,-0.23997341926051802,0.0007490611667729184,0.7217290368479391,191.2428339373871
1,0,7,-0.26037331427415866,0.0007513928128511152,0.542694483751053,191.2428339373871
1,0,8,-0.2856162761853008,0.0007540963184259866,0.36093429732028076,191.2428339373871
1,0,9,-0.31601436209814276,0.000757177440311509,0.18161088246209883,191.2428339373871
1,0,10,-0.35181849687944317,0.0007606427869167646,0.009324314162547118,191.2428339373871
1,0,11,-0.39318929564058525,0.0007644998513449626,-0.15229104897134196,191.2428339373871
1,0,12,-0.4402177229422448,0.0007687570493625953,-0.3001828988952809,191.2428339373871
1,0,13,-0.4561260230944559,0.0007734237625964646,-0.07560323145448004,191.2428339373871
1,0,14,-0.5147469455305083,0.0007785103873723095,-0.19296939298577662,191.2428339373871
1,0,15,-0.5788944298451827,0.0007840283896712641,-0.29263662061182194,191.2428339373871
1,1,0,-0.02754223983027792,0.0010502783547151821,0.9681669697972763,191.2428339373871
1,1,1,-0.03772724985452874,0.0007428357102283409,1.347105868745049,191.2428339373871
1,1,2,-0.03409077095582484,0.0007433663676806524,1.282235832172292,191.2428339373871
1,1,3,-0.028165701733276684,0.0007442520219382837,1.1797615939670298,191.2428339373871
1,1,4,-0.020135677535859545,0.0007454945169110707,1.0471470899034183,191.2428339373871
1,1,5,-0.010199182383965723,0.0007470964464364209,0.8920503016017971,191.2428339373871
1,1,6,0.0014457974385571164,0.0007490611667729184,0.7217290368479391,191.2428339373871
1,1,7,0.014609085885116505,0.0007513928128511152,0.542694483751053,191.2428339373871
1,1,8,0.029105603342261702,0.0007540963184259866,0.36093429732028076,191.2428339373871
1,1,9,0.04476105661866268,0.000757177440311509,0.18161088246209883,191.2428339373871
1,1,10,0.061408027811476654,0.0007606427869167646,0.009324314162547118,191.2428339373871
1,1,11,0.07889094191770683,0.0007644998513449626,-0.15229104897134196,191.2428339373871
1,1,12,0.09706847947715928,0.0007687570493625953,-0.3001828988952809,191.2428339373871
1,1,13,0.09743916261524946,0.0007734237625964646,-0.07560323145448004,191.2428339373871
1,1,14,0.1167158623706743,0.0007785103873723095,-0.19296939298577662,191.2428339373871
1,1,15,0.13632273066293685,0.0007840283896712641,-0.29263662061182194,191.2428339373871
1,2,0,-0.10715752619501115,0.0010502783547151821,0.9681669697972763,191.2428339373871
1,2,1,-0.15435333739595541,0.0007428357102283409,1.347105868745049,191.2428339373871
1,2,2,-0.16272452914827834,0.0007433663676806524,1.282235832172292,191.2428339373871
1,2,3,-0.1767534359146147,0.0007442520219382837,1.1797615939670298,191.2428339373871
1,2,4,-0.19673912884494527,0.0007454945169110707,1.0471470899034183,191.2428339373871
1,2,5,-0.22300615394355558,0.0007470964464364209,0.8920503016017971,191.2428339373871
1,2,6,-0.2558325813736487,0.0007490611667729184,0.7217290368479391,191.2428339373871
1,2,7,-0.2953999670301482,0.0007513928128511152,0.542694483751053,191.2428339373871
1,2,8,-0.3418111180487113,0.0007540963184259866,0.36093429732028076,191.2428339373871
1,2,9,-0.3950671128885699,0.000757177440311509,0.18161088246209883,191.2428339373871
1,2,10,-0.4550943583404981,0.0007606427869167646,0.009324314162547118,191.2428339373871
1,2,11,-0.5217174016463749,0.0007644998513449626,-0.15229104897134196,191.2428339373871
1,2,12,-0.5946928895340813,0.0007687570493625953,-0.3001828988952809,191.2428339373871
1,2,13,-0.6129772490855194,0.0007734237625964646,-0.07560323145448004,191.2428339373871
1,2,14,-0.6980114624860466,0.0007785103873723095,-0.19296939298577662,191.2428339373871
1,2,15,-0.7882128759810555,0.0007840283896712641,-0.29263662061182194,191.2428339373871
