iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.004332751239090072,0.2584678616401162,0.005842971619103691,0.002004037772447568,0.003838933846656122,2351.889747943794,21.26998427146693,15.827535220171251,21.170354463692444,0.9953159435144417,15.730157053326778
