benchmark,coefficient,station_count,reference_value,computed_value,gate_error_ratio,coefficient_status,time_component_value,station_integral_time_component_value,required_global_scale_to_reference_from_time_integral,max_inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,median_inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,max_free_normal_ratio_station_index,max_free_normal_ratio_x_over_l,max_body_potential_to_inner_free_surface_normal_derivative_gain,median_body_potential_to_inner_free_surface_normal_derivative_gain,max_body_potential_to_inner_free_surface_normal_derivative_gain_x_over_l,max_body_potential_to_body_normal_velocity_gain,median_body_potential_to_body_normal_velocity_gain,max_free_surface_potential_to_body_potential_ratio,max_control_potential_to_body_potential_ratio,peak_abs_time_contribution_station_index,peak_abs_time_contribution_x_over_l,peak_abs_time_contribution_share,free_normal_peak_matches_time_peak,free_normal_ratio_to_abs_contribution_share_pearson,failure_source,diagnostic_conclusion,remaining_blocker,gate_role
ma2005_wigley_iii_coefficients,A33,39,1.0,10.289989439187291,61.93326292791528,FAIL,10.289989439187291,10.289989439187293,0.09718182957425663,12.677846275475618,0.39548433876577693,0,0.024999999999999998,21.62558203365848,3.168082348212252,0.425,23.105241937543504,1.9244788236759767,0.23447235341048725,0.13111654779751855,11,0.3,0.06883669505710943,false,0.014758385912229858,free_normal_to_body_potential_scale_suspect,free_normal_gain_is_large_but_not_colocated_with_peak_time_pressure,"Audit Eq.23/Eq.24 free-surface normal-derivative units, inner/free/control matching signs, and station marching initialization before applying any production scale or sign correction.",diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,39,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,0.10382542149829303,12.677846275475618,0.39548433876577693,0,0.024999999999999998,21.62558203365848,3.168082348212252,0.425,23.105241937543504,1.9244788236759767,0.23447235341048725,0.13111654779751855,9,0.25,0.07758847482761985,false,0.18707160526016212,free_normal_to_body_potential_scale_suspect,free_normal_gain_is_large_but_not_colocated_with_peak_time_pressure,"Audit Eq.23/Eq.24 free-surface normal-derivative units, inner/free/control matching signs, and station marching initialization before applying any production scale or sign correction.",diagnostic_free_normal_to_body_potential_not_hard_gate
