omega_e_rad_s,matrix,row,column,value
7.512727481077079,raw_added_mass,heave,heave,64.59121121691152
7.512727481077079,raw_added_mass,heave,pitch,15.394703696566264
7.512727481077079,raw_added_mass,pitch,heave,19.43701564246532
7.512727481077079,raw_added_mass,pitch,pitch,7.903208145813087
7.512727481077079,raw_radiation_damping,heave,heave,21.983133211868502
7.512727481077079,raw_radiation_damping,heave,pitch,370.9111226548494
7.512727481077079,raw_radiation_damping,pitch,heave,11.167800842892474
7.512727481077079,raw_radiation_damping,pitch,pitch,111.7709803356171
7.512727481077079,delta_added_mass,heave,heave,5.798018551100874
7.512727481077079,delta_added_mass,heave,pitch,-1.7457001292410261
7.512727481077079,delta_added_mass,pitch,heave,2.636885523370303
7.512727481077079,delta_added_mass,pitch,pitch,-0.7853945186094222
7.512727481077079,delta_radiation_damping,heave,heave,10.499862819244665
7.512727481077079,delta_radiation_damping,heave,pitch,17.801446040930273
7.512727481077079,delta_radiation_damping,pitch,heave,15.973958279673461
7.512727481077079,delta_radiation_damping,pitch,pitch,7.099067640240577
9.142936523216044,raw_added_mass,heave,heave,64.11798782499899
9.142936523216044,raw_added_mass,heave,pitch,15.531042368550048
9.142936523216044,raw_added_mass,pitch,heave,19.183963732688493
9.142936523216044,raw_added_mass,pitch,pitch,7.97447167356839
9.142936523216044,raw_radiation_damping,heave,heave,31.062670334319115
9.142936523216044,raw_radiation_damping,heave,pitch,368.1306495697096
9.142936523216044,raw_radiation_damping,pitch,heave,15.705589007681823
9.142936523216044,raw_radiation_damping,pitch,pitch,110.40883590544675
9.142936523216044,delta_added_mass,heave,heave,5.324795159188348
9.142936523216044,delta_added_mass,heave,pitch,-1.6093614572572417
9.142936523216044,delta_added_mass,pitch,heave,2.3838336135934775
9.142936523216044,delta_added_mass,pitch,pitch,-0.7141309908541196
9.142936523216044,delta_radiation_damping,heave,heave,19.57939994169528
9.142936523216044,delta_radiation_damping,heave,pitch,15.020972955790455
9.142936523216044,delta_radiation_damping,pitch,heave,20.51174644446281
9.142936523216044,delta_radiation_damping,pitch,pitch,5.7369232100702305
11.126889465658262,raw_added_mass,heave,heave,63.46790968784959
11.126889465658262,raw_added_mass,heave,pitch,15.717616154965409
11.126889465658262,raw_added_mass,pitch,heave,18.838310093121265
11.126889465658262,raw_added_mass,pitch,pitch,8.07133644347499
11.126889465658262,raw_radiation_damping,heave,heave,42.890981152332785
11.126889465658262,raw_radiation_damping,heave,pitch,364.4839219236408
11.126889465658262,raw_radiation_damping,pitch,heave,21.52787478691481
11.126889465658262,raw_radiation_damping,pitch,pitch,108.64795516426723
11.126889465658262,delta_added_mass,heave,heave,4.674717022038948
11.126889465658262,delta_added_mass,heave,pitch,-1.4227876708418812
11.126889465658262,delta_added_mass,pitch,heave,2.0381799740262494
11.126889465658262,delta_added_mass,pitch,pitch,-0.6172662209475188
11.126889465658262,delta_radiation_damping,heave,heave,31.407710759708948
11.126889465658262,delta_radiation_damping,heave,pitch,11.374245309721687
11.126889465658262,delta_radiation_damping,pitch,heave,26.334032223695797
11.126889465658262,delta_radiation_damping,pitch,pitch,3.976042468890711
13.541346247630653,raw_added_mass,heave,heave,62.60847817041177
13.541346247630653,raw_added_mass,heave,pitch,15.962874436653378
13.541346247630653,raw_added_mass,pitch,heave,18.385463398394
13.541346247630653,raw_added_mass,pitch,pitch,8.197304353203572
13.541346247630653,raw_radiation_damping,heave,heave,57.20133717814352
13.541346247630653,raw_radiation_damping,heave,pitch,360.00952830657684
13.541346247630653,raw_radiation_damping,pitch,heave,28.381454379704824
13.541346247630653,raw_radiation_damping,pitch,pitch,106.5405520745687
13.541346247630653,delta_added_mass,heave,heave,3.8152855046011283
13.541346247630653,delta_added_mass,heave,pitch,-1.1775293891539125
13.541346247630653,delta_added_mass,pitch,heave,1.5853332792989825
13.541346247630653,delta_added_mass,pitch,pitch,-0.4912983112189373
13.541346247630653,delta_radiation_damping,heave,heave,45.71806678551968
13.541346247630653,delta_radiation_damping,heave,pitch,6.899851692657705
13.541346247630653,delta_radiation_damping,pitch,heave,33.18761181648581
13.541346247630653,delta_radiation_damping,pitch,pitch,1.8686393791921745
16.47972317548072,raw_added_mass,heave,heave,61.53824710992631
16.47972317548072,raw_added_mass,heave,pitch,16.265741399983888
16.47972317548072,raw_added_mass,pitch,heave,17.829988283115433
16.47972317548072,raw_added_mass,pitch,pitch,8.35009634187393
16.47972317548072,raw_radiation_damping,heave,heave,72.3670597014353
16.47972317548072,raw_radiation_damping,heave,pitch,355.102558295694
16.47972317548072,raw_radiation_damping,pitch,heave,35.23905185903805
16.47972317548072,raw_radiation_damping,pitch,pitch,104.33694867444301
16.47972317548072,delta_added_mass,heave,heave,2.7450544441156666
16.47972317548072,delta_added_mass,heave,pitch,-0.8746624258234021
16.47972317548072,delta_added_mass,pitch,heave,1.0298581640204176
16.47972317548072,delta_added_mass,pitch,pitch,-0.3385063225485787
16.47972317548072,delta_radiation_damping,heave,heave,60.88378930881146
16.47972317548072,delta_radiation_damping,heave,pitch,1.9928816817748611
16.47972317548072,delta_radiation_damping,pitch,heave,40.045209295819035
16.47972317548072,delta_radiation_damping,pitch,pitch,-0.3349640209335121
20.05570723723243,raw_added_mass,heave,heave,60.32824515373356
20.05570723723243,raw_added_mass,heave,pitch,16.60408940413578
20.05570723723243,raw_added_mass,pitch,heave,17.21876043716559
20.05570723723243,raw_added_mass,pitch,pitch,8.515393966986942
20.05570723723243,raw_radiation_damping,heave,heave,84.41684892669338
20.05570723723243,raw_radiation_damping,heave,pitch,350.7448887165481
20.05570723723243,raw_radiation_damping,pitch,heave,39.80457398324685
20.05570723723243,raw_radiation_damping,pitch,pitch,102.59198516062038
20.05570723723243,delta_added_mass,heave,heave,1.5350524879229184
20.05570723723243,delta_added_mass,heave,pitch,-0.5363144216715092
20.05570723723243,delta_added_mass,pitch,heave,0.4186303180705728
20.05570723723243,delta_added_mass,pitch,pitch,-0.17320869743556777
20.05570723723243,delta_radiation_damping,heave,heave,72.93357853406954
