configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.67126753852393,1.3147004160447735,8.540441635562502,0.12774069922227455,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.654319819296402,1.5206858599314934,9.530719401034048,0.13629484535551462,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.82,heave,7,218,True,True,True,False,1.307692308,1.25,0.01923076923,8.575790113093852,7.53184708443422,1.3147004160447735,3.527569339228593,0.12173141073796798,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_delta_added_only
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.53184708443422,1.5206858599314934,4.339047043854214,0.11351610696150595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_delta_added_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,9.865989156196356,1.3147004160447735,15.053088586802915,0.15044666743097848,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.8610650902774,1.5206858599314934,16.06611908011655,0.16062836549100742,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.82,heave,7,218,True,True,True,False,1.307692308,1.25,0.01923076923,8.575790113093852,7.53184708443422,1.3147004160447735,4.803915655275421,0.12173141073796798,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_delta_added_and_damping
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.53184708443422,1.5206858599314934,5.575328236905882,0.11351610696150595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_delta_added_and_damping
FnB=2.82,heave,7,218,True,True,True,False,1.307692308,1.25,0.01923076923,8.575790113093852,7.53184708443422,1.3147004160447735,4.259094249079114,0.12173141073796798,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_only
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.53184708443422,1.5206858599314934,4.677730391491845,0.11351610696150595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,11.06023038698356,1.3147004160447735,1.0149811281914638,0.28970395043791564,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_raw_damping_only
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,9.603977196923188,1.5206858599314934,1.6432407825546824,0.13036961567853336,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_raw_damping_only
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,8.571388664725802,1.3147004160447735,1.042746119830547,0.0005132411486295117,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_and_damping
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.53184708443422,1.5206858599314934,1.419296620062666,0.11351610696150595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_and_damping
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,12.424123171765501,1.3147004160447735,3.4626713505375335,0.44874384842929677,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,planing_base_plus_matched_radiation
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,12.308337526675574,1.5206858599314934,2.5856069804685973,0.448667617008422,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,planing_base_plus_matched_radiation
