panel_index,kinematic_residual,scaled_kinematic_residual
0,24.638719255855378,24.638719255855378
1,9.809316053872074,9.809316053872074
2,7.849407502032855,7.849407502032855
3,6.26018999362828,6.26018999362828
4,5.296405778733447,5.296405778733447
5,4.60487975011071,4.60487975011071
6,4.078996932726927,4.078996932726927
7,3.660012762731328,3.660012762731328
8,3.315176695320616,3.315176695320616
9,3.0243007682697405,3.0243007682697405
10,2.7742317720102574,2.7742317720102574
11,2.5559716466130427,2.5559716466130427
12,2.363128246074995,2.363128246074995
13,2.19101615979363,2.19101615979363
14,2.036110280744073,2.036110280744073
15,1.8956992469631206,1.8956992469631206
16,1.7676577300325627,1.7676577300325627
17,1.6502922248346596,1.6502922248346596
18,1.542233817328538,1.542233817328538
19,1.4423618845681343,1.4423618845681343
20,1.3497486853012541,1.3497486853012541
21,1.2636183859046044,1.2636183859046044
22,1.1833162646307556,1.1833162646307556
23,1.1082852244360293,1.1082852244360293
24,1.038047640547445,1.038047640547445
25,0.9721911603555593,0.9721911603555593
26,0.9103574714687078,0.9103574714687078
27,0.8522333266375446,0.8522333266375446
28,0.7975433044770501,0.7975433044770501
29,0.7460439193725409,0.7460439193725409
30,0.6975187904287172,0.6975187904287172
31,0.651774649388647,0.651774649388647
32,0.608638018955455,0.608638018955455
33,0.5679524312212068,0.5679524312212068
34,0.5295760846580424,0.5295760846580424
35,0.493379859918207,0.493379859918207
36,0.4592456313463702,0.4592456313463702
37,0.4270648239585285,0.4270648239585285
38,0.39673717563104016,0.39673717563104016
39,0.36816967203977036,0.36816967203977036
40,0.34127562803525224,0.34127562803525224
41,0.3159738940063817,0.3159738940063817
42,0.2921881696351014,0.2921881696351014
43,0.26984641053063374,0.26984641053063374
44,0.24888031568941527,0.24888031568941527
45,0.22922488570173383,0.22922488570173383
46,0.21081804319148173,0.21081804319148173
47,0.1936003082569146,0.1936003082569146
48,0.17751452267181422,0.17751452267181422
49,0.16250561741799313,0.16250561741799313
50,0.14852041876417643,0.14852041876417643
51,0.1355074886045698,0.1355074886045698
52,0.12341699517221388,0.12341699517221388
53,0.11220061057020952,0.11220061057020952
54,0.10181143180531921,0.10181143180531921
55,0.09220392222237606,0.09220392222237606
56,0.08333387039818607,0.08333387039818607
57,0.07515836371320872,0.07515836371320872
58,0.06763577392368908,0.06763577392368908
59,0.06072575219818538,0.06072575219818538
60,0.05438923116496949,0.05438923116496949
61,0.048588431629990575,0.048588431629990575
62,0.04328687169964318,0.04328687169964318
63,0.03844937609339438,0.03844937609339438
64,0.03404208343381948,0.03404208343381948
65,0.030032449194788702,0.030032449194788702
66,0.026389241707670985,0.026389241707670985
67,0.023082527962980215,0.023082527962980215
68,0.0200836446367859,0.0200836446367859
69,0.017365147006593556,0.017365147006593556
70,0.014900722662420762,0.014900722662420762
71,0.01266504428472183,0.01266504428472183
72,0.010633505635953555,0.010633505635953555
73,0.00878170887653651,0.00878170887653651
74,0.007084322604394677,0.007084322604394677
75,0.005512541727661066,0.005512541727661066
76,0.004020522229321574,0.004020522229321574
77,0.0025954454520182857,0.0025954454520182857
78,4.355883286981388e-05,4.355883286981388e-05
79,0.016358476647089025,0.016358476647089025
